latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
49.876976,-74.34784,429.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),precipitation_sum (mm),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_min (%)
1990-07-20,15.2,19.3,73,0.00,288,3.79,0.0,15.8,13.1,48
1990-07-21,12.0,16.4,72,0.00,302,2.01,0.0,12.9,11.0,53
1990-07-22,13.6,20.2,63,0.00,301,4.51,0.0,9.5,6.1,32
1990-07-23,16.5,22.4,61,0.00,103,3.69,0.0,10.1,7.1,38
1990-07-24,17.6,23.0,70,0.90,122,3.93,2.0,8.9,5.8,41
1990-07-25,17.9,23.0,82,2.90,172,3.89,9.0,8.6,6.1,57
1990-07-26,19.2,24.6,77,0.50,286,4.06,3.0,9.5,7.3,53
1990-07-27,20.2,26.8,68,0.00,100,4.75,0.0,8.7,4.5,38
1990-07-28,21.9,28.9,67,0.00,189,4.83,0.0,6.4,4.1,39
1990-07-29,22.9,27.7,60,0.00,205,5.21,0.0,17.6,11.6,40
1990-07-30,20.6,25.6,75,8.60,191,2.43,7.0,18.8,9.4,52
1990-07-31,13.1,18.7,72,35.00,351,3.86,7.0,22.8,17.3,37
1990-08-01,15.3,21.2,60,0.00,339,3.84,0.0,8.4,4.8,36
1990-08-02,18.3,25.6,64,0.00,315,4.83,0.0,10.2,4.9,36
1990-08-03,20.4,26.1,68,0.00,244,4.83,0.0,11.0,8.1,38
1990-08-04,21.5,27.2,65,1.50,222,4.89,3.0,14.3,9.1,38
1990-08-05,18.6,22.9,82,13.20,195,2.10,13.0,15.2,11.0,55
1990-08-06,12.8,15.5,93,18.40,348,0.88,13.0,16.2,14.3,79
1990-08-07,16.0,21.4,77,1.80,45,2.39,3.0,17.7,12.5,62
1990-08-08,17.1,20.7,82,2.00,167,2.96,9.0,20.5,15.1,50
1990-08-09,17.6,23.9,71,2.80,218,3.73,6.0,21.6,17.9,52
1990-08-10,16.7,20.9,84,7.20,242,1.78,12.0,14.9,10.4,62
1990-08-11,14.2,18.0,85,1.80,21,1.83,7.0,8.8,6.0,67
1990-08-12,14.5,16.3,72,0.00,336,1.90,0.0,10.0,8.1,52
1990-08-13,14.4,17.9,62,0.00,314,3.12,0.0,9.1,5.8,37
1990-08-14,15.5,21.2,60,0.00,194,4.42,0.0,19.4,10.1,35
1990-08-15,15.0,17.3,71,3.80,262,3.19,7.0,17.4,14.0,50
1990-08-16,13.7,18.6,62,0.50,228,3.12,2.0,18.7,10.6,38
1990-08-17,13.7,15.5,91,10.90,237,0.94,19.0,15.3,11.3,73
1990-08-18,11.4,12.9,78,2.80,320,2.16,6.0,20.7,11.6,49
1990-08-19,9.2,12.0,64,0.00,345,2.38,0.0,18.6,12.6,51
1990-08-20,11.4,16.3,61,0.00,297,3.35,0.0,7.3,3.5,42
1990-08-21,14.4,19.9,63,0.00,253,3.91,0.0,9.0,7.1,35
1990-08-22,17.0,24.0,62,0.00,245,4.38,0.0,12.8,10.2,39
1990-08-23,19.1,26.0,64,0.00,248,4.21,0.0,10.5,8.2,39
1990-08-24,20.0,25.9,65,0.00,217,4.28,0.0,17.9,10.5,39
1990-08-25,20.1,24.4,72,1.40,255,3.15,5.0,11.2,9.1,56
1990-08-26,19.7,22.8,83,0.50,201,2.18,3.0,17.6,10.1,67
1990-08-27,17.6,20.2,85,1.40,306,1.98,6.0,12.4,10.0,59
1990-08-28,15.4,17.7,82,2.70,245,1.44,5.0,16.7,10.1,69
1990-08-29,12.5,15.3,73,0.20,299,2.18,2.0,17.9,14.3,49
1990-08-30,11.5,16.7,77,3.10,241,1.66,7.0,22.0,13.2,59
1990-08-31,14.1,20.4,77,0.00,254,3.29,0.0,12.2,7.7,44
1990-09-01,17.5,21.7,75,6.50,208,2.65,6.0,29.0,18.5,62
1990-09-02,10.5,15.7,78,2.70,326,1.52,3.0,19.2,16.5,62
1990-09-03,10.5,14.9,62,0.00,331,2.83,0.0,14.3,8.2,45
1990-09-04,14.2,19.7,64,0.90,209,3.47,2.0,26.4,18.3,43
1990-09-05,12.8,17.2,72,1.30,284,2.95,4.0,19.0,11.2,38
1990-09-06,14.8,20.9,68,1.70,222,3.03,5.0,23.0,16.2,49
1990-09-07,9.5,15.8,71,5.50,332,2.10,5.0,22.2,17.6,39
1990-09-08,8.2,14.8,61,0.00,236,3.21,0.0,25.1,14.7,35
1990-09-09,12.1,15.1,69,2.40,224,1.79,6.0,19.3,14.6,48
1990-09-10,9.8,12.5,85,9.90,331,1.44,12.0,14.1,9.9,49
1990-09-11,9.1,14.6,63,0.00,252,2.97,0.0,16.2,10.3,33
1990-09-12,10.3,13.5,73,4.80,220,1.47,9.0,19.1,16.3,54
1990-09-13,6.2,10.9,61,0.00,39,2.43,0.0,16.6,11.2,37
1990-09-14,12.8,16.6,96,39.90,192,0.55,24.0,22.7,17.3,54
1990-09-15,8.5,15.4,100,63.90,347,0.24,24.0,23.5,18.4,98
1990-09-16,4.0,5.4,83,4.30,319,0.86,17.0,24.5,20.5,69
1990-09-17,1.8,3.5,86,7.00,322,0.76,24.0,24.7,21.2,67
1990-09-18,3.9,8.2,77,0.10,334,1.30,1.0,19.2,13.3,57
1990-09-19,6.0,10.7,77,0.30,190,1.27,2.0,14.4,9.8,58
1990-09-20,6.9,7.9,95,8.60,248,0.52,21.0,17.1,9.8,87
1990-09-21,6.5,8.0,79,0.10,299,0.93,1.0,11.7,6.5,64
1990-09-22,6.9,8.1,91,6.70,132,0.37,15.0,20.5,15.0,77
1990-09-23,8.8,11.0,96,12.10,190,0.78,22.0,16.1,10.3,80
1990-09-24,3.9,7.4,85,4.10,250,0.82,16.0,21.9,18.7,68
1990-09-25,5.6,10.2,82,1.00,220,1.43,3.0,10.9,8.5,55
1990-09-26,9.1,10.3,94,2.60,149,0.63,8.0,14.8,11.3,83
1990-09-27,10.3,15.0,87,4.20,211,1.29,8.0,22.4,13.7,56
1990-09-28,9.3,11.1,85,1.30,286,1.00,4.0,15.3,10.9,63
1990-09-29,6.2,8.4,76,0.10,322,0.90,1.0,10.9,9.5,63
1990-09-30,5.2,7.7,82,8.90,67,0.73,6.0,20.6,11.7,66
1990-10-01,2.5,4.5,84,13.80,264,0.89,15.0,25.5,18.4,56
1990-10-02,3.8,6.4,69,0.10,281,1.37,1.0,19.6,11.6,49
1990-10-03,4.4,9.9,71,0.00,269,1.86,0.0,16.5,10.5,46
1990-10-04,8.5,10.9,88,16.70,180,0.53,18.0,27.2,21.8,63
1990-10-05,6.4,8.6,86,2.00,231,1.22,9.0,20.4,16.9,65
1990-10-06,4.7,5.3,90,6.60,235,0.39,13.0,19.1,13.5,82
1990-10-07,3.0,4.7,71,0.00,280,1.02,0.0,14.3,10.7,50
1990-10-08,2.5,3.8,65,0.00,316,0.96,0.0,9.5,7.3,52
1990-10-09,2.3,4.2,64,0.00,39,0.88,0.0,9.6,6.3,53
1990-10-10,2.8,6.6,71,0.00,59,1.42,0.0,15.0,11.0,41
1990-10-11,5.8,9.4,93,12.40,154,0.37,16.0,31.4,22.7,63
1990-10-12,7.0,10.7,83,0.00,200,1.08,0.0,12.7,8.2,65
1990-10-13,7.2,10.3,79,0.00,237,1.17,0.0,9.9,7.7,58
1990-10-14,7.3,9.5,79,0.00,303,0.96,0.0,8.7,6.7,58
1990-10-15,5.4,6.8,90,10.00,216,0.41,12.0,24.1,17.4,77
1990-10-16,3.9,5.2,81,1.30,259,0.96,7.0,20.9,15.9,56
1990-10-17,4.2,7.7,78,0.70,250,0.98,4.0,15.3,11.3,49
1990-10-18,5.0,10.7,94,15.20,117,0.28,19.0,25.6,19.4,73
1990-10-19,3.6,11.6,83,19.10,271,0.63,21.0,37.5,25.6,60
1990-10-20,-2.4,0.7,56,0.00,309,1.39,0.0,35.0,19.2,46
1990-10-21,3.3,9.2,64,0.00,170,1.53,0.0,20.9,16.0,52
1990-10-22,2.6,7.2,82,4.60,256,0.62,9.0,20.8,16.7,56
1990-10-23,0.3,3.1,68,0.00,352,0.91,0.0,11.2,5.9,51
1990-10-24,0.7,3.2,80,0.00,89,0.67,0.0,10.2,7.8,72
1990-10-25,1.3,2.5,83,2.00,317,0.56,7.0,17.1,8.0,74
1990-10-26,-2.3,-1.1,61,0.00,329,0.88,0.0,15.8,13.7,48
1990-10-27,-1.4,3.0,61,0.00,169,1.08,0.0,20.8,13.0,40
1990-10-28,0.6,1.3,80,13.00,184,0.55,21.0,20.7,15.0,56
1990-10-29,-3.1,-0.3,76,1.40,301,0.58,5.0,21.5,13.9,65
1990-10-30,-1.6,1.3,89,1.90,219,0.32,6.0,14.5,12.6,80
1990-10-31,-1.8,0.7,81,0.00,314,0.49,0.0,19.2,13.3,69
1990-11-01,-2.7,-0.3,74,0.00,46,0.72,0.0,9.6,6.0,66
1990-11-02,0.4,3.7,86,4.40,124,0.41,11.0,17.3,13.9,81
1990-11-03,2.6,4.1,98,4.20,248,0.23,9.0,11.2,8.5,92
