time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),Year,Month
1990-01-01,-14.47741935483871,-10.540860215053764,80.61290322580645,71.34408602150538,0.5870967741935483,2.2473118279569895,10.80752688172043,15.573118279569893,226.86021505376345,0.1743010752688172,1990,1
1990-02-01,-17.07857142857143,-11.145238095238096,74.78571428571429,61.05952380952381,0.5511904761904762,1.9166666666666667,10.839285714285714,15.148809523809524,212.75,0.3560714285714286,1990,2
1990-03-01,-4.513978494623656,0.5860215053763441,76.82795698924731,60.66666666666667,0.4118279569892473,1.4731182795698925,12.686021505376344,17.09784946236559,205.5698924731183,1.0180645161290323,1990,3
1990-04-01,0.8844444444444444,6.568888888888889,69.63333333333334,47.38888888888889,2.0733333333333333,3.7888888888888888,11.662222222222223,16.81111111111111,199.2888888888889,1.8481111111111113,1990,4
1990-05-01,8.650537634408602,15.210752688172043,66.90322580645162,40.58064516129032,1.1376344086021506,2.3548387096774195,10.504301075268817,15.51290322580645,160.48387096774192,3.359677419354839,1990,5
1990-06-01,15.821111111111112,21.42,64.2,40.511111111111106,1.3733333333333335,2.3555555555555556,10.415555555555555,15.692222222222222,184.2,4.201,1990,6
1990-07-01,17.19462365591398,22.14301075268817,72.53763440860214,50.73118279569893,3.4408602150537635,4.182795698924731,11.606451612903227,16.43978494623656,207.58064516129033,3.755268817204301,1990,7
1990-08-01,17.634408602150536,22.923655913978493,67.17204301075269,44.774193548387096,1.1612903225806452,1.903225806451613,10.10752688172043,15.402150537634407,209.51612903225808,3.5044086021505376,1990,8
1990-09-01,12.62888888888889,17.817777777777778,68.46666666666667,46.94444444444444,0.7366666666666667,1.8111111111111111,12.236666666666668,17.75,224.34444444444443,2.451222222222222,1990,9
1990-10-01,1.6741935483870967,5.434408602150538,76.52688172043011,56.806451612903224,1.5,3.881720430107527,12.768817204301074,18.623655913978496,216.8494623655914,0.9031182795698924,1990,10
1990-11-01,-8.02,-4.286666666666666,81.24444444444445,69.9,1.2055555555555555,3.4222222222222225,12.883333333333333,17.625555555555554,231.42222222222225,0.33,1990,11
1990-12-01,-19.236559139784948,-15.33763440860215,77.46236559139786,69.97849462365592,0.3978494623655914,1.9462365591397848,11.817204301075268,16.050537634408602,238.9784946236559,0.14311827956989248,1990,12
1991-01-01,-18.563440860215056,-13.834408602150537,77.26881720430109,67.89247311827957,0.22688172043010751,1.086021505376344,12.051612903225807,16.595698924731185,256.03225806451616,0.188494623655914,1991,1
1991-02-01,-8.692857142857143,-4.003571428571428,79.69047619047619,66.75,0.44642857142857145,1.880952380952381,10.733333333333334,14.813095238095238,244.17857142857142,0.4338095238095238,1991,2
