time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),Year,Month
1990-01-01,-18.223655913978494,-14.378494623655914,77.45161290322581,68.3763440860215,0.9075268817204301,2.5591397849462365,10.686021505376344,15.416129032258064,218.31182795698925,0.15559139784946235,1990,1
1990-02-01,-19.78333333333333,-14.93095238095238,71.80952380952381,57.797619047619044,0.4238095238095238,1.6428571428571428,11.214285714285714,16.03095238095238,216.78571428571428,0.3041666666666667,1990,2
1990-03-01,-6.825806451612903,-1.8591397849462366,72.61290322580645,55.66666666666667,0.7591397849462366,1.8602150537634408,13.91720430107527,18.629032258064516,206.90322580645162,0.8989247311827957,1990,3
1990-04-01,-1.9733333333333332,3.901111111111111,69.08888888888889,49.21111111111111,1.7844444444444443,3.1666666666666665,12.524444444444445,17.714444444444442,205.14444444444445,1.6153333333333333,1990,4
1990-05-01,7.699999999999999,14.404301075268817,61.473118279569896,36.72043010752688,0.8225806451612904,1.978494623655914,10.708602150537633,15.726881720430109,164.08602150537635,3.3798924731182796,1990,5
1990-06-01,15.37111111111111,21.425555555555555,67.63333333333334,42.13333333333333,2.845555555555556,3.6777777777777776,10.491111111111111,15.258888888888889,162.84444444444443,3.7848888888888887,1990,6
1990-07-01,17.913978494623656,22.706451612903226,69.1505376344086,45.62365591397849,2.498924731182796,3.2150537634408605,11.190322580645162,16.043010752688172,215.23655913978496,3.8653763440860214,1990,7
1990-08-01,18.02795698924731,23.368817204301074,65.68817204301075,41.61290322580645,2.3494623655913975,2.4516129032258065,10.919354838709678,16.116129032258065,221.73118279569894,3.636451612903226,1990,8
1990-09-01,11.077777777777778,15.815555555555557,71.96666666666667,51.25555555555556,1.7600000000000002,2.7555555555555555,12.694444444444445,18.59111111111111,204.7111111111111,2.1008888888888886,1990,9
1990-10-01,0.9075268817204301,3.8817204301075265,79.53763440860214,62.892473118279575,1.3354838709677421,4.0,12.678494623655915,17.78494623655914,187.3763440860215,0.788494623655914,1990,10
