temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),Year,Month,Jurisdiction_raw
-8.73452380952381,-3.322619047619048,74.29761904761905,56.892857142857146,1.188095238095238,2.202380952380953,13.517857142857142,19.057142857142857,225.1190476190476,0.6628571428571428,1991,2,New Brunswick
-2.968817204301075,1.2623655913978495,76.87096774193549,60.03225806451613,5.318279569892473,7.344086021505376,15.30752688172043,21.18924731182796,181.88172043010752,1.0704301075268816,1991,3,New Brunswick
1.4088888888888889,6.306666666666667,73.27777777777779,53.72222222222222,2.495555555555556,3.955555555555556,11.652222222222225,16.758888888888887,179.93333333333334,1.982555555555556,1991,4,New Brunswick
9.36236559139785,14.90537634408602,69.34408602150538,49.95698924731183,3.3268817204301078,4.129032258064516,13.303225806451612,18.96021505376344,211.0967741935484,3.000967741935484,1991,5,New Brunswick
15.013333333333332,19.8,67.0,48.6,2.06,2.8222222222222224,13.077777777777778,18.166666666666668,212.0,4.136444444444445,1991,6,New Brunswick
18.134408602150536,22.856989247311827,68.6774193548387,47.36559139784946,1.218279569892473,2.4301075268817205,11.841935483870968,16.996774193548386,240.01075268817203,4.031827956989248,1991,7,New Brunswick
18.12258064516129,22.386021505376345,76.54838709677419,57.39784946236559,5.653763440860215,5.387096774193548,13.29462365591398,18.94301075268817,203.65591397849465,3.3378494623655914,1991,8,New Brunswick
12.052222222222222,16.058888888888887,74.6,55.15555555555556,4.4944444444444445,4.222222222222222,13.597777777777775,19.547777777777775,234.9333333333333,2.2624444444444447,1991,9,New Brunswick
7.756989247311828,11.193548387096774,81.23655913978494,65.31182795698925,4.008602150537635,4.978494623655914,15.744086021505376,21.05161290322581,189.01075268817203,1.1927956989247313,1991,10,New Brunswick
1.3455555555555556,4.044444444444444,79.02222222222221,65.0111111111111,2.79,4.655555555555555,13.976666666666668,20.13888888888889,224.85555555555555,0.6527777777777778,1991,11,New Brunswick
-9.573118279569892,-5.0892473118279575,77.04301075268818,63.45161290322581,2.3161290322580643,4.118279569892473,15.251612903225809,21.33440860215054,245.2043010752688,0.3749462365591398,1991,12,New Brunswick
-12.148387096774194,-7.39247311827957,75.09677419354838,62.40860215053764,2.582795698924731,3.6236559139784954,15.617204301075269,21.18817204301076,240.8494623655914,0.3468817204301075,1992,1,New Brunswick
-11.058620689655172,-6.877011494252874,74.71264367816092,58.39080459770115,3.960919540229885,6.4367816091954015,15.11954022988506,21.23218390804598,217.183908045977,0.5422988505747126,1992,2,New Brunswick
-7.159139784946237,-2.024731182795699,70.68817204301075,51.763440860215056,1.8322580645161293,2.193548387096774,15.005376344086022,20.84731182795699,226.08602150537635,1.059247311827957,1992,3,New Brunswick
-5.9211894646675e-17,4.680000000000001,71.76666666666667,54.08888888888889,2.072222222222222,3.8,14.13,19.38111111111111,170.4,1.877444444444444,1992,4,New Brunswick
9.334408602150535,15.448387096774193,62.935483870967744,42.44086021505377,0.8612903225806451,2.2150537634408605,13.070967741935483,18.372043010752687,175.74193548387098,3.6525806451612906,1992,5,New Brunswick
14.02111111111111,18.378888888888888,77.04444444444445,58.11111111111111,3.937777777777778,6.2,10.995555555555557,16.914444444444445,194.85555555555555,3.006,1992,6,New Brunswick
15.024731182795698,18.776344086021503,79.09677419354838,60.41935483870968,4.010752688172043,4.806451612903226,11.389247311827956,16.475268817204302,218.83870967741936,2.9715053763440857,1992,7,New Brunswick
16.96021505376344,21.049462365591395,79.51612903225806,61.37634408602151,3.6784946236559137,3.806451612903226,12.734408602150538,17.753763440860215,217.67741935483872,2.8701075268817204,1992,8,New Brunswick
14.097777777777775,18.24777777777778,75.47777777777779,56.32222222222222,1.96,2.888888888888889,13.762222222222222,18.897777777777776,223.9,2.3546666666666667,1992,9,New Brunswick
5.782795698924731,8.956989247311828,76.31182795698925,58.86021505376344,4.768817204301076,5.064516129032258,13.855913978494623,18.93870967741936,234.247311827957,1.2693548387096774,1992,10,New Brunswick
-1.6777777777777778,1.3166666666666669,76.92222222222222,63.577777777777776,2.183333333333333,3.6777777777777776,12.483333333333333,17.71333333333333,244.87777777777777,0.6196666666666667,1992,11,New Brunswick
-6.88494623655914,-3.396774193548387,79.69892473118279,67.45161290322581,1.9881720430107528,3.838709677419355,14.925806451612903,20.844086021505376,215.93548387096772,0.382258064516129,1992,12,New Brunswick
-12.446236559139784,-7.800000000000001,75.23655913978494,60.107526881720425,2.329032258064516,2.956989247311828,14.02258064516129,19.84731182795699,258.63440860215053,0.3594623655913979,1993,1,New Brunswick
-14.775,-9.46547619047619,71.16666666666667,53.90476190476191,2.5023809523809524,3.0595238095238098,13.216666666666669,18.607142857142858,228.25,0.4941666666666666,1993,2,New Brunswick
