Jurisdiction,Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollStd_3,RollSum_3,is_summer,Month_sin,Month_cos,temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,relative_humidity_2m_min (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,temperature_2m_max (°C)_lag1
British Columbia,5,2005,275,116,15,9,46.666666666666664,60.11932578907876,140.0,0,0.49999999999999994,-0.8660254037844387,1.641935483870968,65.6236559139785,42.27956989247312,1.546989247311828,7.229032258064516
British Columbia,6,2005,90,275,116,15,135.33333333333334,131.07377057723403,406.0,1,1.2246467991473532e-16,-1.0,6.87,56.58888888888889,29.933333333333334,2.8982222222222225,13.356666666666666
British Columbia,7,2005,146,90,275,116,160.33333333333334,100.15155182688572,481.0,1,-0.4999999999999997,-0.8660254037844388,12.680645161290323,57.56989247311828,31.172043010752688,3.864301075268817,19.1989247311828
British Columbia,8,2005,254,146,90,275,170.33333333333334,94.87008660970736,511.0,1,-0.8660254037844385,-0.5000000000000004,14.068888888888887,68.48888888888888,40.3,3.579222222222222,19.81222222222222
British Columbia,9,2005,84,254,146,90,163.33333333333334,83.36266150581673,490.0,0,-1.0,-1.8369701987210297e-16,16.411827956989246,63.31182795698925,37.58064516129032,4.182688172043011,22.31290322580645
British Columbia,10,2005,8,84,254,146,161.33333333333334,86.03100216394888,484.0,0,-0.8660254037844386,0.5000000000000001,16.88817204301075,58.95698924731183,32.365591397849464,3.861505376344086,23.225806451612904
British Columbia,11,2005,7,8,84,254,115.33333333333333,125.95766484550825,346.0,0,-0.5000000000000004,0.8660254037844384,11.047777777777778,69.11111111111111,42.05555555555556,2.2328888888888887,16.167777777777776
British Columbia,4,2006,176,9,3,3,5.0,3.4641016151467854,15.0,0,0.8660254037844387,-0.4999999999999998,5.986021505376344,77.88172043010753,53.913978494623656,1.0853763440860216,10.478494623655914
British Columbia,5,2006,203,176,9,3,62.666666666666664,98.19538346242857,188.0,0,0.49999999999999994,-0.8660254037844387,-2.801075268817204,72.01075268817205,50.354838709677416,1.2331182795698925,2.6903225806451614
British Columbia,6,2006,233,203,176,9,129.33333333333334,105.08250726611628,388.0,1,1.2246467991473532e-16,-1.0,6.166666666666667,60.2,35.21111111111111,2.649555555555556,12.58222222222222
British Columbia,7,2006,1086,233,203,176,204.0,28.513154858767212,612.0,1,-0.4999999999999997,-0.8660254037844388,11.498924731182797,56.70967741935484,29.93548387096774,3.686451612903226,18.247311827956988
British Columbia,8,2006,507,1086,233,203,507.3333333333333,501.3644715507206,1522.0,1,-0.8660254037844385,-0.5000000000000004,16.37333333333333,54.45555555555556,30.688888888888886,4.593999999999999,22.53666666666667
British Columbia,9,2006,285,507,1086,233,608.6666666666666,435.49320698873515,1826.0,0,-1.0,-1.8369701987210297e-16,19.431182795698923,54.67741935483871,28.311827956989244,4.6729032258064525,26.03978494623656
British Columbia,10,2006,80,285,507,1086,626.0,413.54685345193957,1878.0,0,-0.8660254037844386,0.5000000000000001,17.36989247311828,52.97849462365591,26.946236559139788,4.040860215053764,23.933333333333334
British Columbia,11,2006,2,80,285,507,290.6666666666667,213.55639380110662,872.0,0,-0.5000000000000004,0.8660254037844384,14.085555555555556,62.38888888888889,35.91111111111111,2.677333333333333,20.33888888888889
British Columbia,4,2007,76,17,2,2,7.0,8.660254037845073,21.0,0,0.8660254037844387,-0.4999999999999998,5.303225806451613,72.94623655913979,48.58064516129032,1.2159139784946238,10.303225806451612
British Columbia,5,2007,159,76,17,2,31.666666666666668,39.11947511576995,95.0,0,0.49999999999999994,-0.8660254037844387,-1.2311827956989247,73.21505376344085,51.204301075268816,1.2118279569892474,3.729032258064516
British Columbia,6,2007,109,159,76,17,84.0,71.3372273080473,252.0,1,1.2246467991473532e-16,-1.0,3.868888888888889,63.833333333333336,39.78888888888889,2.268111111111111,9.4
British Columbia,7,2007,624,109,159,76,114.66666666666667,41.789153297636254,344.0,1,-0.4999999999999997,-0.8660254037844388,10.756989247311829,55.61290322580645,30.483870967741936,3.769247311827957,17.304301075268818
British Columbia,8,2007,518,624,109,159,297.3333333333333,284.0041079515107,892.0,1,-0.8660254037844385,-0.5000000000000004,14.794444444444444,61.88888888888889,35.5,3.921222222222222,20.57333333333333
British Columbia,9,2007,111,518,624,109,417.0,271.9503631179778,1251.0,0,-1.0,-1.8369701987210297e-16,19.53763440860215,53.96774193548387,29.43010752688172,4.753763440860215,25.872043010752687
British Columbia,10,2007,18,111,518,624,417.6666666666667,270.817896995995,1253.0,0,-0.8660254037844386,0.5000000000000001,15.826881720430109,64.12903225806451,35.84946236559139,3.376559139784946,22.19462365591398
British Columbia,11,2007,4,18,111,518,215.66666666666666,265.9254281435557,647.0,0,-0.5000000000000004,0.8660254037844384,11.50777777777778,66.94444444444444,38.333333333333336,2.320555555555556,17.325555555555557
British Columbia,12,2007,1,4,18,111,44.333333333333336,58.15783122962397,133.0,0,-2.4492935982947064e-16,1.0,5.619354838709677,75.79569892473118,51.935483870967744,1.1419354838709677,10.019354838709678
British Columbia,1,2008,1,1,4,18,7.666666666666667,9.073771725883024,23.0,0,0.49999999999999994,0.8660254037844387,-1.588888888888889,76.65555555555555,61.31111111111111,0.4962222222222222,1.7388888888888887
British Columbia,2,2008,2,1,1,4,2.0,1.7320508075983876,6.0,0,0.8660254037844386,0.5000000000000001,-8.778494623655913,80.19354838709677,69.35483870967742,0.2210752688172043,-4.877419354838709
British Columbia,3,2008,13,2,1,1,1.3333333333333333,0.577350269278297,4.0,0,1.0,6.123233995736766e-17,-9.604301075268818,79.70967741935483,65.60215053763442,0.2825806451612903,-5.088172043010752
British Columbia,4,2008,117,13,2,1,5.333333333333333,6.658328118487009,16.0,0,0.8660254037844387,-0.4999999999999998,-5.933333333333334,76.29885057471265,57.85057471264368,0.6585057471264368,-0.5977011494252873
British Columbia,5,2008,161,117,13,2,44.0,63.458647952821146,132.0,0,0.49999999999999994,-0.8660254037844387,-1.239784946236559,70.61290322580645,46.935483870967744,1.327741935483871,3.781720430107527
British Columbia,6,2008,170,161,117,13,97.0,76.00000000000053,291.0,1,1.2246467991473532e-16,-1.0,1.981111111111111,61.2,38.94444444444444,2.1735555555555552,7.518888888888889
British Columbia,7,2008,596,170,161,117,149.33333333333334,28.360771028542263,448.0,1,-0.4999999999999997,-0.8660254037844388,11.14516129032258,62.204301075268816,36.11827956989247,3.4155913978494623,17.53333333333333
British Columbia,8,2008,780,596,170,161,309.0,248.59002393499225,927.0,1,-0.8660254037844385,-0.5000000000000004,14.158888888888889,57.63333333333333,32.94444444444444,4.257444444444444,20.402222222222225
British Columbia,9,2008,122,780,596,170,515.3333333333334,312.8982795307978,1546.0,0,-1.0,-1.8369701987210297e-16,18.291397849462363,51.107526881720425,26.967741935483872,4.815268817204301,24.68817204301076
British Columbia,10,2008,66,122,780,596,499.3333333333333,339.48392205424585,1498.0,0,-0.8660254037844386,0.5000000000000001,17.16021505376344,61.68817204301075,34.3010752688172,3.619462365591398,23.640860215053763
British Columbia,11,2008,7,66,122,780,322.6666666666667,397.0507943995747,968.0,0,-0.5000000000000004,0.8660254037844384,12.734444444444446,64.97777777777777,36.41111111111111,2.4526666666666666,18.683333333333334
British Columbia,12,2008,3,7,66,122,65.0,57.50652136932091,195.0,0,-2.4492935982947064e-16,1.0,6.256989247311828,65.89247311827957,41.86021505376344,1.399032258064516,10.97741935483871
British Columbia,1,2009,8,3,7,66,25.333333333333332,35.275109260405095,76.0,0,0.49999999999999994,0.8660254037844387,0.6311111111111111,80.92222222222222,65.62222222222222,0.491,4.25
British Columbia,2,2009,7,8,3,7,6.0,2.6457513111014386,18.0,0,0.8660254037844386,0.5000000000000001,-11.89247311827957,77.88172043010753,65.82795698924731,0.2141935483870967,-7.990322580645161
British Columbia,3,2009,19,7,8,3,6.0,2.6457513111014386,18.0,0,1.0,6.123233995736766e-17,-9.356989247311828,74.19354838709677,61.29032258064516,0.3459139784946236,-4.83225806451613
British Columbia,4,2009,165,19,7,8,11.333333333333334,6.6583281184938095,34.0,0,0.8660254037844387,-0.4999999999999998,-5.988095238095238,71.19047619047619,54.66666666666667,0.6517857142857143,-0.936904761904762
British Columbia,5,2009,197,165,19,7,63.666666666666664,87.96211305632383,191.0,0,0.49999999999999994,-0.8660254037844387,-4.391397849462366,68.13978494623656,45.29032258064516,1.1781720430107527,1.4258064516129034
British Columbia,6,2009,459,197,165,19,127.0,94.88940931421233,381.0,1,1.2246467991473532e-16,-1.0,3.5122222222222224,62.833333333333336,38.86666666666667,2.331888888888889,9.273333333333332
British Columbia,7,2009,1191,459,197,165,273.6666666666667,161.29889439588038,821.0,1,-0.4999999999999997,-0.8660254037844388,9.832258064516129,56.86021505376344,30.516129032258064,3.616989247311828,16.56021505376344
British Columbia,8,2009,632,1191,459,197,615.6666666666666,515.1866975508327,1847.0,1,-0.8660254037844385,-0.5000000000000004,15.72888888888889,49.75555555555556,25.32222222222222,4.759333333333333,22.18
British Columbia,9,2009,337,632,1191,459,760.6666666666666,382.58637369008994,2282.0,0,-1.0,-1.8369701987210297e-16,19.274193548387096,55.064516129032256,31.46236559139785,4.740215053763441,25.91075268817204
British Columbia,10,2009,49,337,632,1191,720.0,433.74762247186993,2160.0,0,-0.8660254037844386,0.5000000000000001,18.42795698924731,54.38709677419355,28.580645161290324,4.093655913978495,25.116129032258065
British Columbia,11,2009,5,49,337,632,339.3333333333333,291.5070039181448,1018.0,0,-0.5000000000000004,0.8660254037844384,14.52888888888889,63.28888888888889,35.6,2.725777777777778,21.14444444444445
