time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),Year,Month
1990-01-01,-25.88817204301075,-23.43548387096774,74.78494623655915,70.53763440860214,0.28064516129032263,1.064516129032258,9.982795698924733,14.179569892473118,215.01075268817203,0.05967741935483871,1990,1
1990-02-01,-27.75952380952381,-23.720238095238095,69.83333333333334,61.05952380952381,0.1761904761904762,0.9761904761904762,10.744047619047619,15.433333333333334,211.52380952380955,0.14785714285714288,1990,2
1990-03-01,-10.435483870967742,-5.08494623655914,77.01075268817205,63.38709677419355,0.15698924731182798,0.47311827956989244,12.450537634408601,17.322580645161292,197.78494623655914,0.6109677419354839,1990,3
1990-04-01,-2.6266666666666665,2.0833333333333335,75.72222222222221,58.733333333333334,0.41444444444444445,1.3,11.96111111111111,16.796666666666667,190.57777777777775,1.335,1990,4
1990-05-01,5.908602150537635,11.680645161290323,64.82795698924731,42.817204301075265,0.3838709677419355,1.1612903225806452,10.762365591397849,15.586021505376344,143.09677419354838,2.856559139784946,1990,5
1990-06-01,13.182222222222224,18.69888888888889,60.511111111111106,37.333333333333336,0.9411111111111111,1.6666666666666667,10.151111111111112,15.402222222222223,196.55555555555557,3.942555555555556,1990,6
1990-07-01,17.61935483870968,22.16021505376344,63.02150537634409,43.24731182795699,1.4591397849462366,2.301075268817204,11.078494623655914,15.976344086021506,188.23655913978493,3.9827956989247313,1990,7
1990-08-01,14.550537634408602,19.19677419354839,71.09677419354838,50.38709677419355,2.6806451612903226,4.053763440860215,11.744086021505376,17.386021505376345,186.96774193548387,2.692043010752688,1990,8
1990-09-01,9.04,12.852222222222222,74.73333333333333,57.64444444444444,1.018888888888889,2.6555555555555554,12.741111111111111,19.316666666666666,207.35555555555555,1.5806666666666667,1990,9
1990-10-01,-0.7139784946236558,1.7086021505376345,78.35483870967742,64.81720430107526,1.1559139784946237,3.118279569892473,12.66236559139785,17.355913978494623,160.3763440860215,0.5831182795698925,1990,10
1990-11-01,-17.265555555555558,-14.389999999999999,79.64444444444445,74.31111111111112,0.7455555555555555,3.4,11.125555555555556,15.343333333333334,184.64444444444445,0.11511111111111112,1990,11
1990-12-01,-27.016129032258064,-23.67096774193548,73.97849462365592,70.61290322580645,0.5591397849462365,1.903225806451613,11.26774193548387,16.265591397849462,220.7956989247312,0.05559139784946237,1990,12
1991-01-01,-24.218279569892474,-21.126881720430106,74.86021505376344,70.52688172043011,0.3548387096774194,1.7311827956989247,11.733333333333334,16.90752688172043,221.72043010752688,0.08612903225806451,1991,1
1991-02-01,-20.047619047619047,-16.470238095238095,74.11904761904762,64.60714285714286,0.32261904761904764,1.3571428571428572,10.50357142857143,15.941666666666666,181.76190476190476,0.1838095238095238,1991,2
1991-03-01,-15.501075268817203,-10.782795698924732,75.19354838709677,62.053763440860216,0.35591397849462364,1.4946236559139785,10.143010752688172,14.313978494623656,187.19354838709677,0.47623655913978497,1991,3
1991-04-01,-1.8233333333333335,2.2944444444444443,79.94444444444444,63.78888888888889,0.5144444444444444,1.277777777777778,10.624444444444444,14.587777777777777,130.2888888888889,1.3652222222222221,1991,4
1991-05-01,7.566666666666666,13.706451612903225,68.24731182795698,46.54838709677419,0.9129032258064517,2.10752688172043,11.403225806451612,15.727956989247312,154.26881720430106,2.924301075268817,1991,5
1991-06-01,12.583333333333334,17.154444444444444,72.41111111111111,51.333333333333336,2.0811111111111114,3.4222222222222225,11.122222222222224,16.515555555555558,126.4,3.241,1991,6
1991-07-01,17.34193548387097,21.55806451612903,67.52688172043011,47.225806451612904,1.8419354838709678,3.010752688172043,11.117204301075269,16.22258064516129,192.752688172043,3.8855913978494625,1991,7
1991-08-01,17.431182795698923,21.918279569892473,65.3763440860215,43.62365591397849,1.3408602150537636,2.4408602150537635,11.353763440860215,16.501075268817203,197.8494623655914,3.408494623655914,1991,8
1991-09-01,8.656666666666666,11.96111111111111,77.01111111111112,59.13333333333333,1.5477777777777777,3.566666666666667,12.525555555555554,19.13111111111111,198.7,1.4003333333333332,1991,9
1991-10-01,-3.218279569892473,-0.6193548387096776,82.72043010752688,71.76344086021506,1.7526881720430108,4.258064516129032,13.572043010752688,18.644086021505377,214.21505376344086,0.4681720430107527,1991,10
1991-11-01,-14.747777777777777,-11.763333333333332,80.64444444444445,74.58888888888889,0.4388888888888889,1.7222222222222223,11.953333333333335,16.36111111111111,207.82222222222222,0.12944444444444445,1991,11
1991-12-01,-21.102150537634408,-18.2494623655914,78.17204301075269,74.46236559139786,0.4956989247311828,1.8817204301075268,10.505376344086022,14.935483870967742,170.51612903225808,0.05967741935483871,1991,12
1992-01-01,-21.6752688172043,-18.53010752688172,78.33333333333334,74.66666666666666,0.5,1.7526881720430108,9.949462365591398,14.258064516129032,211.02150537634407,0.06215053763440861,1992,1
1992-02-01,-21.303448275862067,-17.885057471264368,75.95402298850574,68.89655172413794,0.3517241379310345,1.632183908045977,9.047126436781609,12.49655172413793,195.43678160919538,0.15195402298850577,1992,2
1992-03-01,-10.779569892473118,-5.93763440860215,77.11827956989247,63.56989247311828,0.6559139784946236,2.0,11.743010752688173,16.64516129032258,177.98924731182797,0.593010752688172,1992,3
1992-04-01,-4.944444444444445,-0.4911111111111109,77.28888888888888,61.522222222222226,0.5133333333333333,1.1,11.674444444444445,16.07888888888889,145.6,1.2557777777777777,1992,4
1992-05-01,5.108602150537634,10.04516129032258,71.44086021505376,49.59139784946236,0.8408602150537634,2.5268817204301075,10.483870967741936,15.374193548387098,208.5698924731183,2.48247311827957,1992,5
1992-06-01,11.525555555555554,16.32,70.4,50.68888888888889,1.172222222222222,1.8888888888888888,10.11111111111111,14.814444444444444,144.16666666666666,3.168222222222222,1992,6
1992-07-01,15.981720430107528,20.467741935483872,63.784946236559136,42.645161290322584,0.9258064516129032,1.6666666666666665,10.09247311827957,14.66236559139785,171.10752688172042,3.784301075268817,1992,7
