time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),Year,Month
1990-01-01,-17.311827956989244,-13.080645161290322,76.56989247311827,69.47311827956989,1.5376344086021505,3.5806451612903225,16.498924731182793,23.15268817204301,223.0,0.2432258064516129,1990,1
1990-02-01,-21.37738095238095,-16.767857142857142,71.45238095238095,62.42857142857143,1.5345238095238096,3.488095238095238,17.604761904761904,24.186904761904763,245.03571428571428,0.2978571428571429,1990,2
1990-03-01,-12.329032258064515,-7.993548387096775,74.25806451612904,62.913978494623656,1.4419354838709677,2.6129032258064515,16.897849462365592,22.473118279569892,257.72043010752685,0.7044086021505376,1990,3
1990-04-01,-3.592222222222222,0.23333333333333325,79.62222222222222,66.57777777777777,2.7133333333333334,5.822222222222222,16.294444444444444,22.815555555555555,191.03333333333333,1.249888888888889,1990,4
1990-05-01,1.7688172043010753,5.438709677419355,78.69892473118279,63.36559139784946,2.647311827956989,4.440860215053763,15.141935483870967,20.783870967741933,167.7741935483871,1.8626881720430106,1990,5
1990-06-01,9.165555555555555,13.688888888888888,75.95555555555555,57.85555555555556,3.694444444444444,4.511111111111111,14.75,20.641111111111112,206.76666666666668,2.711888888888889,1990,6
1990-07-01,13.248387096774193,17.44516129032258,79.3978494623656,60.82795698924731,2.806451612903226,5.096774193548387,12.651612903225805,18.134408602150536,248.94623655913978,2.646021505376344,1990,7
1990-08-01,14.84731182795699,18.263440860215052,76.25806451612904,59.58064516129032,2.0795698924731183,4.150537634408602,15.095698924731183,21.490322580645163,213.59139784946237,2.700322580645161,1990,8
1990-09-01,8.642222222222221,11.815555555555557,80.35555555555555,64.04444444444444,4.847777777777778,6.722222222222222,16.394444444444442,23.164444444444445,202.1888888888889,1.4642222222222223,1990,9
1990-10-01,2.7107526881720427,5.2924731182795695,80.35483870967742,66.65591397849462,3.9419354838709677,5.827956989247311,17.044086021505375,24.054838709677416,212.01075268817203,0.829247311827957,1990,10
1990-11-01,-4.257777777777778,-2.04,84.97777777777779,77.81111111111112,2.3177777777777777,4.688888888888888,16.47222222222222,23.267777777777777,214.7111111111111,0.3653333333333333,1990,11
1990-12-01,-12.756989247311829,-9.09462365591398,77.44086021505376,69.6021505376344,2.138709677419355,4.215053763440861,18.041935483870965,24.968817204301075,229.48387096774192,0.2753763440860215,1990,12
1991-01-01,-22.7505376344086,-18.808602150537634,72.45161290322581,64.40860215053763,1.6806451612903226,2.806451612903226,15.90967741935484,22.78279569892473,246.66666666666666,0.20655913978494625,1991,1
1991-02-01,-16.433333333333334,-12.583333333333332,74.55952380952381,64.30952380952381,1.9583333333333335,3.869047619047619,16.764285714285712,22.982142857142858,251.69047619047618,0.36523809523809525,1991,2
1991-03-01,-8.433333333333334,-4.964516129032258,80.6021505376344,70.73118279569891,2.3053763440860218,4.268817204301076,16.761290322580646,22.54731182795699,190.86021505376345,0.7087096774193548,1991,3
1991-04-01,-5.1,-1.3833333333333333,79.03333333333333,67.36666666666666,1.34,3.4777777777777774,14.446666666666667,20.074444444444445,206.2888888888889,1.1881111111111111,1991,4
1991-05-01,1.7849462365591398,5.297849462365591,78.8494623655914,63.29032258064516,1.8806451612903226,3.9139784946236555,15.236559139784946,21.469892473118282,237.93548387096774,1.7188172043010752,1991,5
1991-06-01,7.526666666666666,11.66777777777778,78.88888888888889,61.55555555555556,2.4266666666666667,4.722222222222222,15.27888888888889,20.891111111111112,206.4888888888889,2.3218888888888887,1991,6
1991-07-01,12.465591397849462,16.563440860215056,78.95698924731182,61.73118279569893,2.555913978494624,4.376344086021505,13.261290322580644,18.884946236559138,221.89247311827958,2.714193548387097,1991,7
1991-08-01,13.984946236559141,17.74516129032258,75.10752688172043,56.43010752688172,2.978494623655914,3.935483870967742,14.65268817204301,21.05268817204301,221.73118279569894,2.7081720430107525,1991,8
1991-09-01,8.567777777777776,11.406666666666666,80.43333333333334,65.5,2.9633333333333334,6.177777777777778,16.258888888888887,23.046666666666667,230.3111111111111,1.4023333333333334,1991,9
1991-10-01,3.444086021505376,6.1537634408602155,81.30107526881721,67.29032258064517,4.018279569892473,5.612903225806452,16.004301075268817,21.808602150537634,194.752688172043,0.8488172043010752,1991,10
1991-11-01,-2.491111111111111,-0.2422222222222223,82.46666666666667,71.93333333333334,2.5077777777777777,4.3,13.801111111111112,19.470000000000002,213.26666666666668,0.4186666666666667,1991,11
