time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
2007-01-01,-7.305376344086022,-2.9268817204301074,79.46236559139786,65.95698924731182,1.778494623655914,4.483870967741935,9.297849462365592,13.298924731182796,197.16129032258064,0.33440860215053764
2007-02-01,-6.117857142857143,-1.7297619047619046,79.40476190476191,62.33333333333333,1.2750000000000001,4.333333333333334,6.826190476190476,10.258333333333335,178.5952380952381,0.5338095238095238
2007-03-01,-1.2311827956989247,3.729032258064516,73.21505376344085,51.204301075268816,1.5236559139784946,4.247311827956989,9.154838709677419,13.71505376344086,181.6989247311828,1.2118279569892474
2007-04-01,3.868888888888889,9.4,63.833333333333336,39.78888888888889,0.9022222222222223,2.888888888888889,8.226666666666667,13.432222222222224,185.96666666666667,2.268111111111111
2007-05-01,10.756989247311829,17.304301075268818,55.61290322580645,30.483870967741936,1.150537634408602,2.4623655913978495,7.73010752688172,13.13225806451613,222.3548387096774,3.769247311827957
2007-06-01,14.794444444444444,20.573333333333334,61.88888888888889,35.5,2.402222222222222,4.588888888888889,6.562222222222222,11.506666666666666,199.53333333333333,3.921222222222222
2007-07-01,19.53763440860215,25.872043010752687,53.96774193548387,29.43010752688172,0.8279569892473119,1.4408602150537633,7.519354838709678,12.16021505376344,224.59139784946237,4.753763440860215
2007-08-01,15.826881720430107,22.19462365591398,64.12903225806451,35.84946236559139,1.6731182795698925,3.5698924731182795,6.1956989247311824,10.192473118279569,216.73118279569894,3.376559139784946
2007-09-01,11.507777777777779,17.325555555555557,66.94444444444444,38.333333333333336,1.281111111111111,3.0222222222222217,7.402222222222222,12.248888888888889,225.33333333333334,2.320555555555556
2007-10-01,5.619354838709677,10.019354838709678,75.79569892473118,51.935483870967744,1.7,4.0,9.186021505376344,13.521505376344086,173.98924731182797,1.1419354838709677
2007-11-01,-1.588888888888889,1.7388888888888887,76.65555555555555,61.31111111111111,1.73,4.3,8.312222222222223,12.204444444444444,172.93333333333334,0.49622222222222223
2007-12-01,-8.778494623655913,-4.877419354838709,80.19354838709677,69.35483870967742,1.6838709677419357,4.838709677419355,8.196774193548388,11.46989247311828,175.33333333333331,0.2210752688172043
2008-01-01,-9.604301075268818,-5.088172043010752,79.70967741935483,65.60215053763442,0.9161290322580645,3.526881720430108,8.20752688172043,11.731182795698926,180.48387096774192,0.28258064516129033
2008-02-01,-5.933333333333334,-0.5977011494252873,76.29885057471265,57.85057471264368,0.942528735632184,2.9770114942528734,7.1609195402298855,10.714942528735632,186.9655172413793,0.6585057471264368
2008-03-01,-1.2397849462365593,3.781720430107527,70.61290322580645,46.935483870967744,0.8956989247311827,3.161290322580645,7.951612903225806,12.259139784946235,186.59139784946237,1.327741935483871
2008-04-01,1.981111111111111,7.518888888888889,61.2,38.94444444444444,0.8566666666666667,2.5777777777777775,8.737777777777778,13.43,202.82222222222222,2.1735555555555552
2008-05-01,11.14516129032258,17.53333333333333,62.204301075268816,36.11827956989247,1.4903225806451614,3.731182795698925,7.413978494623656,12.288172043010753,200.8709677419355,3.4155913978494623
2008-06-01,14.158888888888889,20.402222222222225,57.63333333333333,32.94444444444444,1.0955555555555556,2.9555555555555557,7.542222222222223,12.316666666666666,236.76666666666668,4.257444444444444
2008-07-01,18.291397849462363,24.688172043010756,51.107526881720425,26.967741935483872,0.8655913978494624,1.5913978494623657,7.678494623655914,12.810752688172043,232.83870967741936,4.815268817204301
2008-08-01,17.16021505376344,23.640860215053763,61.68817204301075,34.3010752688172,2.1978494623655913,3.8924731182795695,7.255913978494624,12.209677419354838,192.90322580645162,3.619462365591398
2008-09-01,12.734444444444446,18.683333333333334,64.97777777777777,36.41111111111111,0.5566666666666666,1.6111111111111112,6.7011111111111115,10.772222222222222,207.24444444444444,2.4526666666666666
2008-10-01,6.256989247311828,10.97741935483871,65.89247311827957,41.86021505376344,1.0010752688172042,2.5053763440860215,9.26774193548387,14.024731182795698,187.70967741935485,1.399032258064516
2008-11-01,0.6311111111111111,4.25,80.92222222222222,65.62222222222222,1.9822222222222223,4.677777777777777,8.674444444444445,12.887777777777778,175.2111111111111,0.491
2008-12-01,-11.89247311827957,-7.990322580645161,77.88172043010753,65.82795698924731,1.8419354838709678,5.075268817204301,7.768817204301076,11.472043010752689,183.03225806451613,0.21419354838709675
2009-01-01,-9.356989247311828,-4.83225806451613,74.19354838709677,61.29032258064516,1.3591397849462366,3.6129032258064515,8.404301075268815,11.941935483870967,208.63440860215056,0.34591397849462363
2009-02-01,-5.988095238095238,-0.9369047619047619,71.19047619047619,54.66666666666667,0.7750000000000001,2.166666666666667,7.121428571428572,10.58452380952381,173.10714285714286,0.6517857142857143
2009-03-01,-4.391397849462366,1.4258064516129034,68.13978494623656,45.29032258064516,1.3236559139784945,4.182795698924731,9.036559139784947,13.952688172043011,204.95698924731184,1.1781720430107527
2009-04-01,3.5122222222222224,9.273333333333333,62.833333333333336,38.86666666666667,0.7733333333333333,2.388888888888889,7.664444444444444,12.564444444444444,195.67777777777778,2.331888888888889
2009-05-01,9.832258064516129,16.56021505376344,56.86021505376344,30.516129032258064,1.3935483870967742,3.3440860215053765,7.756989247311828,12.912903225806453,211.67741935483872,3.6169892473118277
2009-06-01,15.72888888888889,22.18,49.75555555555556,25.32222222222222,1.0222222222222224,2.2222222222222223,7.678888888888889,12.503333333333332,218.6,4.759333333333333
2009-07-01,19.274193548387096,25.910752688172042,55.064516129032256,31.46236559139785,1.1795698924731184,2.032258064516129,6.774193548387097,11.133333333333333,227.9784946236559,4.740215053763441
2009-08-01,18.42795698924731,25.116129032258065,54.38709677419355,28.580645161290324,0.7913978494623656,1.4623655913978495,7.241935483870968,12.06989247311828,233.80645161290323,4.093655913978495
2009-09-01,14.52888888888889,21.144444444444446,63.28888888888889,35.6,1.5422222222222222,2.844444444444444,8.464444444444444,13.552222222222222,194.17777777777778,2.725777777777778
2009-10-01,3.4129032258064513,7.534408602150537,73.9247311827957,51.98924731182796,2.443010752688172,4.956989247311828,7.997849462365592,12.376344086021506,190.25806451612902,1.006989247311828
2009-11-01,-0.28222222222222215,3.0300000000000002,78.78888888888888,63.62222222222223,2.1566666666666667,5.644444444444445,10.224444444444446,14.65,178.0,0.5412222222222223
