latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
60.843582,-115.77565,164.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),precipitation_sum (mm),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_min (%)
1990-01-19,-22.2,-19.7,75,0.00,101,0.07,0.0,16.5,9.5,74
1990-01-20,-18.4,-16.9,80,0.00,199,0.08,0.0,16.6,10.5,75
1990-01-21,-20.5,-19.6,78,0.00,304,0.04,0.0,8.7,5.7,73
1990-01-22,-21.6,-20.3,78,0.00,70,0.05,0.0,8.7,7.4,75
1990-01-23,-22.3,-21.9,74,0.00,325,0.08,0.0,9.8,8.3,70
1990-01-24,-22.8,-22.4,75,0.30,58,0.04,2.0,7.6,4.1,71
1990-01-25,-24.9,-23.4,74,0.30,358,0.05,3.0,12.2,7.8,72
1990-01-26,-29.5,-27.2,68,0.00,353,0.06,0.0,13.2,7.8,64
1990-01-27,-30.8,-29.9,69,0.00,65,0.04,0.0,10.2,6.0,64
1990-01-28,-36.6,-32.8,68,0.00,316,0.03,0.0,9.2,7.8,63
1990-01-29,-39.2,-38.2,67,0.00,277,0.03,0.0,9.2,7.6,66
1990-01-30,-38.7,-37.2,66,0.00,279,0.04,0.0,13.8,11.5,62
1990-01-31,-37.6,-35.7,67,0.00,281,0.04,0.0,14.4,9.4,62
1990-02-01,-37.6,-35.8,66,0.00,142,0.04,0.0,9.5,7.5,61
1990-02-02,-35.2,-29.9,66,0.00,111,0.05,0.0,9.7,6.8,58
1990-02-03,-33.5,-31.4,69,0.10,330,0.03,1.0,9.6,6.0,64
1990-02-04,-31.7,-30.3,69,1.40,296,0.05,6.0,9.7,5.4,62
1990-02-05,-31.3,-30.1,71,1.10,29,0.05,7.0,13.0,10.0,69
1990-02-06,-29.7,-29.0,71,0.00,322,0.07,0.0,12.4,7.4,67
1990-02-07,-28.6,-27.3,73,0.00,47,0.05,0.0,12.0,6.7,69
1990-02-08,-28.0,-27.0,69,0.30,320,0.10,3.0,16.3,13.8,61
1990-02-09,-29.9,-28.2,68,0.00,317,0.07,0.0,11.4,6.4,62
1990-02-10,-30.5,-29.1,68,0.00,79,0.06,0.0,9.4,4.5,62
1990-02-11,-30.4,-29.5,69,0.00,312,0.07,0.0,12.3,9.0,63
1990-02-12,-32.3,-30.8,68,0.00,289,0.08,0.0,11.3,9.9,64
1990-02-13,-30.1,-24.5,69,0.00,259,0.11,0.0,11.6,9.9,57
1990-02-14,-31.2,-24.1,67,0.00,5,0.08,0.0,15.0,9.1,59
1990-02-15,-34.2,-33.3,66,0.00,296,0.07,0.0,9.4,7.2,62
1990-02-16,-34.0,-30.4,63,0.00,218,0.09,0.0,17.5,11.6,55
1990-02-17,-27.6,-22.6,64,0.00,217,0.18,0.0,21.7,16.4,55
1990-02-18,-24.7,-23.1,76,0.00,26,0.11,0.0,11.1,7.4,66
1990-02-19,-20.1,-12.3,78,0.00,172,0.20,0.0,17.7,15.2,69
1990-02-20,-19.8,-12.0,72,0.00,313,0.20,0.0,17.4,14.2,62
1990-02-21,-24.9,-22.5,71,0.00,336,0.14,0.0,13.7,6.7,65
1990-02-22,-26.1,-25.0,71,0.00,66,0.09,0.0,9.6,6.0,67
1990-02-23,-26.1,-24.7,71,0.00,310,0.15,0.0,12.2,10.2,63
1990-02-24,-25.3,-21.3,69,0.90,147,0.13,5.0,14.7,10.7,64
1990-02-25,-19.0,-15.5,80,0.80,260,0.16,4.0,20.9,13.4,68
1990-02-26,-18.2,-12.5,73,0.00,255,0.28,0.0,18.2,10.0,57
1990-02-27,-12.6,-5.0,76,0.00,188,0.45,0.0,17.7,12.4,62
1990-02-28,-4.7,-1.1,69,0.00,228,0.89,0.0,28.0,23.5,61
1990-03-01,-11.8,-3.2,70,0.00,322,0.50,0.0,24.5,15.2,59
1990-03-02,-16.1,-12.0,73,0.00,123,0.35,0.0,13.7,10.4,63
1990-03-03,-13.9,-9.1,81,0.00,119,0.35,0.0,8.9,7.0,73
1990-03-04,-8.7,0.5,84,0.00,150,0.60,0.0,10.4,9.0,65
1990-03-05,-4.6,3.8,85,0.00,187,0.71,0.0,12.9,11.1,62
1990-03-06,-3.9,0.2,87,0.00,184,0.49,0.0,17.5,14.3,75
1990-03-07,-3.2,-1.3,84,0.00,225,0.65,0.0,18.5,13.3,78
1990-03-08,-9.5,-4.4,80,0.00,9,0.37,0.0,19.1,14.7,67
1990-03-09,-15.7,-13.7,76,0.00,338,0.39,0.0,12.0,6.2,67
1990-03-10,-16.3,-14.3,78,0.00,43,0.28,0.0,14.3,10.4,72
1990-03-11,-17.9,-16.8,77,0.00,21,0.34,0.0,14.7,8.5,70
1990-03-12,-15.3,-9.5,77,0.00,156,0.44,0.0,14.6,10.7,69
1990-03-13,-8.5,1.5,80,0.00,174,0.75,0.0,13.9,10.7,59
1990-03-14,-6.2,-0.0,87,0.00,85,0.55,0.0,9.7,6.2,66
1990-03-15,-6.2,-2.3,89,0.00,289,0.66,0.0,8.5,6.8,80
1990-03-16,-7.0,-2.7,82,0.00,331,0.53,0.0,11.5,9.6,69
1990-03-17,-7.9,-3.3,78,0.00,208,0.73,0.0,8.6,6.4,65
1990-03-18,-4.0,-3.4,79,0.00,221,0.75,0.0,20.5,17.1,70
1990-03-19,-9.8,-3.8,72,0.60,8,0.53,4.0,20.2,16.7,62
1990-03-20,-15.3,-13.0,69,0.00,328,0.50,0.0,11.2,8.2,62
1990-03-21,-14.7,-13.9,67,0.10,298,0.51,1.0,28.8,18.5,54
1990-03-22,-16.5,-13.2,70,0.00,313,0.53,0.0,20.1,12.7,54
1990-03-23,-13.0,-6.7,69,0.00,238,0.66,0.0,17.9,10.9,55
1990-03-24,-7.9,-6.5,76,0.00,315,0.61,0.0,19.4,17.3,61
1990-03-25,-11.5,-8.5,73,0.00,68,0.61,0.0,14.1,8.8,61
1990-03-26,-11.6,-7.6,72,0.00,107,0.78,0.0,13.6,10.6,60
1990-03-27,-8.3,-1.4,76,0.00,154,1.01,0.0,9.2,6.3,55
1990-03-28,-4.9,0.2,81,0.00,178,0.82,0.0,19.4,12.9,59
1990-03-29,-0.5,4.2,82,0.00,226,0.97,0.0,16.6,11.8,65
1990-03-30,-1.2,1.9,89,0.00,299,0.77,0.0,13.9,8.9,72
1990-03-31,-2.7,2.7,87,0.00,107,1.08,0.0,9.9,7.5,70
1990-04-01,0.2,3.3,83,0.00,157,1.02,0.0,13.2,10.1,69
1990-04-02,0.6,3.4,89,2.50,271,0.62,6.0,15.1,11.3,70
1990-04-03,-1.1,1.1,87,0.00,5,0.84,0.0,10.4,7.6,77
1990-04-04,-3.0,2.6,83,0.00,109,1.20,0.0,13.0,7.4,65
1990-04-05,1.3,4.5,71,0.00,183,1.70,0.0,20.8,17.4,59
1990-04-06,1.1,4.2,78,0.00,289,1.46,0.0,17.6,15.1,61
1990-04-07,-1.9,1.9,80,0.70,355,0.75,5.0,19.1,10.5,60
1990-04-08,-7.3,-4.6,71,0.80,330,0.91,5.0,18.7,16.0,59
1990-04-09,-9.2,-6.6,73,0.00,343,0.79,0.0,16.8,10.7,67
1990-04-10,-5.7,1.6,71,0.00,186,1.36,0.0,8.6,6.7,50
1990-04-11,-3.2,2.6,78,0.00,288,0.95,0.0,16.2,12.4,49
1990-04-12,-6.9,-3.6,69,0.00,0,1.18,0.0,15.7,10.4,59
1990-04-13,-5.9,-1.2,69,0.00,92,1.17,0.0,10.7,7.1,59
1990-04-14,-3.3,-1.2,81,0.60,308,1.03,3.0,15.2,8.8,63
1990-04-15,-3.3,-0.5,76,0.00,318,1.06,0.0,15.3,11.7,62
1990-04-16,-1.7,1.7,70,0.00,254,1.82,0.0,13.0,7.9,48
1990-04-17,2.1,11.7,69,0.00,166,2.22,0.0,15.6,13.1,42
1990-04-18,2.9,12.6,81,2.00,275,0.98,8.0,14.3,10.4,44
1990-04-19,-0.1,3.7,90,1.90,4,1.35,5.0,11.9,6.2,73
1990-04-20,4.4,11.5,76,0.20,181,2.12,2.0,14.5,10.9,53
1990-04-21,2.8,6.3,92,0.50,70,1.55,2.0,9.9,5.9,77
1990-04-22,1.5,3.5,95,7.10,313,0.70,12.0,13.3,9.2,87
1990-04-23,1.0,5.4,90,0.00,21,1.16,0.0,14.0,8.3,81
1990-04-24,-1.2,0.4,86,0.00,34,1.14,0.0,20.6,14.1,78
1990-04-25,-4.5,-1.8,77,0.00,39,1.16,0.0,24.1,20.6,65
1990-04-26,-7.1,-4.5,72,0.00,39,1.30,0.0,23.7,15.2,61
1990-04-27,-4.8,-0.6,68,0.00,69,1.55,0.0,14.5,8.7,56
1990-04-28,-1.4,1.4,70,0.00,74,1.76,0.0,10.7,7.2,47
1990-04-29,1.2,9.4,67,0.00,161,2.41,0.0,9.1,6.5,30
1990-04-30,1.7,9.6,70,0.20,350,1.83,2.0,22.7,11.8,31
1990-05-01,-0.2,4.3,72,0.00,61,1.65,0.0,14.8,10.1,42
1990-05-02,0.1,2.8,72,0.40,71,1.97,3.0,12.0,8.0,61
1990-05-03,1.3,6.3,71,0.00,104,2.08,0.0,11.2,8.4,56
1990-05-04,5.3,11.2,72,0.00,196,2.70,0.0,14.3,10.6,42
1990-05-05,6.1,13.1,71,0.30,39,2.05,1.0,19.6,10.1,39
1990-05-06,2.9,4.7,79,0.00,62,1.45,0.0,21.9,20.0,70
1990-05-07,0.3,3.1,80,0.00,46,1.81,0.0,19.1,13.7,74
1990-05-08,1.3,5.8,81,0.00,37,1.96,0.0,9.9,6.3,58
1990-05-09,2.1,7.1,78,0.80,8,1.77,3.0,16.1,9.7,53
1990-05-10,0.5,4.1,73,0.00,345,1.91,0.0,13.3,9.0,47
1990-05-11,2.0,6.3,66,0.00,47,2.62,0.0,8.1,5.6,43
1990-05-12,2.6,7.2,66,0.00,67,2.56,0.0,7.9,5.7,40
1990-05-13,2.4,7.5,70,0.00,34,2.42,0.0,8.3,6.4,42
1990-05-14,3.6,7.9,68,0.30,1,2.57,1.0,11.3,6.5,41
1990-05-15,1.7,4.1,80,1.10,56,1.49,6.0,11.0,6.2,68
1990-05-16,1.2,4.9,79,0.00,65,2.14,0.0,11.2,5.9,59
1990-05-17,1.9,6.3,89,8.40,65,1.65,14.0,11.5,6.0,68
1990-05-18,0.3,2.4,87,0.20,21,1.84,1.0,13.3,9.0,69
1990-05-19,-0.1,3.7,75,0.00,67,2.43,0.0,12.0,7.5,56
1990-05-20,1.7,3.9,67,0.00,82,2.12,0.0,17.7,12.4,56
1990-05-21,3.3,14.1,71,0.00,87,2.89,0.0,18.7,10.2,34
1990-05-22,9.7,19.5,62,1.30,184,3.60,1.0,15.2,11.7,37
1990-05-23,10.0,16.4,70,0.00,165,2.81,0.0,15.5,11.1,40
1990-05-24,11.1,18.3,71,0.00,213,3.62,0.0,10.4,8.4,32
1990-05-25,10.6,14.4,60,0.00,35,2.20,0.0,11.5,6.9,44
1990-05-26,4.6,12.8,81,1.40,38,2.07,3.0,17.2,12.1,52
1990-05-27,4.9,9.4,85,0.00,55,2.69,0.0,16.0,11.1,70
1990-05-28,10.7,18.1,64,0.00,126,4.13,0.0,16.1,11.6,38
1990-05-29,14.1,22.2,52,0.00,145,4.92,0.0,16.9,12.2,33
1990-05-30,15.1,19.3,55,0.00,106,4.13,0.0,18.9,10.3,39
1990-05-31,4.1,8.3,83,0.00,29,1.63,0.0,28.2,22.6,68
1990-06-01,1.2,3.4,75,0.00,35,2.29,0.0,25.0,19.6,62
1990-06-02,1.9,5.5,72,0.00,60,2.58,0.0,14.8,8.6,57
1990-06-03,6.5,15.0,59,0.00,126,2.80,0.0,11.7,8.3,33
1990-06-04,12.5,18.7,45,0.00,189,3.99,0.0,9.0,6.3,24
1990-06-05,9.0,19.3,77,11.70,344,1.72,13.0,15.1,8.2,23
1990-06-06,5.2,11.4,77,2.40,269,2.02,4.0,12.6,7.8,48
1990-06-07,4.1,6.3,94,2.80,77,1.61,7.0,12.0,7.4,77
1990-06-08,4.5,13.5,84,4.30,327,2.39,3.0,19.8,11.6,41
1990-06-09,10.2,16.8,73,0.00,162,3.65,0.0,11.8,7.7,41
1990-06-10,8.7,19.3,69,0.00,356,3.28,0.0,20.5,14.1,38
1990-06-11,5.3,6.2,75,0.00,33,2.37,0.0,19.1,13.6,62
1990-06-12,5.6,9.3,77,0.00,17,2.64,0.0,22.4,16.1,53
1990-06-13,7.3,12.8,61,0.00,356,3.59,0.0,20.7,10.2,38
1990-06-14,11.7,20.6,57,0.00,183,4.35,0.0,8.7,6.1,31
1990-06-15,14.6,21.1,61,0.30,183,4.36,1.0,13.9,8.4,31
1990-06-16,13.2,20.5,66,0.00,308,4.12,0.0,9.3,5.1,32
1990-06-17,15.6,20.4,55,0.70,246,4.24,3.0,10.8,7.4,30
1990-06-18,15.2,18.9,71,1.60,238,3.58,3.0,7.7,5.7,51
1990-06-19,13.3,17.7,85,2.80,271,2.92,4.0,11.4,8.9,61
1990-06-20,14.3,19.2,78,0.20,279,3.69,1.0,10.8,8.5,54
1990-06-21,16.0,22.2,69,0.40,212,4.13,1.0,11.8,7.0,28
1990-06-22,18.3,25.6,54,0.00,210,5.29,0.0,13.4,8.8,29
1990-06-23,18.2,23.3,61,1.80,129,4.72,2.0,15.1,11.7,37
1990-06-24,16.5,22.8,55,0.50,214,5.00,1.0,19.8,15.3,35
1990-06-25,16.3,21.1,59,0.50,262,4.39,1.0,13.0,6.6,24
1990-06-26,15.6,17.9,75,1.10,284,3.13,2.0,14.3,6.2,55
1990-06-27,15.6,17.7,70,0.20,66,3.37,2.0,9.2,5.6,56
1990-06-28,16.5,20.4,71,0.00,8,3.67,0.0,10.8,5.6,43
1990-06-29,16.7,20.8,69,3.50,344,3.38,3.0,9.7,6.5,40
1990-06-30,14.2,17.0,71,0.00,10,3.41,0.0,15.8,10.8,57
1990-07-01,13.0,15.9,68,0.00,24,3.78,0.0,12.7,7.5,56
1990-07-02,14.1,16.0,64,0.00,67,3.32,0.0,17.6,9.1,55
1990-07-03,12.9,15.5,66,0.00,45,3.59,0.0,15.8,9.1,53
1990-07-04,16.1,21.0,62,0.30,171,4.39,1.0,12.6,8.1,37
1990-07-05,14.4,17.3,77,6.20,14,2.71,13.0,6.8,4.6,58
1990-07-06,15.0,17.2,77,2.20,348,3.32,2.0,10.4,6.8,66
1990-07-07,16.0,18.7,78,0.10,65,3.69,1.0,9.0,5.2,60
1990-07-08,17.7,21.8,72,0.40,120,4.15,1.0,11.7,8.5,54
1990-07-09,20.0,22.9,65,0.00,143,4.56,0.0,13.7,12.1,54
1990-07-10,21.2,25.1,71,0.00,199,4.65,0.0,14.7,10.2,49
1990-07-11,23.0,25.9,58,0.00,229,5.87,0.0,15.7,12.3,45
1990-07-12,22.4,25.9,55,0.10,344,4.49,1.0,14.6,8.1,40
1990-07-13,19.1,24.3,71,11.30,161,3.45,14.0,23.2,14.6,40
1990-07-14,13.8,16.5,89,28.00,317,1.31,24.0,33.5,22.0,65
1990-07-15,13.8,15.4,72,0.10,351,3.28,1.0,14.9,13.1,65
1990-07-16,13.5,15.5,76,0.30,23,2.58,3.0,16.9,11.4,64
1990-07-17,13.3,16.5,76,5.70,352,2.03,13.0,16.4,12.6,53
1990-07-18,13.9,17.0,71,0.00,18,2.87,0.0,14.7,11.1,50
1990-07-19,17.5,22.8,64,0.00,263,4.08,0.0,10.5,7.3,51
1990-07-20,20.7,24.3,68,0.00,233,4.38,0.0,9.7,6.4,51
1990-07-21,22.7,25.9,67,0.00,253,4.68,0.0,10.3,7.9,45
1990-07-22,22.8,26.0,67,0.10,249,4.39,1.0,12.1,7.8,58
1990-07-23,18.1,22.6,76,4.70,8,2.64,6.0,14.5,9.9,62
1990-07-24,18.3,23.2,67,0.20,254,3.84,1.0,11.2,9.3,44
1990-07-25,21.3,26.2,65,0.00,200,4.70,0.0,16.4,12.9,46
1990-07-26,22.4,26.0,64,0.00,234,5.13,0.0,17.1,12.9,56
1990-07-27,17.8,21.9,81,5.30,24,2.90,7.0,14.4,7.2,66
1990-07-28,16.0,17.7,67,0.30,336,2.92,1.0,16.9,11.2,54
1990-07-29,18.7,25.7,66,0.00,158,4.20,0.0,14.4,10.6,53
1990-07-30,22.8,26.2,63,0.00,248,4.93,0.0,15.1,10.5,55
1990-07-31,22.0,25.3,65,0.00,91,4.48,0.0,11.6,8.3,50
1990-08-01,18.1,23.5,80,12.20,248,2.70,14.0,21.9,11.8,58
1990-08-02,13.5,16.1,80,11.90,318,2.23,14.0,31.6,20.0,55
1990-08-03,15.8,21.9,62,0.90,216,3.67,5.0,13.5,8.5,39
1990-08-04,19.9,24.4,58,0.00,229,4.64,0.0,13.1,9.9,39
1990-08-05,22.1,27.1,63,0.00,201,4.80,0.0,12.5,9.3,49
1990-08-06,22.5,26.7,69,0.00,89,3.79,0.0,14.0,11.4,56
1990-08-07,16.7,23.7,77,4.20,255,1.81,12.0,27.4,21.4,63
1990-08-08,12.9,15.2,69,0.00,27,2.22,0.0,18.8,8.1,56
1990-08-09,15.5,20.9,66,0.00,123,3.54,0.0,12.0,8.7,49
1990-08-10,18.6,22.0,73,0.00,159,3.59,0.0,11.2,7.8,51
1990-08-11,18.7,24.6,80,0.00,332,3.31,0.0,10.6,4.6,59
1990-08-12,21.0,25.1,79,0.40,331,2.71,4.0,15.6,8.8,54
1990-08-13,16.6,19.1,79,0.60,337,2.99,3.0,14.7,13.2,49
1990-08-14,15.7,18.0,70,0.10,78,2.86,1.0,9.4,6.5,47
1990-08-15,13.5,15.2,74,0.00,58,2.09,0.0,16.3,9.8,62
1990-08-16,11.0,15.4,63,0.50,89,2.73,2.0,13.9,11.7,52
1990-08-17,15.6,20.4,66,0.00,148,3.16,0.0,17.0,13.0,52
1990-08-18,18.7,22.8,72,0.20,190,3.41,1.0,15.5,13.2,62
1990-08-19,15.8,21.9,78,2.00,59,2.51,4.0,14.6,9.4,58
1990-08-20,21.2,23.3,61,0.00,216,4.47,0.0,21.0,17.3,51
1990-08-21,18.5,23.0,74,0.00,10,3.08,0.0,13.7,8.9,55
1990-08-22,14.2,16.4,89,15.50,25,0.86,20.0,28.0,19.9,79
1990-08-23,10.2,12.0,86,21.20,8,1.03,24.0,31.4,26.2,65
1990-08-24,9.8,10.8,65,0.00,353,1.84,0.0,19.9,13.2,61
1990-08-25,9.9,10.9,72,2.70,304,1.70,12.0,18.2,10.8,51
1990-08-26,10.5,12.7,69,2.90,230,2.07,8.0,14.4,10.5,49
1990-08-27,11.6,18.2,86,3.70,96,2.24,10.0,12.2,9.6,59
1990-08-28,14.3,18.2,84,2.80,179,1.54,4.0,11.4,7.0,60
1990-08-29,13.5,16.9,91,1.00,133,1.32,5.0,13.5,8.6,73
1990-08-30,12.5,15.7,79,0.10,315,1.93,1.0,17.5,14.3,53
1990-08-31,12.0,14.0,69,0.10,135,1.73,1.0,10.4,5.8,49
1990-09-01,12.2,14.4,74,0.50,161,1.45,4.0,14.8,11.7,65
1990-09-02,12.3,14.9,72,1.20,242,2.23,4.0,19.9,13.4,63
1990-09-03,9.0,11.1,69,1.90,357,1.69,6.0,16.0,6.7,65
1990-09-04,9.9,13.3,81,2.60,161,1.43,5.0,13.0,10.4,67
1990-09-05,8.7,10.5,67,2.20,7,1.72,5.0,17.9,9.7,44
1990-09-06,11.4,16.8,67,0.00,189,2.59,0.0,17.2,13.8,43
1990-09-07,13.5,17.1,70,0.00,294,2.20,0.0,23.9,17.7,55
1990-09-08,9.4,12.7,78,0.80,309,1.50,5.0,18.2,10.8,56
1990-09-09,8.5,11.7,71,0.00,230,1.87,0.0,15.5,9.6,56
1990-09-10,8.0,11.7,78,4.70,50,0.87,12.0,18.6,12.7,56
1990-09-11,6.0,8.4,61,0.00,84,1.50,0.0,12.4,8.1,52
1990-09-12,8.1,9.5,74,0.00,110,1.20,0.0,13.0,7.9,55
1990-09-13,10.0,14.3,78,0.00,203,1.72,0.0,15.9,11.6,69
1990-09-14,11.8,16.9,84,0.00,257,1.91,0.0,8.9,5.3,63
1990-09-15,14.7,18.6,69,0.00,189,2.71,0.0,19.8,15.5,64
1990-09-16,15.0,18.3,71,0.00,234,2.33,0.0,15.5,13.1,56
1990-09-17,9.3,15.1,69,0.00,294,1.55,0.0,25.0,21.5,63
1990-09-18,6.8,8.5,69,0.00,341,1.31,0.0,20.6,10.9,65
1990-09-19,6.8,8.0,80,6.90,66,0.77,18.0,11.0,9.9,64
1990-09-20,7.2,11.4,80,0.50,173,1.20,1.0,16.3,9.8,70
1990-09-21,9.4,13.6,80,0.00,172,1.44,0.0,18.4,10.7,65
1990-09-22,12.5,13.5,75,0.00,212,2.12,0.0,21.3,13.7,63
1990-09-23,13.6,17.8,78,0.00,175,1.89,0.0,16.8,14.3,62
1990-09-24,14.9,17.6,65,1.60,244,2.65,4.0,24.9,18.4,53
1990-09-25,11.4,15.4,71,0.00,285,1.84,0.0,19.4,14.9,57
1990-09-26,7.5,10.8,81,1.30,350,0.78,9.0,15.5,9.8,75
1990-09-27,6.9,7.6,79,1.00,346,0.76,8.0,10.0,6.7,69
1990-09-28,7.9,12.6,73,0.00,156,1.56,0.0,26.6,18.2,51
1990-09-29,11.9,13.0,57,0.00,214,2.69,0.0,24.8,22.0,51
1990-09-30,8.2,11.6,73,0.00,340,1.33,0.0,17.5,7.8,65
1990-10-01,8.2,11.4,77,0.00,138,1.25,0.0,11.2,7.3,64
1990-10-02,8.3,10.1,82,2.60,73,0.86,7.0,14.7,12.2,76
1990-10-03,5.5,8.2,73,0.00,58,0.85,0.0,13.9,11.8,67
1990-10-04,4.7,5.7,77,0.00,92,0.68,0.0,11.5,6.4,64
1990-10-05,4.0,5.5,87,2.60,321,0.55,16.0,11.5,7.7,66
1990-10-06,4.1,5.5,70,0.00,217,0.80,0.0,9.8,7.2,55
1990-10-07,3.9,7.5,71,0.00,165,1.13,0.0,12.8,12.0,53
1990-10-08,5.1,8.5,72,0.40,180,1.07,1.0,20.9,16.2,60
1990-10-09,5.8,6.8,85,4.40,257,0.74,6.0,20.6,17.8,72
1990-10-10,2.2,5.2,86,5.90,339,0.51,20.0,22.1,20.3,75
1990-10-11,-0.7,0.1,59,0.00,35,0.77,0.0,15.8,8.7,53
1990-10-12,-0.9,1.5,70,0.00,114,0.93,0.0,21.6,19.0,54
1990-10-13,-0.4,1.0,80,2.20,79,0.54,12.0,16.3,12.1,67
1990-10-14,-1.1,0.5,68,0.00,351,0.59,0.0,11.0,7.4,56
1990-10-15,-0.8,-0.1,72,0.00,267,0.48,0.0,10.2,6.8,57
1990-10-16,-1.4,-0.4,73,0.00,243,0.46,0.0,7.7,5.4,58
1990-10-17,-2.1,-0.3,71,0.00,125,0.58,0.0,11.1,8.2,59
1990-10-18,-0.9,1.8,86,0.00,117,0.40,0.0,18.2,14.2,74
1990-10-19,1.1,1.7,88,0.00,353,0.34,0.0,14.0,9.0,76
1990-10-20,-0.5,0.8,85,0.30,270,0.42,3.0,12.1,9.6,63
1990-10-21,-2.0,0.3,77,0.00,132,0.60,0.0,21.8,16.4,64
1990-10-22,-1.7,-0.0,80,0.00,110,0.45,0.0,21.6,12.6,67
1990-10-23,-1.0,0.6,83,0.00,230,0.41,0.0,12.0,6.1,65
1990-10-24,1.4,5.4,79,1.60,150,0.69,4.0,27.8,19.9,72
1990-10-25,1.8,4.0,84,0.00,243,0.46,0.0,14.3,12.7,77
1990-10-26,-2.0,0.7,81,0.00,310,0.36,0.0,20.4,13.9,66
1990-10-27,-3.8,-2.4,70,0.00,76,0.46,0.0,21.0,12.8,67
1990-10-28,-3.0,-2.1,81,10.70,83,0.37,21.0,21.5,15.3,70
1990-10-29,-6.5,-3.0,80,0.60,308,0.34,3.0,21.1,15.1,75
1990-10-30,-7.8,-5.2,84,0.00,121,0.22,0.0,15.6,11.2,76
1990-10-31,-4.5,-2.3,86,0.00,113,0.21,0.0,11.2,5.6,81
1990-11-01,-3.0,-1.9,87,0.00,335,0.21,0.0,11.2,8.4,77
1990-11-02,-5.6,-4.0,83,0.00,237,0.21,0.0,9.6,6.4,75
1990-11-03,-7.4,-4.8,87,0.00,175,0.17,0.0,13.0,10.6,82
1990-11-04,-6.8,-5.5,85,3.40,324,0.19,11.0,20.7,14.1,78
1990-11-05,-10.0,-7.7,82,0.00,228,0.19,0.0,12.8,9.8,71
1990-11-06,-8.2,-4.5,82,0.00,184,0.22,0.0,14.5,10.9,73
1990-11-07,-5.0,-4.1,84,0.00,273,0.19,0.0,15.7,11.4,78
1990-11-08,-7.6,-4.4,80,3.80,32,0.24,14.0,20.0,14.1,77
1990-11-09,-12.8,-10.4,81,1.70,41,0.15,10.0,18.7,12.1,78
1990-11-10,-15.4,-14.5,79,1.60,357,0.11,13.0,18.6,9.6,77
1990-11-11,-17.4,-16.7,80,0.50,327,0.11,3.0,18.1,9.9,74
1990-11-12,-18.0,-15.2,77,3.50,103,0.10,17.0,10.4,7.8,76
1990-11-13,-14.0,-13.4,81,2.70,128,0.07,10.0,9.6,5.6,77
1990-11-14,-16.8,-13.4,79,0.90,259,0.08,4.0,12.6,8.9,71
1990-11-15,-18.7,-13.5,76,0.00,190,0.10,0.0,12.4,9.0,74
1990-11-16,-6.7,-0.7,83,0.50,201,0.22,2.0,17.9,15.8,77
1990-11-17,-9.3,-3.1,85,1.10,294,0.09,5.0,15.6,9.0,81
1990-11-18,-15.0,-11.7,82,0.00,341,0.09,0.0,17.6,9.1,78
1990-11-19,-19.3,-15.1,78,0.00,329,0.07,0.0,14.5,9.4,72
1990-11-20,-21.3,-17.9,74,1.20,134,0.09,8.0,10.8,8.5,69
1990-11-21,-17.5,-16.8,78,1.10,349,0.07,9.0,15.6,8.0,74
