latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.151142,-62.914032,0.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),precipitation_sum (mm),precipitation_hours (h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_min (%)
1999-12-15,-0.4,0.7,0.00,0.0,3,0.80,30.9,26.5,76,71
1999-12-16,-0.3,1.7,0.00,0.0,91,0.66,23.2,14.6,77,71
1999-12-17,2.4,5.2,3.50,5.0,229,0.78,32.7,28.6,81,63
1999-12-18,-1.8,0.5,0.00,0.0,272,1.36,33.0,29.3,56,52
1999-12-19,-4.7,-3.3,0.00,0.0,281,1.05,29.7,22.6,56,48
1999-12-20,-3.7,-2.8,0.00,0.0,301,0.80,20.3,11.5,62,51
1999-12-21,2.2,7.5,7.50,6.0,184,0.40,30.5,20.5,85,65
1999-12-22,-1.1,2.3,0.00,0.0,280,1.03,23.1,20.5,62,46
1999-12-23,-4.0,-3.3,0.00,0.0,267,1.34,32.0,25.2,48,40
1999-12-24,-6.3,-3.8,0.00,0.0,281,1.01,25.7,20.8,50,45
1999-12-25,-9.4,-7.8,0.00,0.0,278,0.65,23.3,17.7,58,47
1999-12-26,-4.8,0.9,0.00,0.0,195,0.90,30.4,20.0,62,54
1999-12-27,-0.3,3.2,8.60,10.0,237,0.65,31.0,19.4,81,68
1999-12-28,-7.6,-3.5,0.10,1.0,262,0.80,30.9,20.6,59,49
1999-12-29,-5.0,-2.4,0.60,4.0,246,0.61,23.8,11.4,66,50
1999-12-30,-4.7,1.2,2.40,8.0,255,0.69,30.1,22.0,68,51
1999-12-31,-8.2,-3.0,0.00,0.0,284,0.58,26.5,19.5,68,63
2000-01-01,-8.2,-3.7,0.50,2.0,241,0.65,18.4,12.4,62,38
2000-01-02,-1.1,-0.3,0.20,1.0,236,0.50,21.1,12.6,84,76
2000-01-03,3.1,7.5,8.20,11.0,237,0.58,39.2,27.5,88,70
2000-01-04,-1.3,5.9,8.80,9.0,130,0.39,33.6,17.1,77,68
2000-01-05,4.3,10.4,22.70,12.0,255,0.39,40.9,30.4,88,63
2000-01-06,-8.5,-5.8,0.00,0.0,299,0.83,37.8,25.7,57,49
2000-01-07,-2.1,2.8,6.60,7.0,180,0.71,27.4,20.3,70,47
2000-01-08,-1.7,2.5,1.00,3.0,292,0.62,34.6,25.0,77,51
2000-01-09,-2.7,2.8,1.90,8.0,217,0.69,21.7,15.7,67,52
2000-01-10,-1.2,0.7,0.00,0.0,355,0.51,15.9,12.2,84,70
2000-01-11,2.8,6.4,3.20,5.0,166,0.94,50.4,33.5,82,69
2000-01-12,2.0,4.8,17.30,16.0,267,0.64,40.9,27.5,81,65
2000-01-13,-5.5,-2.2,0.00,0.0,272,0.97,37.1,29.3,60,51
2000-01-14,-8.6,-6.0,0.00,0.0,296,0.72,32.0,23.3,59,50
2000-01-15,-12.1,-11.5,0.00,0.0,291,0.72,28.0,25.9,54,50
2000-01-16,-9.5,-7.3,0.00,0.0,297,0.71,22.7,14.3,56,50
2000-01-17,-5.5,-3.3,3.50,13.0,59,0.75,35.6,28.3,68,57
2000-01-18,-3.5,-2.7,3.80,20.0,7,0.68,39.1,31.7,78,71
2000-01-19,-6.7,-4.5,0.10,1.0,296,0.47,21.1,15.9,76,71
2000-01-20,-8.3,-7.7,0.00,0.0,315,0.39,22.0,14.1,75,69
2000-01-21,-5.5,3.3,13.30,11.0,36,0.29,47.4,25.7,85,77
2000-01-22,-10.1,2.3,2.50,7.0,243,0.49,51.2,30.4,71,57
2000-01-23,-15.5,-13.6,0.00,0.0,260,0.48,31.8,25.3,66,61
2000-01-24,-10.9,-3.8,4.80,10.0,99,0.26,17.6,13.6,85,71
2000-01-25,-2.5,0.6,14.80,10.0,60,0.30,34.9,16.8,92,86
2000-01-26,7.9,10.2,5.40,5.0,175,0.75,35.0,26.5,90,73
2000-01-27,1.0,4.1,8.50,11.0,320,0.27,26.5,17.1,91,82
2000-01-28,-6.4,-2.1,0.10,1.0,248,0.70,24.0,18.5,70,58
2000-01-29,-7.4,-3.7,0.10,1.0,305,0.60,22.1,15.1,76,65
2000-01-30,-6.7,-4.1,0.00,0.0,274,0.59,19.2,15.0,77,65
2000-01-31,-5.2,3.3,5.60,6.0,149,0.42,36.4,14.8,85,74
2000-02-01,0.5,5.0,0.30,2.0,226,0.96,42.2,33.5,78,66
2000-02-02,-3.7,-1.7,0.10,1.0,259,0.54,21.2,17.4,82,77
2000-02-03,-5.0,-4.5,0.00,0.0,308,0.48,25.4,20.8,83,74
2000-02-04,-9.3,-6.7,0.20,2.0,305,0.55,17.9,13.4,73,60
2000-02-05,-10.7,-5.8,0.00,0.0,223,0.65,18.7,12.0,66,54
2000-02-06,-9.8,-6.7,0.00,0.0,282,0.61,32.2,22.4,68,54
2000-02-07,-8.5,-2.1,1.10,6.0,243,0.74,30.0,21.6,67,53
2000-02-08,-13.4,-5.7,0.40,1.0,296,0.62,35.8,26.6,62,53
2000-02-09,-4.7,1.9,0.10,1.0,220,1.00,42.5,34.2,73,63
2000-02-10,-5.8,1.3,0.60,2.0,311,0.68,31.1,16.9,75,62
2000-02-11,-8.4,-1.9,2.20,6.0,113,0.43,27.5,15.6,78,69
2000-02-12,-5.9,1.9,4.70,9.0,283,0.57,35.9,27.9,79,62
2000-02-13,-9.5,-4.4,0.00,0.0,232,0.79,17.4,12.6,68,49
2000-02-14,-6.4,0.5,7.50,10.0,119,0.44,40.5,17.1,80,66
2000-02-15,1.6,7.9,4.00,6.0,238,0.45,44.8,25.2,90,78
2000-02-16,-5.1,-2.1,0.40,3.0,250,0.74,22.1,14.5,71,52
2000-02-17,-4.2,1.5,3.10,8.0,278,0.65,39.5,30.0,77,56
2000-02-18,-14.5,-10.8,0.00,0.0,283,0.67,35.6,22.2,61,50
2000-02-19,-8.9,-6.2,1.00,6.0,73,0.55,16.3,12.1,76,59
2000-02-20,-8.6,-5.2,0.00,0.0,47,0.66,14.0,7.8,84,71
2000-02-21,-7.4,-6.7,0.00,0.0,267,0.71,31.1,22.3,75,60
2000-02-22,-10.5,-8.5,0.00,0.0,292,0.71,21.6,13.3,73,61
2000-02-23,-5.1,3.4,0.70,1.0,197,1.03,36.7,23.4,70,56
2000-02-24,3.1,5.0,0.60,1.0,246,1.40,39.0,21.8,80,71
2000-02-25,-4.0,1.7,0.00,0.0,356,0.97,24.6,20.1,67,57
2000-02-26,-5.1,0.2,0.00,0.0,232,1.20,15.7,8.9,62,40
2000-02-27,2.1,8.6,0.00,0.0,216,1.37,27.8,24.0,78,52
2000-02-28,8.1,12.1,0.00,0.0,207,1.18,29.2,22.2,91,76
2000-02-29,5.6,7.2,0.00,0.0,127,1.11,21.1,16.4,89,84
2000-03-01,1.0,2.3,0.00,0.0,3,0.61,24.9,22.1,94,82
2000-03-02,-0.2,1.6,0.00,0.0,341,0.68,16.6,10.9,91,86
2000-03-03,0.1,1.6,3.10,10.0,37,0.42,17.9,12.8,94,90
2000-03-04,0.1,1.4,0.00,0.0,17,0.45,24.6,17.7,94,90
2000-03-05,-0.9,0.6,2.10,9.0,313,0.67,23.7,18.9,89,81
2000-03-06,-1.1,-0.4,2.10,7.0,347,0.65,24.8,20.7,89,81
2000-03-07,-1.9,0.2,0.50,3.0,302,0.94,18.4,13.9,83,76
2000-03-08,-1.5,0.1,0.00,0.0,352,1.09,18.0,14.2,83,71
2000-03-09,-1.3,4.3,0.40,2.0,199,1.10,30.4,19.1,81,61
2000-03-10,0.2,4.8,12.90,16.0,344,0.62,38.4,27.1,85,64
2000-03-11,-4.2,-2.2,0.00,0.0,35,1.51,29.6,16.7,59,54
2000-03-12,-0.5,7.5,5.80,9.0,143,0.64,42.9,24.7,81,70
2000-03-13,2.0,8.9,5.00,7.0,291,0.99,34.9,25.4,84,65
2000-03-14,-2.8,-0.9,0.00,0.0,296,1.70,25.1,18.1,59,42
2000-03-15,2.5,8.0,2.10,2.0,210,2.08,29.8,23.4,66,56
2000-03-16,5.5,10.8,6.10,10.0,220,1.47,34.0,22.3,78,59
2000-03-17,-2.0,2.1,35.80,24.0,35,0.43,47.5,29.3,85,80
2000-03-18,-6.4,-4.6,2.60,7.0,8,1.06,47.5,40.3,67,62
2000-03-19,-5.4,-3.8,0.00,0.0,31,1.27,28.9,24.1,69,65
2000-03-20,-3.6,-0.6,0.00,0.0,49,1.23,17.3,12.4,82,72
2000-03-21,-1.9,1.2,0.00,0.0,34,1.43,15.9,13.2,84,73
2000-03-22,-2.4,2.3,0.00,0.0,69,1.74,12.6,6.9,83,65
2000-03-23,-0.1,6.4,0.00,0.0,197,1.87,18.9,13.5,73,51
2000-03-24,1.8,3.3,0.00,0.0,311,1.46,25.3,20.9,79,65
2000-03-25,0.7,2.2,0.00,0.0,338,1.79,23.7,15.7,75,69
2000-03-26,2.1,5.8,0.40,2.0,141,0.87,14.3,11.7,84,77
2000-03-27,3.4,5.6,0.00,0.0,304,1.12,19.7,11.8,92,74
2000-03-28,3.6,7.8,0.40,2.0,141,1.58,38.0,16.6,74,56
2000-03-29,8.8,13.5,8.10,5.0,150,1.97,40.4,20.5,88,51
2000-03-30,6.3,9.0,0.10,1.0,207,1.96,27.8,21.1,77,53
2000-03-31,3.4,6.1,5.60,8.0,173,1.12,16.0,11.9,84,65
2000-04-01,2.9,6.0,1.70,6.0,291,1.59,23.0,18.3,84,60
2000-04-02,5.6,11.8,0.00,0.0,240,2.63,23.9,15.5,66,41
2000-04-03,6.5,9.1,4.40,6.0,247,2.34,26.3,17.7,77,61
2000-04-04,5.3,9.9,13.60,8.0,153,0.63,32.9,16.9,85,67
2000-04-05,9.4,10.5,6.80,15.0,205,0.87,30.0,27.4,93,81
2000-04-06,3.5,6.8,0.00,0.0,247,2.36,34.5,28.0,66,49
2000-04-07,3.4,6.3,0.00,0.0,262,2.47,28.1,13.9,76,63
2000-04-08,4.1,9.3,0.00,0.0,154,1.57,32.7,13.8,78,55
2000-04-09,10.8,13.3,0.00,0.0,164,1.44,45.1,33.0,91,82
2000-04-10,6.0,11.7,12.70,12.0,187,2.34,50.9,37.6,71,45
2000-04-11,2.1,4.0,0.20,1.0,267,2.56,27.8,19.7,61,53
2000-04-12,1.8,5.4,6.00,12.0,126,0.77,43.1,25.4,82,72
2000-04-13,2.6,5.3,0.70,4.0,267,1.88,35.1,26.5,74,48
2000-04-14,2.2,6.0,0.00,0.0,263,3.02,31.4,27.0,50,39
2000-04-15,5.0,8.0,2.20,8.0,228,1.77,38.7,22.9,72,51
2000-04-16,2.7,3.6,0.50,4.0,46,0.77,16.2,13.9,89,86
2000-04-17,0.3,1.3,0.30,3.0,352,1.54,18.9,15.6,75,60
2000-04-18,-0.1,3.8,0.00,0.0,302,2.40,11.3,8.2,66,51
2000-04-19,1.6,5.2,0.00,0.0,114,2.14,20.1,14.8,70,50
2000-04-20,1.3,2.1,6.80,20.0,104,0.60,20.4,16.7,91,73
2000-04-21,1.5,3.3,0.50,2.0,21,1.30,22.9,16.6,89,74
2000-04-22,1.7,5.0,0.00,0.0,94,1.16,21.0,12.9,81,68
2000-04-23,4.2,6.4,2.10,4.0,119,0.89,29.9,22.6,90,77
2000-04-24,7.2,11.2,8.60,9.0,106,1.22,21.2,15.3,94,80
2000-04-25,1.3,2.3,0.10,1.0,355,1.00,33.2,30.0,84,75
2000-04-26,1.6,3.5,0.00,0.0,41,2.20,24.2,21.7,73,68
2000-04-27,3.2,7.5,2.20,9.0,85,1.13,23.6,18.2,86,78
2000-04-28,3.4,7.0,0.00,0.0,271,1.33,16.7,14.0,87,77
2000-04-29,5.3,9.3,0.00,0.0,259,2.40,17.6,13.4,82,68
2000-04-30,2.4,3.1,1.20,8.0,353,0.88,22.1,17.1,90,85
2000-05-01,2.8,7.1,5.00,14.0,322,2.16,20.1,14.0,83,55
2000-05-02,5.2,7.3,3.70,12.0,196,1.43,25.6,18.2,76,58
2000-05-03,4.1,7.2,0.00,0.0,313,2.97,33.2,20.5,70,53
2000-05-04,6.7,12.9,0.00,0.0,202,3.67,29.7,20.2,59,37
2000-05-05,7.2,10.7,1.70,5.0,219,2.25,31.6,24.4,66,47
2000-05-06,5.8,9.3,0.00,0.0,26,2.79,14.6,11.6,75,64
2000-05-07,4.7,9.1,7.90,7.0,165,1.50,32.6,18.7,78,60
2000-05-08,8.2,11.8,7.70,7.0,276,2.89,36.7,27.7,80,60
2000-05-09,3.8,6.6,3.60,6.0,41,1.00,20.3,11.7,77,64
2000-05-10,3.7,7.7,0.00,0.0,38,3.21,18.9,11.0,68,54
2000-05-11,4.9,8.7,1.80,4.0,135,1.60,30.6,21.8,73,64
2000-05-12,4.2,8.6,2.70,6.0,312,0.68,39.5,27.9,92,83
2000-05-13,3.4,5.0,0.00,0.0,357,1.69,29.8,22.3,83,79
2000-05-14,5.5,10.0,0.70,1.0,131,2.01,10.3,6.7,82,68
2000-05-15,9.0,12.3,0.00,0.0,176,3.30,13.2,8.2,78,68
2000-05-16,8.3,9.6,0.00,0.0,292,1.99,20.7,13.0,83,78
2000-05-17,8.2,13.8,1.00,1.0,276,3.34,14.3,10.6,81,53
2000-05-18,11.3,16.1,0.00,0.0,199,3.60,48.3,26.2,63,46
2000-05-19,9.1,12.3,14.40,10.0,255,3.30,46.7,26.9,74,58
2000-05-20,7.0,9.4,0.00,0.0,84,3.40,14.8,12.5,72,61
2000-05-21,7.5,11.6,0.00,0.0,58,3.92,12.8,7.4,70,52
2000-05-22,9.6,15.7,0.00,0.0,155,4.28,13.9,8.9,66,48
2000-05-23,8.0,11.6,2.40,5.0,133,1.66,22.6,17.8,80,62
2000-05-24,8.1,11.3,7.10,9.0,82,1.64,20.9,11.5,90,77
2000-05-25,9.7,14.2,15.30,11.0,121,1.80,23.0,17.2,89,74
2000-05-26,9.6,13.1,4.80,8.0,271,1.63,23.2,16.4,88,79
2000-05-27,10.8,12.3,0.90,1.0,273,2.13,20.8,16.6,81,70
2000-05-28,8.3,10.1,1.10,6.0,357,2.29,21.0,14.4,84,71
2000-05-29,7.5,8.7,0.00,0.0,24,1.66,25.7,21.8,86,78
2000-05-30,7.3,11.7,0.00,0.0,350,4.10,15.2,7.1,70,58
2000-05-31,10.6,16.0,0.00,0.0,207,3.56,28.2,20.3,71,50
2000-06-01,12.9,17.5,2.50,4.0,235,3.78,27.7,23.5,76,62
2000-06-02,13.3,18.9,0.00,0.0,196,3.73,13.4,8.2,61,43
2000-06-03,10.9,13.5,4.50,11.0,338,1.68,34.6,16.3,85,66
2000-06-04,9.9,12.0,0.00,0.0,270,3.85,24.4,16.8,69,51
2000-06-05,9.8,12.1,0.00,0.0,18,4.01,12.5,8.8,65,50
2000-06-06,9.3,13.0,0.00,0.0,125,3.78,23.7,13.6,69,51
2000-06-07,7.7,9.2,12.80,12.0,45,1.35,35.2,27.6,81,55
2000-06-08,10.6,17.8,0.00,0.0,265,4.20,25.6,17.6,72,45
2000-06-09,12.7,14.2,10.30,10.0,221,2.94,35.1,25.9,76,58
2000-06-10,11.1,13.2,0.00,0.0,281,3.58,25.8,18.7,64,53
2000-06-11,10.0,11.6,0.00,0.0,316,3.50,20.5,14.3,66,55
2000-06-12,9.2,12.3,0.00,0.0,30,3.79,12.3,9.6,74,60
2000-06-13,11.1,15.7,0.00,0.0,300,4.19,8.0,5.3,75,52
2000-06-14,13.5,18.3,0.00,0.0,229,4.27,15.5,9.9,68,49
2000-06-15,14.0,18.4,0.00,0.0,214,4.59,25.6,19.6,65,52
2000-06-16,16.8,20.9,0.00,0.0,221,3.67,27.3,23.7,79,72
2000-06-17,19.4,24.2,0.00,0.0,227,4.27,28.2,25.4,84,69
2000-06-18,16.2,20.2,0.00,0.0,303,4.62,27.3,19.1,73,60
2000-06-19,15.4,19.5,1.90,6.0,214,4.19,14.8,12.2,73,61
2000-06-20,16.3,20.3,0.00,0.0,253,4.60,14.3,10.6,74,60
2000-06-21,16.5,20.0,0.00,0.0,283,4.47,15.8,11.1,74,58
2000-06-22,16.7,19.4,8.30,8.0,204,2.82,30.7,22.5,76,62
2000-06-23,18.0,20.3,0.40,2.0,241,3.91,27.3,21.5,83,68
2000-06-24,16.1,20.9,0.00,0.0,242,4.88,14.9,8.2,72,47
2000-06-25,18.6,24.5,0.00,0.0,201,5.40,22.8,17.3,67,47
2000-06-26,19.2,23.1,3.40,4.0,235,5.02,32.9,20.2,77,67
2000-06-27,19.9,25.2,5.40,4.0,169,4.01,11.8,9.8,84,67
2000-06-28,19.5,21.7,0.40,1.0,267,4.34,21.3,15.9,84,63
2000-06-29,18.1,22.2,0.00,0.0,163,4.00,11.7,7.2,76,57
2000-06-30,17.0,19.0,0.00,0.0,61,3.84,17.3,8.6,76,66
2000-07-01,17.0,19.9,1.40,6.0,248,3.86,18.5,12.7,80,67
2000-07-02,19.0,24.5,0.00,0.0,210,4.85,14.7,11.9,74,50
2000-07-03,19.7,24.9,0.00,0.0,209,5.19,20.3,16.2,69,46
2000-07-04,19.8,25.1,16.90,13.0,200,3.59,12.2,8.4,80,57
2000-07-05,18.3,21.3,11.60,10.0,220,3.61,32.4,25.5,82,57
2000-07-06,16.8,19.5,0.60,3.0,249,4.61,35.3,26.6,66,57
2000-07-07,16.9,19.0,0.00,0.0,77,3.55,21.0,14.2,78,68
2000-07-08,15.1,17.3,0.20,1.0,27,2.93,21.3,14.8,79,68
2000-07-09,15.2,18.9,28.60,16.0,264,3.02,26.4,22.0,81,60
2000-07-10,15.7,17.9,5.60,6.0,174,2.58,34.1,22.9,80,68
2000-07-11,16.9,18.8,2.20,7.0,229,3.19,23.9,19.1,85,66
2000-07-12,15.5,16.6,2.80,9.0,323,2.69,25.4,20.3,84,78
2000-07-13,16.5,20.5,0.00,0.0,303,4.45,17.8,12.2,78,64
2000-07-14,18.1,23.6,0.00,0.0,151,4.57,15.5,12.4,72,53
2000-07-15,19.5,23.6,0.00,0.0,198,5.00,13.9,12.3,66,48
2000-07-16,18.6,22.0,0.00,0.0,147,4.48,20.0,13.9,73,55
2000-07-17,17.2,19.6,10.20,10.0,129,1.81,29.5,21.7,87,65
2000-07-18,20.0,23.9,0.00,0.0,210,3.54,17.6,13.6,88,66
2000-07-19,19.2,21.0,5.80,14.0,239,3.48,26.8,20.5,84,67
2000-07-20,17.3,18.8,0.00,0.0,269,4.74,23.8,19.7,68,57
2000-07-21,17.0,18.3,0.00,0.0,292,4.15,20.6,15.3,72,60
2000-07-22,18.4,23.3,0.00,0.0,186,4.49,12.2,7.4,74,51
2000-07-23,18.3,20.8,8.70,8.0,204,3.69,21.5,17.4,74,63
2000-07-24,17.9,19.7,1.00,5.0,302,3.79,17.1,13.4,81,72
2000-07-25,18.1,21.6,0.00,0.0,121,4.31,11.2,7.2,83,66
2000-07-26,17.7,21.1,0.00,0.0,100,4.15,11.6,6.6,87,75
2000-07-27,19.1,23.9,0.00,0.0,187,4.72,15.7,14.2,73,49
2000-07-28,18.1,21.3,0.60,3.0,157,3.08,19.4,16.2,81,66
2000-07-29,17.4,18.1,24.10,24.0,94,1.55,27.1,23.1,89,86
2000-07-30,16.9,18.5,9.90,9.0,55,2.66,26.4,23.4,86,76
2000-07-31,17.2,20.2,0.00,0.0,4,3.99,19.5,14.4,83,72
2000-08-01,17.9,22.5,0.00,0.0,214,4.53,9.4,5.0,82,60
2000-08-02,19.3,24.2,0.00,0.0,195,4.59,15.3,12.4,68,45
2000-08-03,19.5,23.2,3.00,5.0,202,2.83,17.0,14.3,83,65
2000-08-04,21.6,23.7,0.00,0.0,224,2.94,23.0,18.4,87,74
2000-08-05,19.8,21.9,0.00,0.0,265,3.96,19.8,14.2,73,61
2000-08-06,20.3,23.2,0.00,0.0,275,4.52,9.7,5.2,77,61
2000-08-07,19.8,22.7,5.70,6.0,202,3.25,19.5,15.7,76,61
2000-08-08,20.4,23.4,5.20,7.0,251,2.69,21.0,15.3,89,75
2000-08-09,20.1,22.4,5.60,10.0,337,3.28,17.4,9.0,89,78
2000-08-10,20.7,23.5,4.20,7.0,197,2.14,21.9,18.9,88,80
2000-08-11,18.2,20.0,0.00,0.0,308,2.27,21.1,16.9,85,77
2000-08-12,18.1,20.3,1.50,6.0,25,2.94,19.9,15.8,84,77
2000-08-13,18.4,19.7,0.50,3.0,79,3.08,17.7,14.9,84,76
2000-08-14,18.6,20.8,0.00,0.0,109,2.62,12.5,8.4,86,80
2000-08-15,18.8,19.8,11.10,12.0,71,1.30,12.3,9.0,93,87
2000-08-16,21.0,25.2,1.30,3.0,181,3.07,24.5,14.8,89,70
2000-08-17,20.6,22.4,1.40,6.0,196,3.18,23.2,20.8,85,74
2000-08-18,17.7,19.7,0.00,0.0,240,3.66,23.4,20.2,75,62
2000-08-19,16.5,18.0,6.50,9.0,208,1.68,13.2,8.7,80,71
2000-08-20,17.4,20.3,0.00,0.0,355,3.83,11.3,7.3,78,63
2000-08-21,16.2,17.6,11.70,19.0,300,2.42,23.7,15.9,85,78
2000-08-22,16.5,18.4,0.70,4.0,316,3.50,20.7,13.1,78,72
2000-08-23,18.0,22.4,0.00,0.0,230,3.96,16.8,11.4,74,52
2000-08-24,18.2,19.8,6.70,7.0,181,2.58,33.5,23.3,76,69
2000-08-25,18.3,20.7,0.00,0.0,230,3.33,20.7,17.7,83,66
2000-08-26,19.6,24.2,0.00,0.0,234,4.14,19.2,16.2,76,62
2000-08-27,20.0,23.0,0.20,1.0,252,3.90,16.8,13.3,77,71
2000-08-28,17.6,19.5,1.40,5.0,342,3.23,26.1,15.0,79,59
2000-08-29,16.6,18.6,0.00,0.0,327,3.88,15.8,12.4,66,55
2000-08-30,17.5,21.8,0.00,0.0,223,3.64,24.5,16.6,72,53
2000-08-31,18.2,19.8,1.00,2.0,285,3.58,23.0,17.6,77,64
2000-09-01,19.1,23.8,1.40,3.0,248,3.00,27.1,19.8,81,71
2000-09-02,16.3,19.1,0.00,0.0,6,3.73,20.6,15.2,66,57
2000-09-03,14.5,15.9,5.10,5.0,57,2.16,11.5,8.9,74,63
2000-09-04,14.9,16.2,4.80,12.0,155,1.03,19.6,8.6,85,71
2000-09-05,13.2,14.3,0.00,0.0,331,3.34,31.2,26.3,66,48
2000-09-06,13.5,14.9,0.00,0.0,312,3.88,21.4,16.5,53,49
2000-09-07,14.7,18.5,0.00,0.0,242,3.41,19.5,15.5,70,52
2000-09-08,16.8,21.3,0.00,0.0,226,3.80,30.4,23.4,71,59
2000-09-09,17.7,18.9,0.00,0.0,278,3.63,28.2,22.3,71,61
2000-09-10,15.7,17.5,0.00,0.0,0,3.27,15.5,10.8,70,53
2000-09-11,15.4,20.2,0.00,0.0,186,3.18,12.0,8.2,74,54
2000-09-12,17.1,21.4,0.10,1.0,210,3.00,23.2,18.7,73,52
2000-09-13,17.9,22.1,10.60,6.0,208,2.13,29.0,23.3,83,69
2000-09-14,16.2,18.6,0.00,0.0,285,3.00,13.7,7.7,80,55
2000-09-15,16.9,21.1,0.70,2.0,140,2.97,27.5,17.8,77,61
2000-09-16,19.2,19.7,14.10,13.0,159,1.09,33.5,26.8,91,84
2000-09-17,14.6,16.2,0.00,0.0,242,2.87,31.6,25.5,69,54
2000-09-18,15.3,17.7,0.10,1.0,237,3.29,26.5,20.9,69,57
2000-09-19,16.6,21.3,0.00,0.0,226,3.10,22.5,15.0,75,59
2000-09-20,18.2,22.3,0.00,0.0,207,2.46,22.7,17.4,81,69
2000-09-21,19.6,23.5,0.00,0.0,178,2.41,22.7,14.3,86,66
2000-09-22,16.2,19.9,0.00,0.0,281,3.32,27.3,24.7,67,47
2000-09-23,13.9,15.4,0.00,0.0,283,3.68,24.2,17.8,53,50
2000-09-24,15.0,17.5,21.20,16.0,211,0.94,33.6,21.8,83,59
2000-09-25,11.8,13.4,0.00,0.0,316,2.61,26.3,20.5,63,54
2000-09-26,11.9,13.3,0.00,0.0,347,2.34,15.3,9.5,57,52
2000-09-27,13.6,15.9,0.60,2.0,92,1.90,12.2,7.9,75,66
2000-09-28,11.0,14.4,3.70,8.0,357,1.06,27.0,19.5,80,73
2000-09-29,7.8,8.5,1.80,5.0,351,2.24,22.1,17.8,61,46
2000-09-30,10.4,14.8,0.00,0.0,223,3.02,32.5,20.7,56,46
2000-10-01,13.6,17.2,0.00,0.0,239,2.65,29.5,17.2,75,64
2000-10-02,14.4,18.4,0.00,0.0,219,2.47,20.2,16.0,77,59
2000-10-03,15.8,17.7,0.00,0.0,134,1.56,15.2,10.1,88,81
2000-10-04,14.2,15.5,0.00,0.0,296,2.38,29.0,18.0,76,52
2000-10-05,12.6,14.3,0.00,0.0,282,2.77,25.0,19.5,64,47
2000-10-06,10.2,11.3,5.60,12.0,85,1.03,26.0,14.0,71,56
2000-10-07,13.4,15.9,19.70,9.0,349,1.16,25.1,16.7,90,77
2000-10-08,10.8,12.2,0.50,2.0,352,1.75,17.9,14.1,72,63
2000-10-09,9.5,11.2,7.80,5.0,342,1.37,29.3,16.2,72,62
2000-10-10,12.5,16.0,22.20,12.0,144,1.97,41.9,31.0,80,52
2000-10-11,8.1,10.1,1.50,6.0,225,2.27,36.8,27.9,66,58
2000-10-12,9.2,12.7,0.60,1.0,273,2.65,36.8,28.4,64,51
2000-10-13,12.9,16.3,0.00,0.0,245,2.57,28.2,22.6,71,62
2000-10-14,12.2,16.2,0.00,0.0,159,1.75,22.3,13.2,74,61
2000-10-15,11.8,15.2,1.20,3.0,292,1.80,35.3,25.3,72,47
2000-10-16,6.2,6.8,0.00,0.0,338,2.11,29.8,15.9,53,44
2000-10-17,6.7,10.4,0.00,0.0,183,1.50,11.6,7.1,65,55
2000-10-18,9.5,12.9,0.00,0.0,94,1.68,15.9,10.0,74,65
2000-10-19,9.7,10.8,31.10,16.0,49,0.79,40.3,25.7,84,77
2000-10-20,8.5,10.5,5.70,11.0,303,1.68,34.2,27.1,74,60
2000-10-21,12.0,16.5,0.00,0.0,223,2.57,28.5,24.5,70,56
2000-10-22,8.8,13.6,1.40,9.0,312,1.55,41.6,29.0,74,64
2000-10-23,5.6,6.4,0.00,0.0,330,2.02,31.0,17.8,61,57
2000-10-24,8.3,12.7,0.00,0.0,234,2.01,28.3,21.7,71,60
2000-10-25,9.7,10.7,0.00,0.0,300,1.67,26.9,17.2,73,62
2000-10-26,10.5,14.7,0.00,0.0,224,1.73,24.2,16.9,77,62
2000-10-27,11.9,15.5,0.00,0.0,214,1.28,20.8,15.9,84,73
2000-10-28,11.6,13.7,8.30,12.0,271,0.54,28.4,21.5,91,82
2000-10-29,8.8,10.9,42.10,17.0,42,0.79,51.8,36.6,87,69
2000-10-30,9.1,11.5,0.00,0.0,81,1.36,30.3,21.0,78,65
2000-10-31,8.2,8.6,0.00,0.0,44,1.08,30.0,25.9,81,77
2000-11-01,9.0,9.6,11.70,14.0,39,0.56,28.9,26.3,90,82
2000-11-02,9.2,9.6,4.80,9.0,29,0.46,28.5,24.9,92,90
2000-11-03,7.8,8.2,1.00,4.0,15,0.64,27.3,24.9,88,83
2000-11-04,8.8,9.3,3.60,9.0,45,0.45,22.2,16.2,89,87
2000-11-05,8.6,9.3,11.40,24.0,65,0.34,17.4,14.3,91,88
2000-11-06,9.1,9.9,13.40,13.0,49,0.51,19.4,15.5,91,86
2000-11-07,9.1,9.6,0.00,0.0,25,0.49,27.9,24.3,92,89
2000-11-08,8.1,8.5,0.00,0.0,18,0.56,27.6,25.2,89,87
2000-11-09,7.8,8.4,0.00,0.0,14,0.50,23.2,20.0,89,88
2000-11-10,8.0,9.3,0.00,0.0,17,0.61,20.4,16.0,91,86
2000-11-11,8.7,9.4,0.10,1.0,22,0.51,21.5,17.1,92,87
