latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
63.37434,-68.61618,43.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),precipitation_sum (mm),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_min (%)
1990-01-28,-23.1,-20.7,67,0.00,105,0.11,0.0,25.8,13.8,51
1990-01-29,-22.5,-20.3,67,0.00,125,0.15,0.0,25.5,15.7,58
1990-01-30,-28.4,-25.1,64,0.00,324,0.09,0.0,17.8,11.8,40
1990-01-31,-24.0,-20.8,66,1.70,125,0.14,8.0,31.3,20.3,39
1990-02-01,-24.7,-21.8,73,1.20,308,0.11,8.0,25.5,19.3,68
1990-02-02,-27.3,-26.4,71,0.00,316,0.12,0.0,25.2,23.2,69
1990-02-03,-27.9,-26.8,67,0.00,317,0.13,0.0,30.3,25.1,63
1990-02-04,-28.4,-27.6,66,0.00,317,0.13,0.0,32.1,26.3,64
1990-02-05,-28.5,-23.9,71,0.00,339,0.08,0.0,16.7,10.6,60
1990-02-06,-23.7,-22.4,76,0.00,122,0.11,0.0,23.4,17.3,66
1990-02-07,-24.0,-22.9,71,0.00,43,0.07,0.0,13.8,6.6,65
1990-02-08,-28.3,-24.9,72,0.00,317,0.10,0.0,20.6,18.9,69
1990-02-09,-29.5,-26.7,70,0.00,321,0.09,0.0,18.6,14.2,68
1990-02-10,-27.8,-26.0,70,0.00,344,0.08,0.0,12.9,9.2,67
1990-02-11,-28.7,-25.5,68,0.00,0,0.07,0.0,10.0,7.2,63
1990-02-12,-25.2,-23.5,67,0.00,106,0.11,0.0,13.7,9.4,63
1990-02-13,-30.6,-26.9,67,0.00,340,0.07,0.0,10.3,6.0,65
1990-02-14,-26.0,-24.8,67,0.00,356,0.09,0.0,23.3,6.9,63
1990-02-15,-34.9,-27.5,60,0.00,310,0.09,0.0,26.7,18.3,58
1990-02-16,-38.4,-37.0,61,0.00,314,0.06,0.0,29.3,20.4,57
1990-02-17,-35.0,-32.3,60,1.10,303,0.10,7.0,33.1,29.3,56
1990-02-18,-31.6,-29.2,69,0.00,317,0.11,0.0,33.2,29.6,65
1990-02-19,-29.1,-26.9,67,0.00,320,0.14,0.0,27.2,24.6,66
1990-02-20,-28.9,-26.2,68,0.00,327,0.14,0.0,22.6,20.5,66
1990-02-21,-33.9,-30.1,63,0.00,338,0.09,0.0,16.4,11.8,59
1990-02-22,-27.3,-24.3,70,0.00,103,0.10,0.0,17.8,10.0,55
1990-02-23,-22.8,-20.7,72,0.00,44,0.14,0.0,11.3,8.4,67
1990-02-24,-23.9,-21.9,69,0.00,321,0.17,0.0,28.0,20.0,65
1990-02-25,-30.2,-28.7,67,0.00,319,0.13,0.0,26.0,22.9,64
1990-02-26,-31.9,-29.3,61,0.00,320,0.12,0.0,21.4,12.9,59
1990-02-27,-27.3,-22.3,67,0.20,107,0.12,2.0,19.0,10.2,60
1990-02-28,-22.4,-20.8,77,0.50,77,0.15,5.0,16.9,6.8,73
1990-03-01,-24.8,-22.7,75,0.00,338,0.14,0.0,10.7,5.4,72
1990-03-02,-24.2,-19.4,73,0.00,321,0.20,0.0,17.8,14.5,68
1990-03-03,-20.4,-18.5,69,0.00,335,0.22,0.0,16.2,9.5,62
1990-03-04,-23.5,-19.6,63,0.00,320,0.27,0.0,17.7,16.5,58
1990-03-05,-26.3,-24.4,69,0.00,322,0.18,0.0,24.5,19.0,64
1990-03-06,-26.8,-23.7,69,0.00,317,0.19,0.0,25.5,22.2,65
1990-03-07,-22.4,-16.4,67,0.00,326,0.31,0.0,19.5,13.6,52
1990-03-08,-17.3,-12.3,63,0.20,91,0.34,2.0,11.2,7.9,50
1990-03-09,-13.3,-7.7,81,1.30,100,0.32,8.0,14.8,5.5,76
1990-03-10,-6.6,-4.5,87,12.60,123,0.35,22.0,29.3,24.9,85
1990-03-11,-5.6,-4.8,92,2.00,125,0.31,14.0,25.1,19.9,90
1990-03-12,-11.5,-7.3,81,3.60,127,0.36,17.0,29.2,20.6,70
1990-03-13,-19.6,-14.7,68,0.00,315,0.36,0.0,25.5,24.0,59
1990-03-14,-20.2,-17.3,64,0.00,327,0.39,0.0,21.2,16.4,58
1990-03-15,-19.0,-14.5,63,0.00,328,0.43,0.0,18.0,15.3,61
1990-03-16,-17.9,-14.5,77,0.00,325,0.38,0.0,20.5,15.0,66
1990-03-17,-15.8,-14.2,78,0.00,119,0.30,0.0,30.9,18.8,69
1990-03-18,-14.6,-12.9,80,3.00,123,0.38,19.0,33.0,21.3,78
1990-03-19,-12.3,-10.5,81,1.70,33,0.49,11.0,16.7,9.4,76
1990-03-20,-18.0,-13.7,67,0.60,264,0.31,4.0,27.2,18.0,59
1990-03-21,-22.5,-20.2,66,0.00,279,0.31,0.0,27.9,24.3,62
1990-03-22,-22.0,-19.3,67,0.00,151,0.29,0.0,13.5,10.3,64
1990-03-23,-22.0,-19.6,72,0.00,104,0.30,0.0,13.8,10.7,66
1990-03-24,-20.5,-19.0,73,2.20,324,0.27,11.0,38.8,25.9,67
1990-03-25,-25.5,-22.1,64,0.00,321,0.33,0.0,28.4,8.8,58
1990-03-26,-24.1,-22.5,69,0.00,318,0.26,0.0,19.4,13.6,65
1990-03-27,-26.0,-22.7,68,0.00,311,0.30,0.0,17.9,12.2,67
1990-03-28,-25.4,-21.4,66,0.00,322,0.33,0.0,19.2,16.1,64
1990-03-29,-25.0,-20.2,66,0.40,106,0.33,4.0,11.5,7.6,63
1990-03-30,-21.1,-11.5,73,5.10,117,0.26,10.0,44.4,20.3,67
1990-03-31,-11.4,-8.8,78,1.90,146,0.70,6.0,37.4,14.5,70
1990-04-01,-18.2,-15.2,71,0.00,305,0.47,0.0,26.5,20.4,65
1990-04-02,-19.1,-16.1,68,0.40,234,0.41,4.0,24.4,14.8,65
1990-04-03,-16.8,-14.7,70,0.00,215,0.61,0.0,19.2,11.5,68
1990-04-04,-14.2,-9.2,76,3.00,113,0.51,17.0,16.9,12.5,70
1990-04-05,-12.1,-8.9,79,3.30,84,0.48,8.0,42.3,20.1,64
1990-04-06,-11.7,-9.5,77,7.60,74,0.67,24.0,43.4,23.4,74
1990-04-07,-11.2,-9.8,79,0.90,52,0.69,9.0,12.5,5.8,73
1990-04-08,-10.0,-8.3,78,0.00,53,0.88,0.0,7.5,4.6,75
1990-04-09,-12.6,-10.3,83,0.00,318,0.56,0.0,23.7,18.0,79
1990-04-10,-13.6,-12.0,76,0.00,311,0.61,0.0,26.7,22.3,69
1990-04-11,-13.1,-9.2,74,0.20,291,0.73,2.0,25.5,15.9,73
1990-04-12,-10.1,-8.4,75,0.00,257,0.85,0.0,11.5,8.9,71
1990-04-13,-15.1,-10.5,72,0.00,275,0.57,0.0,26.1,15.8,62
1990-04-14,-19.1,-17.9,65,0.00,273,0.49,0.0,21.6,14.1,56
1990-04-15,-23.2,-17.9,61,0.00,112,0.53,0.0,11.9,7.1,53
1990-04-16,-20.2,-15.7,70,0.00,125,0.59,0.0,14.7,10.6,67
1990-04-17,-19.4,-15.2,76,0.00,354,0.67,0.0,9.6,6.4,71
1990-04-18,-21.1,-16.5,73,0.00,340,0.70,0.0,9.1,5.2,69
1990-04-19,-20.3,-17.4,73,0.00,318,0.46,0.0,27.4,18.9,69
1990-04-20,-20.3,-17.3,67,0.00,301,0.60,0.0,24.5,18.1,55
1990-04-21,-17.4,-14.6,69,0.60,207,0.66,6.0,12.6,10.1,66
1990-04-22,-18.0,-15.4,75,0.00,6,0.75,0.0,10.1,5.9,66
1990-04-23,-18.4,-14.3,68,0.00,338,0.81,0.0,10.9,8.7,60
1990-04-24,-15.8,-10.8,70,1.50,110,0.58,7.0,31.6,15.7,59
1990-04-25,-11.5,-10.3,80,3.60,102,0.79,13.0,31.9,22.5,74
1990-04-26,-14.6,-11.9,74,0.00,333,0.78,0.0,26.7,15.4,63
1990-04-27,-15.4,-12.2,74,0.00,315,0.74,0.0,28.3,23.9,72
1990-04-28,-11.3,-6.4,67,0.00,313,1.24,0.0,26.0,20.0,60
1990-04-29,-9.8,-6.2,77,0.00,318,0.94,0.0,26.3,21.1,70
1990-04-30,-9.5,-7.8,82,0.00,115,0.77,0.0,33.3,19.5,75
1990-05-01,-8.9,-5.2,86,13.50,125,0.47,20.0,50.3,40.9,84
1990-05-02,-5.9,-3.7,76,0.50,160,1.18,3.0,34.1,21.2,69
1990-05-03,-9.0,-7.6,74,0.00,162,1.16,0.0,13.7,11.5,69
1990-05-04,-8.5,-6.6,75,0.10,140,1.41,1.0,13.0,7.0,62
1990-05-05,-10.4,-7.8,77,0.00,117,1.22,0.0,11.2,4.9,68
1990-05-06,-10.7,-8.3,76,0.00,119,1.26,0.0,13.0,5.6,64
1990-05-07,-10.7,-8.1,77,0.00,74,1.50,0.0,9.9,5.4,74
1990-05-08,-12.1,-8.9,81,0.00,316,0.98,0.0,18.4,13.1,73
1990-05-09,-11.9,-10.3,78,0.00,312,0.77,0.0,34.2,26.6,72
1990-05-10,-10.6,-8.2,73,0.00,290,1.14,0.0,26.9,18.0,67
1990-05-11,-10.5,-6.2,81,1.00,111,0.84,4.0,34.8,15.5,71
1990-05-12,-3.4,-0.1,88,13.10,111,0.80,22.0,49.2,37.8,76
1990-05-13,-7.5,-4.7,77,0.00,136,1.16,0.0,36.8,22.8,75
1990-05-14,-5.8,-4.7,77,1.40,148,1.25,5.0,39.6,24.7,68
1990-05-15,-6.6,-3.5,79,0.00,142,1.45,0.0,17.6,14.4,76
1990-05-16,-5.5,-4.0,83,0.10,72,1.47,1.0,17.6,12.4,79
1990-05-17,-6.3,-1.8,82,0.00,113,1.36,0.0,22.7,13.4,77
1990-05-18,-3.0,-0.6,87,0.30,126,1.43,2.0,26.3,21.3,85
1990-05-19,-2.2,0.1,88,0.00,130,1.33,0.0,32.3,28.1,84
1990-05-20,-1.8,1.7,81,0.00,118,2.41,0.0,21.2,9.3,74
1990-05-21,-0.5,2.8,74,0.00,344,2.62,0.0,5.9,4.1,63
1990-05-22,1.2,3.6,63,0.00,305,2.75,0.0,7.8,6.0,46
1990-05-23,1.2,4.2,62,0.00,304,2.75,0.0,10.0,5.4,39
1990-05-24,1.8,5.2,68,0.00,310,2.71,0.0,12.3,7.6,49
1990-05-25,2.5,4.7,73,0.00,145,2.07,0.0,13.6,6.5,60
1990-05-26,2.7,4.0,80,1.30,330,1.92,5.0,19.5,10.4,63
1990-05-27,1.2,2.4,95,13.70,118,0.76,16.0,35.6,26.7,89
1990-05-28,0.6,1.5,93,5.00,80,1.26,17.0,29.3,18.2,83
1990-05-29,-1.8,0.3,85,0.10,72,1.59,1.0,12.6,8.8,76
1990-05-30,-0.7,0.9,83,0.00,340,1.69,0.0,19.1,10.6,69
1990-05-31,-1.0,1.4,83,0.00,7,1.82,0.0,16.7,12.8,76
1990-06-01,-0.5,1.2,83,0.00,125,1.59,0.0,20.0,13.9,77
1990-06-02,-0.4,2.6,85,0.00,339,1.63,0.0,22.9,13.6,67
1990-06-03,0.3,1.9,80,0.40,301,1.37,3.0,21.0,17.3,73
1990-06-04,0.1,2.0,79,0.00,292,1.61,0.0,15.4,12.3,71
1990-06-05,2.2,4.5,85,0.00,239,1.64,0.0,12.2,8.7,82
1990-06-06,4.0,7.9,89,0.00,144,2.49,0.0,18.4,9.7,79
1990-06-07,3.9,7.9,82,0.00,130,2.61,0.0,21.2,15.7,75
1990-06-08,2.2,4.8,86,0.00,316,1.60,0.0,27.2,15.9,78
1990-06-09,1.6,4.8,82,0.00,274,2.23,0.0,22.2,11.6,71
1990-06-10,3.2,5.5,89,11.30,131,1.24,10.0,33.9,24.9,84
1990-06-11,2.3,4.5,90,2.40,144,2.30,6.0,17.7,9.5,78
1990-06-12,2.2,4.5,90,0.00,347,1.52,0.0,16.5,9.8,83
1990-06-13,2.1,5.1,85,0.00,126,2.01,0.0,35.2,19.8,76
1990-06-14,1.6,4.4,93,13.80,131,0.68,16.0,48.0,36.0,84
1990-06-15,1.8,3.3,77,0.00,214,2.00,0.0,28.2,18.3,66
1990-06-16,2.6,4.2,80,0.00,164,1.93,0.0,30.6,23.5,68
1990-06-17,2.5,4.5,87,3.90,91,1.60,17.0,25.3,11.7,77
1990-06-18,4.6,8.2,77,0.40,8,2.70,3.0,28.1,21.6,61
1990-06-19,4.0,6.6,84,0.00,313,1.81,0.0,24.2,19.6,75
1990-06-20,5.4,7.5,85,0.00,315,2.06,0.0,24.6,19.5,74
1990-06-21,5.5,8.9,87,0.00,312,2.22,0.0,16.7,8.9,72
1990-06-22,3.4,5.8,89,0.00,133,2.10,0.0,25.3,18.9,76
1990-06-23,1.7,2.7,89,7.20,136,1.07,11.0,19.3,16.6,86
1990-06-24,1.6,2.8,93,6.50,134,0.93,18.0,22.7,16.1,91
1990-06-25,3.0,4.1,94,6.30,106,0.83,14.0,26.6,18.3,91
1990-06-26,3.6,4.9,92,2.70,101,1.21,15.0,26.6,21.0,87
1990-06-27,4.5,7.0,87,0.10,68,1.53,1.0,21.3,16.4,81
1990-06-28,3.9,5.5,91,1.00,69,1.41,4.0,16.7,12.3,85
1990-06-29,6.4,10.2,86,0.00,359,2.07,0.0,20.1,11.9,75
1990-06-30,6.5,9.5,84,0.00,73,2.03,0.0,17.4,10.5,78
1990-07-01,6.0,7.9,87,0.00,135,2.06,0.0,13.0,6.3,78
1990-07-02,7.0,10.2,88,0.00,142,2.52,0.0,20.4,10.1,74
1990-07-03,3.2,6.5,89,0.00,140,1.92,0.0,27.1,19.9,81
1990-07-04,3.6,6.5,89,0.00,144,2.17,0.0,20.0,13.0,81
1990-07-05,6.9,11.8,85,0.20,131,2.49,2.0,11.3,8.9,74
1990-07-06,11.8,16.9,75,0.00,311,3.41,0.0,23.0,9.7,51
1990-07-07,12.7,16.2,67,0.00,313,3.46,0.0,14.4,11.3,52
1990-07-08,11.5,14.7,86,0.00,301,2.54,0.0,10.4,5.5,66
1990-07-09,10.7,12.9,90,1.00,147,2.44,4.0,14.7,8.1,78
1990-07-10,10.5,17.1,76,0.00,219,3.28,0.0,11.9,6.5,55
1990-07-11,12.5,17.2,78,0.00,142,3.51,0.0,12.0,8.4,58
1990-07-12,15.8,20.9,72,0.00,296,4.39,0.0,17.7,13.9,50
1990-07-13,12.2,18.7,86,3.50,211,1.91,9.0,14.8,6.7,59
1990-07-14,11.4,15.3,81,0.00,136,3.56,0.0,9.5,7.1,60
1990-07-15,14.0,18.7,76,0.00,307,4.11,0.0,23.7,13.0,42
1990-07-16,12.3,16.8,62,0.00,131,4.32,0.0,25.8,16.7,45
1990-07-17,8.0,11.9,64,0.00,132,3.31,0.0,28.9,22.6,44
1990-07-18,6.7,10.2,62,0.00,148,3.33,0.0,20.3,16.2,51
1990-07-19,7.7,12.6,49,0.00,169,3.90,0.0,15.1,8.1,31
1990-07-20,12.6,19.7,44,0.00,271,4.83,0.0,22.9,9.3,28
1990-07-21,15.2,19.6,47,0.00,298,4.98,0.0,22.1,11.1,30
1990-07-22,10.8,16.4,63,1.50,259,2.06,5.0,19.8,12.7,33
1990-07-23,8.9,11.7,77,1.30,136,2.24,5.0,27.2,12.0,61
1990-07-24,10.6,11.3,87,10.40,164,1.63,15.0,23.9,18.1,68
1990-07-25,9.2,14.7,83,12.30,321,1.77,9.0,21.7,12.2,62
1990-07-26,9.1,12.1,74,0.90,296,2.47,5.0,25.4,14.2,54
1990-07-27,6.4,10.2,87,1.10,212,1.43,5.0,20.2,8.2,63
1990-07-28,8.9,13.9,75,0.00,307,3.27,0.0,7.8,4.8,54
1990-07-29,8.5,12.7,72,0.00,127,2.18,0.0,39.0,28.1,62
1990-07-30,8.6,11.5,79,9.00,138,2.56,10.0,38.8,29.0,67
1990-07-31,7.1,9.8,79,0.20,153,1.34,2.0,27.2,21.4,71
1990-08-01,7.5,10.0,79,2.10,193,1.75,6.0,25.8,16.7,57
1990-08-02,6.8,10.0,71,0.10,272,2.20,1.0,18.4,14.7,57
1990-08-03,5.9,9.5,89,36.40,114,0.51,15.0,25.0,15.7,61
1990-08-04,9.1,10.0,93,12.30,306,0.97,19.0,24.4,15.5,77
1990-08-05,8.0,11.5,82,0.00,319,2.20,0.0,19.9,14.2,71
1990-08-06,9.0,12.7,80,0.20,304,1.78,1.0,17.5,11.0,62
1990-08-07,7.5,9.9,74,0.10,289,2.01,1.0,23.0,17.9,59
1990-08-08,5.4,8.8,92,13.60,134,0.57,19.0,25.6,16.6,71
1990-08-09,5.2,6.3,95,36.70,114,0.42,24.0,28.7,22.1,92
1990-08-10,5.5,6.6,89,7.50,118,0.88,23.0,21.6,16.9,79
1990-08-11,5.3,7.5,80,1.10,245,1.25,5.0,21.0,16.1,71
1990-08-12,6.4,8.9,80,0.20,277,1.40,2.0,16.4,12.0,65
1990-08-13,6.5,8.8,84,0.00,285,1.27,0.0,18.0,11.8,70
1990-08-14,7.2,10.6,83,0.00,139,1.85,0.0,28.8,13.5,66
1990-08-15,5.3,6.8,91,5.60,125,0.82,20.0,40.3,37.5,83
1990-08-16,4.6,5.3,93,7.20,124,0.74,24.0,35.5,24.2,86
1990-08-17,4.1,5.5,88,0.00,131,1.35,0.0,13.8,11.0,79
1990-08-18,4.9,8.9,84,0.00,139,1.65,0.0,11.6,9.2,72
1990-08-19,8.2,12.1,77,0.00,307,2.16,0.0,21.9,16.1,56
1990-08-20,7.2,10.2,83,3.90,252,0.95,10.0,16.8,10.4,73
1990-08-21,5.9,8.7,87,6.20,161,1.02,6.0,29.6,18.7,74
1990-08-22,4.5,6.3,80,5.60,286,1.46,7.0,30.4,19.7,63
1990-08-23,4.7,10.2,79,0.00,324,1.60,0.0,17.8,11.8,63
1990-08-24,6.4,8.6,86,0.00,323,1.16,0.0,13.0,5.7,75
1990-08-25,6.1,8.8,87,0.00,278,1.06,0.0,8.7,4.1,70
1990-08-26,7.6,10.4,83,0.00,169,1.38,0.0,13.7,7.2,66
1990-08-27,6.9,9.0,84,1.70,201,1.16,8.0,18.0,11.8,63
1990-08-28,6.9,9.6,77,0.00,239,1.55,0.0,15.4,10.9,56
1990-08-29,6.0,9.3,84,0.00,99,1.54,0.0,12.2,3.7,65
1990-08-30,5.7,9.5,82,0.00,170,1.56,0.0,14.1,5.7,65
1990-08-31,7.5,11.9,78,0.00,328,1.72,0.0,17.3,11.1,64
1990-09-01,7.0,8.8,85,2.30,340,1.34,8.0,12.4,9.8,65
1990-09-02,5.0,7.2,81,0.00,329,1.36,0.0,26.6,18.3,63
1990-09-03,3.7,7.1,76,0.00,300,1.43,0.0,27.0,20.6,57
1990-09-04,4.6,5.5,91,8.00,127,0.50,20.0,30.9,23.0,85
1990-09-05,3.9,5.2,94,5.70,118,0.70,13.0,18.8,12.2,83
1990-09-06,2.9,4.1,88,0.40,120,0.79,4.0,14.4,13.2,77
1990-09-07,2.7,5.8,83,0.00,298,1.20,0.0,9.1,4.5,61
1990-09-08,2.8,5.3,82,0.00,226,1.15,0.0,15.5,7.4,66
1990-09-09,1.2,3.3,90,0.00,130,0.77,0.0,21.2,14.8,85
1990-09-10,2.6,4.9,87,1.10,147,0.76,7.0,19.8,11.4,75
1990-09-11,0.5,3.9,73,0.00,254,1.31,0.0,18.1,11.4,57
1990-09-12,0.1,0.8,90,7.80,109,0.47,18.0,35.0,22.5,74
1990-09-13,-1.1,2.2,87,0.30,311,0.75,3.0,30.4,20.0,77
1990-09-14,0.4,1.7,83,0.00,296,0.91,0.0,26.6,21.7,74
1990-09-15,-1.3,-0.8,85,0.00,314,0.61,0.0,14.9,13.1,73
1990-09-16,-3.3,1.1,86,0.00,300,0.83,0.0,11.2,8.0,78
1990-09-17,1.0,2.4,88,0.60,212,0.57,4.0,16.9,9.9,81
1990-09-18,3.5,4.5,86,5.60,228,0.58,20.0,16.7,12.1,81
1990-09-19,2.8,5.0,90,0.70,124,0.68,6.0,29.6,19.0,85
1990-09-20,2.9,4.4,80,0.00,128,0.99,0.0,33.2,29.2,74
1990-09-21,1.9,3.3,81,0.70,143,0.77,4.0,24.1,15.2,69
1990-09-22,-0.5,1.6,76,0.00,299,0.82,0.0,21.8,14.5,63
1990-09-23,-2.9,-0.3,79,0.00,160,0.73,0.0,14.0,7.3,71
1990-09-24,0.5,3.1,89,1.20,92,0.45,6.0,22.4,18.6,86
1990-09-25,2.2,3.5,88,1.30,22,0.64,8.0,25.9,19.8,81
1990-09-26,-0.1,2.5,84,0.00,316,0.67,0.0,17.3,13.8,77
1990-09-27,-2.0,-0.3,90,0.00,334,0.42,0.0,12.3,10.3,87
1990-09-28,-1.2,1.3,90,0.00,4,0.46,0.0,21.8,8.6,82
1990-09-29,-2.2,1.5,82,0.00,298,0.65,0.0,35.6,24.2,70
1990-09-30,1.3,2.6,84,0.10,275,0.61,1.0,32.9,26.5,83
1990-10-01,2.2,2.6,86,1.20,278,0.54,7.0,27.8,15.8,83
1990-10-02,-0.9,0.8,85,0.00,17,0.65,0.0,15.4,11.9,68
1990-10-03,-6.6,-3.4,87,0.00,339,0.42,0.0,22.4,15.4,76
1990-10-04,-7.1,-2.1,82,0.00,89,0.46,0.0,29.8,17.5,76
1990-10-05,-2.7,-2.0,82,1.80,101,0.56,8.0,31.7,28.9,79
1990-10-06,-1.9,-1.7,83,5.50,51,0.52,23.0,33.0,24.7,81
1990-10-07,-1.6,0.0,90,0.80,19,0.42,6.0,27.7,14.9,82
1990-10-08,-6.9,-4.6,78,0.00,321,0.53,0.0,29.6,27.0,71
1990-10-09,-8.4,-6.3,81,0.00,312,0.36,0.0,22.5,13.0,75
1990-10-10,-9.4,-2.3,79,0.00,167,0.35,0.0,13.2,7.1,72
1990-10-11,-0.9,2.0,84,1.20,131,0.47,6.0,27.1,19.7,80
1990-10-12,-0.8,0.6,91,3.90,124,0.28,15.0,21.7,13.1,83
1990-10-13,-1.2,0.1,92,2.00,354,0.29,8.0,17.1,11.5,86
1990-10-14,-6.1,-1.7,86,0.40,82,0.22,4.0,18.3,11.7,74
1990-10-15,-2.7,-1.4,95,0.80,110,0.23,5.0,15.8,11.0,93
1990-10-16,-1.9,-1.5,90,1.90,71,0.25,10.0,20.4,15.3,86
1990-10-17,-7.0,-3.6,84,0.00,330,0.29,0.0,36.0,26.8,76
1990-10-18,-12.9,-10.6,72,0.60,315,0.45,4.0,42.3,36.6,66
1990-10-19,-14.4,-13.1,77,0.00,328,0.31,0.0,34.6,23.5,73
1990-10-20,-13.2,-11.8,75,0.00,331,0.33,0.0,28.0,23.4,73
1990-10-21,-11.9,-11.1,79,0.00,322,0.33,0.0,31.8,27.9,77
1990-10-22,-13.1,-6.0,77,0.00,24,0.20,0.0,17.9,9.1,63
1990-10-23,-9.2,-6.1,84,0.00,345,0.17,0.0,13.0,8.5,80
1990-10-24,-12.3,-9.3,80,0.00,331,0.18,0.0,13.9,10.9,77
1990-10-25,-12.8,-11.4,83,0.00,340,0.19,0.0,20.3,16.7,81
1990-10-26,-13.6,-11.9,82,0.00,335,0.20,0.0,20.7,17.6,81
1990-10-27,-15.9,-12.7,80,0.00,23,0.14,0.0,13.7,8.0,64
1990-10-28,-5.2,-3.1,85,4.70,117,0.34,17.0,37.8,31.5,77
1990-10-29,-2.8,-2.3,90,3.50,118,0.20,19.0,32.4,18.0,84
1990-10-30,-5.1,-2.9,86,0.80,116,0.16,5.0,17.0,11.2,83
1990-10-31,-4.9,-2.6,89,1.10,333,0.19,7.0,31.9,18.2,79
1990-11-01,-13.8,-9.8,78,0.00,317,0.27,0.0,31.8,27.8,77
1990-11-02,-19.0,-17.0,72,0.00,326,0.22,0.0,26.4,24.7,69
1990-11-03,-19.3,-16.9,76,0.00,324,0.20,0.0,29.6,27.3,72
1990-11-04,-17.3,-15.7,78,0.00,329,0.19,0.0,27.2,22.9,76
1990-11-05,-15.2,-13.0,76,0.00,320,0.25,0.0,27.0,23.4,64
1990-11-06,-15.8,-13.0,81,0.00,335,0.14,0.0,21.8,12.6,76
1990-11-07,-15.9,-14.8,86,0.00,351,0.06,0.0,8.0,6.1,83
1990-11-08,-15.6,-12.0,72,0.00,355,0.11,0.0,6.9,6.2,57
1990-11-09,-11.8,-11.1,49,0.00,40,0.24,0.0,7.2,5.2,42
1990-11-10,-8.8,-5.9,79,0.00,114,0.23,0.0,29.9,19.3,63
1990-11-11,-6.1,-5.3,84,1.70,106,0.30,12.0,31.8,29.2,83
1990-11-12,-6.2,-5.3,86,3.10,75,0.15,16.0,21.6,13.1,83
1990-11-13,-5.7,-3.8,88,0.60,341,0.09,4.0,15.8,8.2,85
1990-11-14,-11.9,-6.6,75,0.20,320,0.27,2.0,27.8,23.0,66
1990-11-15,-13.7,-9.8,73,1.40,30,0.14,9.0,17.3,10.5,49
1990-11-16,-13.0,-9.8,82,0.20,47,0.11,2.0,19.0,13.3,78
1990-11-17,-16.8,-13.8,69,0.00,336,0.15,0.0,14.8,10.0,61
1990-11-18,-15.9,-7.3,71,1.00,130,0.20,6.0,29.0,13.9,63
