latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.994724,-65.45456,39.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),precipitation_sum (mm),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_min (%)
1990-03-15,-3.5,2.5,85,10.10,111,0.92,9.0,10.5,6.8,69
1990-03-16,1.7,6.2,89,0.00,190,1.04,0.0,12.9,8.8,77
1990-03-17,3.9,9.0,94,2.00,193,0.86,5.0,19.0,10.6,80
1990-03-18,6.2,8.3,91,4.50,223,0.83,11.0,19.2,14.0,73
1990-03-19,2.2,4.9,70,0.00,257,1.65,0.0,25.6,19.4,46
1990-03-20,-1.2,3.9,77,0.00,297,1.37,0.0,13.5,7.6,59
1990-03-21,-1.1,0.2,89,10.40,32,0.50,18.0,26.3,17.8,84
1990-03-22,-1.9,1.9,69,0.00,304,1.78,0.0,18.5,11.9,45
1990-03-23,3.4,8.4,79,4.20,205,1.40,7.0,37.0,25.6,73
1990-03-24,-6.5,-0.0,53,0.00,275,1.53,0.0,24.3,17.9,34
1990-03-25,-5.3,3.4,55,0.00,209,1.66,0.0,17.9,11.4,38
1990-03-26,-0.7,5.0,68,0.40,220,1.76,1.0,23.4,15.2,38
1990-03-27,-9.2,-1.8,54,0.20,296,1.38,1.0,24.5,16.9,39
1990-03-28,-8.7,-0.5,54,0.30,246,1.47,1.0,23.2,14.5,35
1990-03-29,-9.0,-4.2,53,0.00,305,1.50,0.0,19.2,15.2,37
1990-03-30,-6.5,2.6,55,0.00,245,2.00,0.0,11.3,7.2,33
1990-03-31,-1.7,1.5,76,3.40,155,0.90,10.0,13.4,9.8,57
1990-04-01,-0.3,0.8,92,3.70,71,0.42,18.0,14.1,10.8,87
1990-04-02,0.6,2.5,92,5.80,66,0.46,20.0,14.2,10.9,90
1990-04-03,1.9,5.0,94,0.80,17,0.98,3.0,11.7,7.0,83
1990-04-04,3.8,6.8,99,26.20,79,0.25,22.0,24.5,17.2,99
1990-04-05,5.3,7.8,87,1.40,181,1.41,4.0,23.7,17.1,63
1990-04-06,2.9,5.3,81,1.20,215,1.45,6.0,22.0,17.0,59
1990-04-07,0.3,2.6,72,0.30,239,1.31,2.0,12.6,7.7,50
1990-04-08,-0.6,2.1,62,1.50,274,1.72,6.0,19.1,12.7,41
1990-04-09,-0.8,6.6,54,0.40,281,2.39,1.0,15.3,9.8,32
1990-04-10,-0.2,1.9,76,3.50,69,0.93,9.0,11.9,8.0,64
1990-04-11,-1.9,-1.0,88,23.70,46,0.39,21.0,26.6,19.3,84
1990-04-12,-0.9,3.5,71,1.50,290,1.61,6.0,22.7,15.3,43
1990-04-13,-1.4,4.3,63,0.00,261,2.28,0.0,16.3,12.8,33
1990-04-14,1.7,9.1,60,0.00,222,2.66,0.0,20.7,14.4,36
1990-04-15,3.9,8.3,81,3.70,197,1.30,10.0,22.6,16.6,71
1990-04-16,7.5,12.1,78,6.70,226,2.68,11.0,20.0,14.3,37
1990-04-17,4.3,11.3,64,1.90,199,2.41,3.0,26.7,14.3,44
1990-04-18,1.9,5.2,64,6.00,267,2.31,6.0,28.9,23.1,30
1990-04-19,0.3,7.3,44,0.00,253,3.01,0.0,15.9,12.7,29
1990-04-20,6.4,14.6,59,0.00,212,3.40,0.0,20.2,18.7,43
1990-04-21,5.7,9.3,90,12.80,216,0.72,16.0,19.3,10.7,71
1990-04-22,4.0,7.2,85,0.00,53,1.65,0.0,10.9,8.5,68
1990-04-23,2.9,8.4,77,0.00,41,2.44,0.0,15.5,10.1,52
1990-04-24,1.8,4.3,77,0.00,36,1.48,0.0,17.2,12.4,64
1990-04-25,2.5,8.6,69,0.00,117,2.85,0.0,11.2,5.1,55
1990-04-26,7.1,15.7,73,0.00,117,2.02,0.0,9.9,5.0,55
1990-04-27,14.1,25.9,77,1.70,224,3.97,4.0,15.3,8.1,52
1990-04-28,7.4,19.1,75,0.00,49,1.95,0.0,17.6,14.3,56
1990-04-29,3.3,9.6,65,0.00,142,2.63,0.0,10.9,5.5,41
1990-04-30,9.8,20.8,68,0.00,215,3.96,0.0,14.7,10.3,47
1990-05-01,14.3,21.1,82,0.00,216,3.04,0.0,19.1,15.1,63
1990-05-02,13.8,16.8,80,7.10,235,1.85,12.0,22.3,15.5,33
1990-05-03,8.4,12.9,46,0.00,289,3.37,0.0,17.0,11.6,28
1990-05-04,7.1,12.4,53,0.00,335,3.19,0.0,14.9,8.2,29
1990-05-05,7.4,13.7,61,0.70,124,2.75,3.0,13.1,8.5,36
1990-05-06,2.3,6.5,93,22.40,41,0.56,24.0,26.7,19.7,80
1990-05-07,4.2,11.7,75,1.00,306,2.56,5.0,13.2,8.0,45
1990-05-08,7.8,14.6,72,1.20,243,3.16,3.0,9.6,6.4,44
1990-05-09,10.2,19.1,71,1.30,206,3.22,3.0,30.0,18.7,47
1990-05-10,8.5,15.3,70,0.70,66,2.42,3.0,17.3,12.8,52
1990-05-11,11.2,14.4,93,10.50,158,0.75,10.0,28.3,18.9,80
1990-05-12,9.8,15.6,58,1.10,275,4.01,3.0,22.9,17.4,26
1990-05-13,10.7,17.0,63,0.00,202,2.98,0.0,23.1,13.8,34
1990-05-14,9.1,15.0,86,5.80,81,2.18,15.0,15.6,9.0,56
1990-05-15,8.1,13.1,77,0.00,61,3.27,0.0,12.3,9.0,55
1990-05-16,7.5,12.6,86,3.00,30,1.42,9.0,14.8,7.8,70
1990-05-17,7.1,9.8,80,0.00,35,1.16,0.0,17.0,13.3,71
1990-05-18,3.9,6.7,94,21.20,93,0.38,16.0,21.5,18.2,85
1990-05-19,4.8,6.6,96,4.90,60,0.62,16.0,17.4,12.4,87
1990-05-20,4.0,5.4,91,6.00,25,0.94,24.0,22.2,18.2,73
1990-05-21,3.8,4.5,87,3.00,35,0.81,16.0,24.5,20.3,77
1990-05-22,3.5,4.0,96,13.00,45,0.32,18.0,18.9,17.2,89
1990-05-23,3.3,4.7,95,15.70,38,0.63,24.0,22.7,18.4,82
1990-05-24,4.5,8.5,78,1.10,34,2.09,5.0,19.9,16.8,53
1990-05-25,7.3,15.2,68,0.00,33,4.04,0.0,14.7,11.0,43
1990-05-26,10.3,20.4,63,0.00,209,4.55,0.0,10.0,5.2,30
1990-05-27,11.7,19.0,56,0.00,74,4.89,0.0,13.4,9.1,31
1990-05-28,15.7,25.3,60,0.00,210,5.23,0.0,13.0,7.4,33
1990-05-29,15.9,19.5,61,0.00,205,4.20,0.0,19.6,11.6,51
1990-05-30,6.9,10.4,88,30.20,13,0.51,16.0,26.6,19.7,64
1990-05-31,7.5,10.9,52,0.60,298,3.60,2.0,25.6,19.6,31
1990-06-01,10.6,19.0,63,0.00,235,3.64,0.0,15.6,10.3,46
1990-06-02,19.3,26.4,54,0.00,241,6.57,0.0,24.3,17.8,31
1990-06-03,21.2,28.4,67,0.10,222,5.71,1.0,25.8,16.0,49
1990-06-04,18.9,23.4,73,0.30,205,4.56,2.0,25.9,21.0,55
1990-06-05,14.3,17.6,66,0.10,263,3.63,1.0,21.1,17.0,43
1990-06-06,12.5,18.4,54,0.00,268,4.67,0.0,20.9,14.1,31
1990-06-07,14.4,20.7,70,3.40,209,3.87,5.0,13.5,9.0,54
1990-06-08,14.9,20.3,78,0.40,322,3.13,2.0,11.3,8.6,51
1990-06-09,16.0,21.3,77,0.10,185,3.14,1.0,9.1,5.3,54
1990-06-10,12.5,15.9,77,0.00,58,3.64,0.0,19.9,14.7,55
1990-06-11,11.1,15.9,68,0.00,43,3.97,0.0,17.4,13.9,44
1990-06-12,13.5,21.3,63,0.00,19,5.13,0.0,11.3,7.8,32
1990-06-13,18.6,27.1,57,0.00,214,6.18,0.0,16.9,12.9,32
1990-06-14,19.8,26.9,50,0.00,204,6.55,0.0,15.9,13.4,28
1990-06-15,20.6,26.9,67,0.00,222,5.31,0.0,17.2,14.6,43
1990-06-16,19.9,24.8,82,4.10,215,2.89,8.0,11.7,8.6,59
1990-06-17,21.5,27.5,82,0.70,205,4.27,3.0,11.6,5.7,55
1990-06-18,22.2,28.0,70,0.00,214,4.97,0.0,26.2,20.1,52
1990-06-19,16.7,22.3,79,2.30,195,1.87,8.0,22.0,14.3,65
1990-06-20,10.6,13.2,84,0.10,35,1.24,1.0,15.4,11.5,77
1990-06-21,11.8,15.0,84,0.00,37,1.71,0.0,8.7,7.3,74
1990-06-22,11.5,13.0,92,3.70,47,0.80,10.0,8.9,4.9,84
1990-06-23,12.7,16.8,90,0.70,78,1.45,4.0,11.6,7.8,76
1990-06-24,15.0,18.6,95,8.90,134,1.00,7.0,15.7,11.1,90
1990-06-25,20.1,25.5,80,0.10,230,3.92,1.0,17.5,11.3,49
1990-06-26,21.6,28.4,71,0.00,230,5.77,0.0,17.1,13.3,41
1990-06-27,22.4,28.4,65,0.00,218,5.98,0.0,23.5,16.8,37
1990-06-28,19.8,22.5,66,0.00,265,4.45,0.0,16.0,11.4,42
1990-06-29,17.3,22.4,56,0.00,260,4.28,0.0,14.8,11.6,41
1990-06-30,17.7,21.2,72,1.00,213,4.05,5.0,14.0,10.3,60
1990-07-01,15.4,19.1,73,0.00,80,2.68,0.0,10.8,7.2,52
1990-07-02,17.4,22.9,67,0.00,122,4.75,0.0,13.3,5.2,38
1990-07-03,18.7,25.9,59,0.80,197,5.01,2.0,16.3,12.6,41
1990-07-04,18.3,20.1,76,0.60,254,1.95,2.0,17.4,10.8,56
1990-07-05,17.4,20.7,60,0.20,297,5.28,1.0,21.4,15.4,31
1990-07-06,15.1,18.6,51,0.00,295,3.96,0.0,14.5,12.8,39
1990-07-07,14.6,17.8,66,1.30,345,3.27,2.0,8.2,5.9,45
1990-07-08,15.6,21.4,73,0.20,298,3.69,2.0,8.2,6.0,46
1990-07-09,15.7,18.2,79,2.00,194,1.51,4.0,20.8,15.3,63
1990-07-10,19.1,23.9,80,3.50,248,4.32,3.0,22.3,14.2,47
1990-07-11,17.0,19.7,56,0.00,286,4.08,0.0,23.4,18.5,45
1990-07-12,16.5,21.0,58,0.00,280,4.68,0.0,19.5,14.4,35
1990-07-13,17.4,23.7,57,0.00,292,5.08,0.0,14.7,10.3,32
1990-07-14,20.7,29.1,53,0.00,253,6.72,0.0,22.1,16.2,33
1990-07-15,24.7,32.3,50,0.00,271,6.56,0.0,17.6,12.7,31
1990-07-16,23.3,31.1,73,2.50,151,4.28,4.0,13.5,7.7,51
1990-07-17,24.9,29.2,65,0.00,268,5.57,0.0,15.8,11.6,37
1990-07-18,24.3,30.1,60,0.00,264,5.85,0.0,14.6,11.6,36
1990-07-19,25.0,30.0,64,3.20,238,5.47,3.0,20.8,13.8,47
1990-07-20,22.5,26.9,64,0.00,253,4.60,0.0,21.7,14.4,40
1990-07-21,21.4,25.9,68,0.60,271,4.50,2.0,14.1,10.5,38
1990-07-22,20.7,25.9,60,0.00,280,4.33,0.0,9.8,6.3,37
1990-07-23,19.3,22.4,83,22.00,107,1.50,8.0,13.1,6.5,64
1990-07-24,18.8,22.6,99,17.80,55,0.91,24.0,11.4,6.9,96
1990-07-25,19.3,22.4,99,16.90,201,0.87,24.0,15.4,10.9,93
1990-07-26,21.8,26.1,88,16.60,242,3.02,17.0,9.6,6.6,60
1990-07-27,22.0,25.7,81,0.10,27,3.93,1.0,12.1,8.4,66
1990-07-28,20.5,26.5,82,0.00,41,3.96,0.0,7.7,4.4,58
1990-07-29,23.8,30.5,72,0.00,250,5.19,0.0,8.5,6.6,37
1990-07-30,24.6,30.3,74,0.20,221,4.60,1.0,8.9,6.6,49
1990-07-31,22.5,25.4,79,0.00,179,3.00,0.0,9.8,7.9,58
1990-08-01,20.1,22.2,91,31.90,27,1.73,13.0,18.4,11.0,77
1990-08-02,16.6,19.3,89,17.40,316,1.22,22.0,21.4,19.4,61
1990-08-03,20.4,24.2,56,0.00,296,4.74,0.0,19.7,14.7,47
1990-08-04,21.6,28.3,71,0.00,236,4.41,0.0,9.3,5.6,48
1990-08-05,24.1,29.7,77,0.00,187,4.58,0.0,9.6,7.4,50
1990-08-06,22.4,26.8,74,0.00,208,4.13,0.0,11.5,10.1,50
1990-08-07,22.1,26.1,78,0.10,170,3.65,1.0,9.9,6.5,57
1990-08-08,21.9,26.1,86,0.90,141,2.91,4.0,12.3,8.0,72
1990-08-09,23.4,27.3,75,0.10,225,4.59,1.0,16.3,12.0,43
1990-08-10,22.7,28.1,72,0.00,221,4.67,0.0,16.3,11.5,47
1990-08-11,21.7,25.3,88,11.20,197,2.09,12.0,15.0,11.6,73
1990-08-12,21.8,25.2,92,23.80,206,2.16,19.0,20.3,12.9,74
1990-08-13,21.8,25.9,79,0.00,260,3.96,0.0,10.5,8.4,51
1990-08-14,19.2,21.3,90,8.20,186,1.19,10.0,24.7,14.4,75
1990-08-15,18.6,24.5,70,0.00,260,4.22,0.0,17.4,12.2,46
1990-08-16,19.7,23.2,73,0.00,262,3.60,0.0,11.7,8.0,49
1990-08-17,21.4,27.3,76,0.00,217,4.43,0.0,21.9,13.6,46
1990-08-18,23.1,29.3,79,10.60,226,4.09,4.0,21.4,15.8,56
1990-08-19,15.3,18.9,72,10.50,340,3.35,9.0,18.7,14.9,41
1990-08-20,14.4,19.5,59,0.00,315,4.19,0.0,10.5,7.7,41
1990-08-21,16.3,22.5,69,0.00,234,4.11,0.0,15.0,10.4,41
1990-08-22,18.4,25.2,66,0.00,239,4.68,0.0,14.0,12.1,40
1990-08-23,20.4,27.5,71,0.00,243,4.69,0.0,15.2,12.1,44
1990-08-24,19.9,23.7,74,0.00,61,4.08,0.0,12.7,9.3,59
1990-08-25,21.2,28.5,78,0.10,217,3.76,1.0,14.4,10.9,54
1990-08-26,23.1,28.4,76,0.00,266,3.81,0.0,11.1,6.0,53
1990-08-27,23.6,29.4,80,3.50,213,3.73,4.0,14.8,9.3,53
1990-08-28,20.0,22.5,90,9.80,299,2.17,10.0,10.6,7.5,68
1990-08-29,18.9,23.6,88,1.40,200,1.84,3.0,15.5,9.3,70
1990-08-30,18.1,22.1,69,0.00,293,3.86,0.0,12.0,8.8,38
1990-08-31,18.0,24.5,66,0.00,269,3.91,0.0,12.6,9.2,46
1990-09-01,18.5,24.9,76,0.00,172,3.74,0.0,14.9,9.1,49
1990-09-02,19.6,22.6,70,2.30,228,3.15,6.0,17.2,13.7,62
1990-09-03,15.6,18.3,60,0.00,26,3.48,0.0,19.0,14.4,45
1990-09-04,13.7,19.2,70,0.00,188,3.44,0.0,13.0,6.5,44
1990-09-05,15.3,20.9,71,1.00,225,2.63,4.0,17.0,12.7,61
1990-09-06,16.1,23.2,71,0.00,245,3.44,0.0,15.1,8.8,41
1990-09-07,17.0,19.0,93,15.40,211,0.82,7.0,19.5,14.4,83
1990-09-08,12.5,15.8,63,2.50,334,3.41,2.0,24.1,16.1,40
1990-09-09,13.0,19.5,63,0.00,215,3.61,0.0,20.7,14.2,43
1990-09-10,13.8,17.9,77,1.00,209,1.84,6.0,18.7,13.8,63
1990-09-11,14.9,19.4,78,0.00,293,2.28,0.0,12.2,9.8,42
1990-09-12,14.1,20.4,79,0.00,174,2.18,0.0,17.3,10.7,57
1990-09-13,15.8,17.8,73,1.40,281,2.76,3.0,17.4,12.9,41
1990-09-14,12.8,21.0,73,0.00,183,2.26,0.0,24.7,13.8,62
1990-09-15,18.3,21.2,86,4.50,174,1.63,7.0,22.2,18.7,75
1990-09-16,15.8,18.6,81,9.00,220,1.95,7.0,21.7,16.4,57
1990-09-17,11.9,13.8,68,0.00,289,1.71,0.0,9.0,7.1,57
1990-09-18,9.5,12.3,60,0.10,291,2.34,1.0,12.4,9.2,46
1990-09-19,9.7,13.0,70,0.00,297,1.58,0.0,13.4,9.6,52
1990-09-20,10.0,12.4,85,6.20,174,1.02,15.0,12.0,7.6,68
1990-09-21,11.1,16.3,78,3.30,313,2.31,6.0,18.9,14.7,46
1990-09-22,11.6,15.5,75,0.00,220,1.52,0.0,10.4,7.1,60
1990-09-23,12.7,16.5,93,11.20,144,0.50,12.0,24.7,14.8,78
1990-09-24,12.4,16.3,79,0.00,224,2.28,0.0,21.2,14.2,50
1990-09-25,11.7,16.6,69,0.00,218,2.30,0.0,16.6,12.0,50
1990-09-26,12.9,18.1,79,0.00,196,2.19,0.0,14.7,10.9,50
1990-09-27,13.9,19.9,78,0.00,202,2.34,0.0,15.5,11.3,54
1990-09-28,15.6,20.8,81,0.00,226,2.09,0.0,16.3,13.1,54
1990-09-29,13.5,16.0,83,0.60,304,0.95,3.0,11.5,7.5,68
1990-09-30,10.5,12.6,83,1.20,51,1.20,3.0,16.9,11.0,66
1990-10-01,13.4,15.6,78,3.20,186,1.96,5.0,18.4,15.1,49
1990-10-02,8.3,11.8,76,0.30,266,1.47,1.0,12.6,7.8,53
1990-10-03,7.6,10.3,64,0.00,300,2.02,0.0,26.5,17.8,43
1990-10-04,8.2,15.3,67,0.00,208,2.03,0.0,25.8,13.7,50
1990-10-05,13.1,16.9,81,8.40,215,2.04,7.0,30.0,19.8,52
1990-10-06,12.5,20.4,72,0.00,223,2.52,0.0,22.7,16.4,52
1990-10-07,15.3,17.9,75,0.70,258,1.30,4.0,23.5,9.3,65
1990-10-08,8.9,12.9,85,3.20,27,0.48,9.0,11.5,9.0,80
1990-10-09,7.9,8.7,93,5.50,49,0.24,15.0,15.7,10.3,80
1990-10-10,6.8,8.1,85,6.40,28,0.85,8.0,15.6,13.7,65
1990-10-11,8.6,10.4,75,0.10,115,0.90,1.0,13.5,11.1,69
1990-10-12,13.5,16.5,97,3.00,201,0.41,11.0,14.6,12.2,88
1990-10-13,17.4,20.1,98,2.30,202,0.57,7.0,15.1,12.5,91
1990-10-14,18.1,18.7,99,27.30,201,0.42,17.0,22.3,14.5,97
1990-10-15,12.9,17.0,91,0.70,232,1.10,3.0,20.8,10.2,76
1990-10-16,10.5,14.0,59,0.00,271,2.49,0.0,20.2,15.4,38
1990-10-17,9.4,14.6,61,0.00,248,2.13,0.0,20.3,14.3,45
1990-10-18,12.0,15.8,81,0.00,144,0.82,0.0,20.1,8.5,68
1990-10-19,14.8,18.1,84,9.40,192,1.17,10.0,32.4,24.8,71
1990-10-20,5.2,8.0,45,0.00,275,2.78,0.0,29.5,24.4,37
1990-10-21,4.3,9.5,57,0.00,247,1.84,0.0,14.9,9.8,41
1990-10-22,8.5,13.7,80,0.40,216,1.21,2.0,22.4,17.4,65
1990-10-23,7.9,11.5,74,1.00,347,1.41,4.0,11.9,8.7,47
1990-10-24,7.4,12.5,94,50.40,77,0.23,22.0,19.5,14.6,69
1990-10-25,6.3,10.9,76,0.60,324,1.24,1.0,21.1,11.4,58
1990-10-26,4.5,5.8,73,0.00,5,0.91,0.0,16.1,11.8,60
1990-10-27,1.9,4.0,65,0.30,5,1.15,2.0,23.6,17.8,56
1990-10-28,0.8,5.0,72,0.00,190,1.01,0.0,13.1,7.6,52
1990-10-29,3.7,6.6,91,3.10,57,0.36,11.0,18.6,11.7,82
1990-10-30,4.6,7.4,79,0.00,349,1.00,0.0,20.9,15.6,55
1990-10-31,3.3,5.9,64,0.00,310,1.42,0.0,27.4,18.8,46
1990-11-01,-0.3,2.8,48,0.00,313,1.77,0.0,22.7,19.0,40
1990-11-02,-0.4,2.8,57,0.30,287,0.95,1.0,14.6,10.2,44
1990-11-03,1.6,3.3,85,1.80,31,0.35,5.0,10.3,5.9,67
1990-11-04,4.8,13.0,95,2.30,199,0.34,6.0,17.1,10.6,90
1990-11-05,3.9,12.5,65,0.40,307,1.32,2.0,20.9,16.4,43
1990-11-06,1.3,3.6,78,14.60,72,0.59,10.0,24.2,15.6,64
1990-11-07,0.3,1.1,83,24.70,355,0.60,13.0,23.4,15.9,63
1990-11-08,-3.8,-0.3,79,0.00,305,0.64,0.0,19.8,12.2,60
1990-11-09,-2.6,2.5,71,0.00,311,0.99,0.0,21.4,18.6,63
1990-11-10,-1.5,2.9,87,0.00,211,0.51,0.0,11.1,7.7,74
1990-11-11,3.7,7.3,90,23.50,187,0.45,15.0,33.5,20.3,70
1990-11-12,-2.2,0.2,62,0.00,259,1.24,0.0,39.3,30.5,59
1990-11-13,-2.7,2.3,64,0.00,263,1.08,0.0,29.3,23.1,60
1990-11-14,0.7,2.9,73,0.00,300,0.97,0.0,19.2,15.5,60
1990-11-15,0.2,5.1,75,0.00,233,0.80,0.0,16.9,12.5,65
1990-11-16,1.1,3.5,92,0.00,237,0.41,0.0,11.8,6.9,83
1990-11-17,3.1,5.2,99,5.80,40,0.15,11.0,13.2,8.0,95
1990-11-18,-1.0,0.5,91,18.00,23,0.21,24.0,18.0,16.4,87
1990-11-19,-1.4,0.7,88,20.90,19,0.28,22.0,25.5,20.4,85
1990-11-20,1.5,2.0,83,2.50,327,0.43,4.0,19.6,16.3,78
1990-11-21,0.5,1.5,84,2.30,339,0.39,11.0,14.8,13.5,78
1990-11-22,0.9,1.7,91,0.00,21,0.26,0.0,14.6,11.4,87
1990-11-23,1.1,2.3,97,1.90,136,0.23,7.0,5.6,3.8,94
1990-11-24,2.5,3.5,100,3.30,150,0.16,9.0,9.4,6.9,99
