time,temperature_2m_mean (°C),relative_humidity_2m_mean (%),et0_fao_evapotranspiration (mm)
2025-10-01,6.320430107526882,66.52688172043011,0.8333333333333334
2025-11-01,0.7777777777777779,78.2,0.3178888888888889
2025-12-01,-7.53763440860215,77.19354838709677,0.11881720430107526
