Year,Month,Jurisdiction,Number_fires
1996,11,Quebec,1
1996,11,Saskatchewan,0
1996,11,Yukon,0
1996,12,Alberta,2
1996,12,British Columbia,2
1996,12,Manitoba,0
1996,12,New Brunswick,0
1996,12,Newfoundland and Labrador,0
1996,12,Northwest Territories,0
1996,12,Nova Scotia,0
1996,12,Ontario,0
1996,12,Prince Edward Island,0
1996,12,Quebec,0
1996,12,Saskatchewan,0
1996,12,Yukon,0
1997,1,Alberta,1
1997,1,British Columbia,0
1997,1,Manitoba,0
1997,1,New Brunswick,0
1997,1,Newfoundland and Labrador,0
1997,1,Northwest Territories,0
1997,1,Nova Scotia,0
1997,1,Ontario,0
1997,1,Prince Edward Island,0
1997,1,Quebec,0
1997,1,Saskatchewan,0
1997,1,Yukon,0
1997,2,Alberta,0
1997,2,British Columbia,2
1997,2,Manitoba,0
1997,2,New Brunswick,0
1997,2,Newfoundland and Labrador,0
1997,2,Northwest Territories,0
1997,2,Nova Scotia,0
1997,2,Ontario,0
1997,2,Prince Edward Island,0
1997,2,Quebec,0
1997,2,Saskatchewan,0
1997,2,Yukon,0
1997,3,Alberta,4
1997,3,British Columbia,6
1997,3,Manitoba,0
1997,3,New Brunswick,0
1997,3,Newfoundland and Labrador,0
1997,3,Northwest Territories,0
1997,3,Nova Scotia,1
1997,3,Ontario,0
1997,3,Prince Edward Island,0
1997,3,Quebec,0
1997,3,Saskatchewan,0
1997,3,Yukon,0
1997,4,Alberta,24
1997,4,British Columbia,86
1997,4,Manitoba,8
1997,4,New Brunswick,16
1997,4,Newfoundland and Labrador,0
1997,4,Northwest Territories,0
1997,4,Nova Scotia,44
1997,4,Ontario,136
1997,4,Prince Edward Island,2
1997,4,Quebec,21
1997,4,Saskatchewan,10
1997,4,Yukon,0
1997,5,Alberta,120
1997,5,British Columbia,131
1997,5,Manitoba,83
1997,5,New Brunswick,72
1997,5,Newfoundland and Labrador,15
1997,5,Northwest Territories,1
1997,5,Nova Scotia,77
1997,5,Ontario,180
1997,5,Prince Edward Island,20
1997,5,Quebec,63
1997,5,Saskatchewan,92
1997,5,Yukon,23
1997,6,Alberta,34
1997,6,British Columbia,95
1997,6,Manitoba,87
1997,6,New Brunswick,68
1997,6,Newfoundland and Labrador,25
1997,6,Northwest Territories,17
1997,6,Nova Scotia,35
1997,6,Ontario,425
1997,6,Prince Edward Island,7
1997,6,Quebec,436
1997,6,Saskatchewan,52
1997,6,Yukon,34
1997,7,Alberta,148
1997,7,British Columbia,172
1997,7,Manitoba,102
1997,7,New Brunswick,77
1997,7,Newfoundland and Labrador,26
1997,7,Northwest Territories,74
1997,7,Nova Scotia,108
1997,7,Ontario,371
1997,7,Prince Edward Island,2
1997,7,Quebec,143
1997,7,Saskatchewan,150
1997,7,Yukon,37
1997,8,Alberta,79
1997,8,British Columbia,514
1997,8,Manitoba,83
1997,8,New Brunswick,75
1997,8,Newfoundland and Labrador,11
1997,8,Northwest Territories,10
1997,8,Nova Scotia,59
1997,8,Ontario,423
1997,8,Prince Edward Island,2
1997,8,Quebec,146
1997,8,Saskatchewan,168
1997,8,Yukon,13
1997,9,Alberta,17
1997,9,British Columbia,162
1997,9,Manitoba,8
1997,9,New Brunswick,13
1997,9,Newfoundland and Labrador,1
1997,9,Northwest Territories,3
1997,9,Nova Scotia,16
1997,9,Ontario,90
1997,9,Prince Edward Island,0
1997,9,Quebec,22
1997,9,Saskatchewan,15
1997,9,Yukon,3
1997,10,Alberta,3
1997,10,British Columbia,3
1997,10,Manitoba,1
1997,10,New Brunswick,45
1997,10,Newfoundland and Labrador,0
1997,10,Northwest Territories,0
1997,10,Nova Scotia,30
1997,10,Ontario,18
1997,10,Prince Edward Island,1
1997,10,Quebec,44
1997,10,Saskatchewan,2
1997,10,Yukon,2
1997,11,Alberta,1
1997,11,British Columbia,3
1997,11,Manitoba,0
1997,11,New Brunswick,2
1997,11,Newfoundland and Labrador,0
1997,11,Northwest Territories,0
1997,11,Nova Scotia,0
1997,11,Ontario,1
1997,11,Prince Edward Island,0
1997,11,Quebec,1
1997,11,Saskatchewan,0
1997,11,Yukon,0
1997,12,Alberta,32
1997,12,British Columbia,2
1997,12,Manitoba,0
1997,12,New Brunswick,0
1997,12,Newfoundland and Labrador,0
1997,12,Northwest Territories,0
1997,12,Nova Scotia,0
1997,12,Ontario,0
1997,12,Prince Edward Island,0
1997,12,Quebec,0
1997,12,Saskatchewan,0
1997,12,Yukon,0
1998,1,Alberta,0
1998,1,British Columbia,3
1998,1,Manitoba,0
1998,1,New Brunswick,0
1998,1,Newfoundland and Labrador,0
1998,1,Northwest Territories,0
1998,1,Nova Scotia,0
1998,1,Ontario,0
1998,1,Prince Edward Island,0
1998,1,Quebec,0
1998,1,Saskatchewan,0
1998,1,Yukon,0
1998,2,Alberta,0
1998,2,British Columbia,3
1998,2,Manitoba,0
1998,2,New Brunswick,0
1998,2,Newfoundland and Labrador,0
1998,2,Northwest Territories,0
1998,2,Nova Scotia,0
1998,2,Ontario,0
1998,2,Prince Edward Island,0
1998,2,Quebec,0
1998,2,Saskatchewan,0
1998,2,Yukon,0
1998,3,Alberta,2
1998,3,British Columbia,24
1998,3,Manitoba,0
1998,3,New Brunswick,0
1998,3,Newfoundland and Labrador,0
1998,3,Northwest Territories,0
1998,3,Nova Scotia,20
1998,3,Ontario,11
1998,3,Prince Edward Island,0
1998,3,Quebec,0
1998,3,Saskatchewan,0
1998,3,Yukon,0
1998,4,Alberta,152
1998,4,British Columbia,148
1998,4,Manitoba,110
1998,4,New Brunswick,67
1998,4,Newfoundland and Labrador,1
1998,4,Northwest Territories,0
1998,4,Nova Scotia,86
1998,4,Ontario,207
1998,4,Prince Edward Island,1
1998,4,Quebec,115
1998,4,Saskatchewan,107
1998,4,Yukon,2
1998,5,Alberta,412
1998,5,British Columbia,259
1998,5,Manitoba,51
1998,5,New Brunswick,61
1998,5,Newfoundland and Labrador,94
1998,5,Northwest Territories,24
1998,5,Nova Scotia,91
1998,5,Ontario,463
1998,5,Prince Edward Island,14
1998,5,Quebec,279
1998,5,Saskatchewan,292
1998,5,Yukon,44
1998,6,Alberta,273
1998,6,British Columbia,143
1998,6,Manitoba,52
1998,6,New Brunswick,29
1998,6,Newfoundland and Labrador,55
1998,6,Northwest Territories,76
1998,6,Nova Scotia,45
1998,6,Ontario,254
1998,6,Prince Edward Island,2
1998,6,Quebec,112
1998,6,Saskatchewan,216
1998,6,Yukon,36
1998,7,Alberta,196
1998,7,British Columbia,674
1998,7,Manitoba,136
1998,7,New Brunswick,44
1998,7,Newfoundland and Labrador,11
1998,7,Northwest Territories,228
1998,7,Nova Scotia,19
1998,7,Ontario,710
1998,7,Prince Edward Island,3
1998,7,Quebec,106
1998,7,Saskatchewan,355
1998,7,Yukon,73
1998,8,Alberta,540
1998,8,British Columbia,870
1998,8,Manitoba,106
1998,8,New Brunswick,73
1998,8,Newfoundland and Labrador,18
1998,8,Northwest Territories,69
1998,8,Nova Scotia,61
1998,8,Ontario,477
1998,8,Prince Edward Island,6
1998,8,Quebec,171
1998,8,Saskatchewan,220
1998,8,Yukon,35
1998,9,Alberta,84
1998,9,British Columbia,473
1998,9,Manitoba,50
1998,9,New Brunswick,5
1998,9,Newfoundland and Labrador,0
1998,9,Northwest Territories,2
1998,9,Nova Scotia,8
1998,9,Ontario,127
1998,9,Prince Edward Island,0
1998,9,Quebec,34
1998,9,Saskatchewan,71
1998,9,Yukon,7
1998,10,Alberta,60
1998,10,British Columbia,44
1998,10,Manitoba,1
1998,10,New Brunswick,7
1998,10,Newfoundland and Labrador,1
1998,10,Northwest Territories,0
1998,10,Nova Scotia,16
1998,10,Ontario,32
1998,10,Prince Edward Island,1
1998,10,Quebec,29
1998,10,Saskatchewan,6
1998,10,Yukon,0
1998,11,Alberta,10
1998,11,British Columbia,4
1998,11,Manitoba,1
1998,11,New Brunswick,2
1998,11,Newfoundland and Labrador,0
1998,11,Northwest Territories,0
1998,11,Nova Scotia,0
1998,11,Ontario,8
1998,11,Prince Edward Island,0
1998,11,Quebec,8
1998,11,Saskatchewan,0
1998,11,Yukon,0
1998,12,Alberta,9
1998,12,British Columbia,0
1998,12,Manitoba,0
1998,12,New Brunswick,0
1998,12,Newfoundland and Labrador,0
1998,12,Northwest Territories,0
1998,12,Nova Scotia,0
1998,12,Ontario,2
1998,12,Prince Edward Island,0
1998,12,Quebec,0
1998,12,Saskatchewan,1
1998,12,Yukon,0
1999,1,Alberta,4
1999,1,British Columbia,0
1999,1,Manitoba,2
1999,1,New Brunswick,0
1999,1,Newfoundland and Labrador,0
1999,1,Northwest Territories,0
1999,1,Nova Scotia,0
1999,1,Ontario,0
1999,1,Prince Edward Island,0
1999,1,Quebec,0
1999,1,Saskatchewan,0
1999,1,Yukon,0
1999,2,Alberta,0
1999,2,British Columbia,2
1999,2,Manitoba,0
1999,2,New Brunswick,0
1999,2,Newfoundland and Labrador,0
1999,2,Northwest Territories,0
1999,2,Nova Scotia,0
1999,2,Ontario,1
1999,2,Prince Edward Island,0
1999,2,Quebec,0
1999,2,Saskatchewan,0
1999,2,Yukon,0
1999,3,Alberta,6
1999,3,British Columbia,8
1999,3,Manitoba,0
1999,3,New Brunswick,0
1999,3,Newfoundland and Labrador,5
1999,3,Northwest Territories,0
1999,3,Nova Scotia,23
1999,3,Ontario,6
1999,3,Prince Edward Island,1
1999,3,Quebec,0
1999,3,Saskatchewan,1
1999,3,Yukon,0
1999,4,Alberta,133
1999,4,British Columbia,92
1999,4,Manitoba,133
1999,4,New Brunswick,55
1999,4,Newfoundland and Labrador,10
1999,4,Northwest Territories,1
1999,4,Nova Scotia,78
1999,4,Ontario,146
1999,4,Prince Edward Island,2
1999,4,Quebec,92
1999,4,Saskatchewan,51
1999,4,Yukon,2
1999,5,Alberta,121
1999,5,British Columbia,83
1999,5,Manitoba,104
1999,5,New Brunswick,180
1999,5,Newfoundland and Labrador,66
1999,5,Northwest Territories,3
1999,5,Nova Scotia,129
1999,5,Ontario,234
1999,5,Prince Edward Island,13
1999,5,Quebec,311
1999,5,Saskatchewan,100
1999,5,Yukon,10
1999,6,Alberta,213
1999,6,British Columbia,118
1999,6,Manitoba,115
1999,6,New Brunswick,210
1999,6,Newfoundland and Labrador,66
1999,6,Northwest Territories,70
1999,6,Nova Scotia,97
1999,6,Ontario,154
1999,6,Prince Edward Island,3
1999,6,Quebec,197
1999,6,Saskatchewan,158
1999,6,Yukon,49
1999,7,Alberta,280
1999,7,British Columbia,168
1999,7,Manitoba,125
1999,7,New Brunswick,80
1999,7,Newfoundland and Labrador,20
1999,7,Northwest Territories,39
1999,7,Nova Scotia,89
1999,7,Ontario,217
1999,7,Prince Edward Island,6
1999,7,Quebec,140
1999,7,Saskatchewan,252
1999,7,Yukon,36
1999,8,Alberta,427
1999,8,British Columbia,522
1999,8,Manitoba,112
1999,8,New Brunswick,40
1999,8,Newfoundland and Labrador,10
1999,8,Northwest Territories,53
1999,8,Nova Scotia,24
1999,8,Ontario,196
1999,8,Prince Edward Island,0
1999,8,Quebec,165
1999,8,Saskatchewan,158
1999,8,Yukon,61
1999,9,Alberta,46
1999,9,British Columbia,109
1999,9,Manitoba,17
1999,9,New Brunswick,31
1999,9,Newfoundland and Labrador,10
1999,9,Northwest Territories,6
1999,9,Nova Scotia,14
1999,9,Ontario,64
1999,9,Prince Edward Island,6
1999,9,Quebec,120
1999,9,Saskatchewan,6
1999,9,Yukon,1
1999,10,Alberta,84
1999,10,British Columbia,82
1999,10,Manitoba,5
1999,10,New Brunswick,3
1999,10,Newfoundland and Labrador,1
1999,10,Northwest Territories,0
1999,10,Nova Scotia,3
1999,10,Ontario,4
1999,10,Prince Edward Island,2
1999,10,Quebec,5
1999,10,Saskatchewan,7
1999,10,Yukon,0
1999,11,Alberta,29
1999,11,British Columbia,6
1999,11,Manitoba,0
1999,11,New Brunswick,7
1999,11,Newfoundland and Labrador,0
1999,11,Northwest Territories,0
1999,11,Nova Scotia,7
1999,11,Ontario,3
1999,11,Prince Edward Island,1
1999,11,Quebec,7
1999,11,Saskatchewan,7
1999,11,Yukon,0
1999,12,Alberta,28
1999,12,British Columbia,8
1999,12,Manitoba,0
1999,12,New Brunswick,1
1999,12,Newfoundland and Labrador,0
1999,12,Northwest Territories,0
1999,12,Nova Scotia,0
1999,12,Ontario,0
1999,12,Prince Edward Island,0
1999,12,Quebec,0
1999,12,Saskatchewan,0
1999,12,Yukon,0
2000,1,Alberta,9
2000,1,British Columbia,0
2000,1,Manitoba,0
2000,1,New Brunswick,0
2000,1,Newfoundland and Labrador,0
2000,1,Northwest Territories,0
2000,1,Nova Scotia,0
2000,1,Ontario,0
2000,1,Prince Edward Island,0
2000,1,Quebec,0
2000,1,Saskatchewan,1
2000,1,Yukon,0
2000,2,Alberta,8
2000,2,British Columbia,3
2000,2,Manitoba,0
2000,2,New Brunswick,0
2000,2,Newfoundland and Labrador,0
2000,2,Northwest Territories,0
2000,2,Nova Scotia,0
2000,2,Ontario,1
2000,2,Prince Edward Island,0
2000,2,Quebec,0
2000,2,Saskatchewan,0
2000,2,Yukon,0
2000,3,Alberta,30
2000,3,British Columbia,17
2000,3,Manitoba,1
2000,3,New Brunswick,1
2000,3,Newfoundland and Labrador,0
2000,3,Northwest Territories,0
2000,3,Nova Scotia,4
2000,3,Ontario,17
2000,3,Prince Edward Island,0
2000,3,Quebec,1
2000,3,Saskatchewan,4
2000,3,Yukon,0
2000,4,Alberta,139
2000,4,British Columbia,157
2000,4,Manitoba,1
2000,4,New Brunswick,31
2000,4,Newfoundland and Labrador,14
2000,4,Northwest Territories,0
2000,4,Nova Scotia,19
2000,4,Ontario,99
2000,4,Prince Edward Island,0
2000,4,Quebec,80
2000,4,Saskatchewan,46
2000,4,Yukon,0
2000,5,Alberta,112
2000,5,British Columbia,82
2000,5,Manitoba,1
2000,5,New Brunswick,73
2000,5,Newfoundland and Labrador,34
2000,5,Northwest Territories,5
2000,5,Nova Scotia,57
2000,5,Ontario,88
2000,5,Prince Edward Island,0
2000,5,Quebec,100
2000,5,Saskatchewan,72
2000,5,Yukon,8
2000,6,Alberta,261
2000,6,British Columbia,129
2000,6,Manitoba,0
2000,6,New Brunswick,77
2000,6,Newfoundland and Labrador,44
2000,6,Northwest Territories,90
2000,6,Nova Scotia,51
2000,6,Ontario,44
2000,6,Prince Edward Island,0
2000,6,Quebec,74
2000,6,Saskatchewan,137
2000,6,Yukon,36
2000,7,Alberta,197
2000,7,British Columbia,399
2000,7,Manitoba,0
2000,7,New Brunswick,40
2000,7,Newfoundland and Labrador,9
2000,7,Northwest Territories,144
2000,7,Nova Scotia,25
2000,7,Ontario,117
2000,7,Prince Edward Island,0
2000,7,Quebec,137
2000,7,Saskatchewan,89
2000,7,Yukon,3
2000,8,Alberta,74
2000,8,British Columbia,618
2000,8,Manitoba,0
2000,8,New Brunswick,46
2000,8,Newfoundland and Labrador,15
2000,8,Northwest Territories,36
2000,8,Nova Scotia,29
2000,8,Ontario,156
2000,8,Prince Edward Island,0
2000,8,Quebec,52
2000,8,Saskatchewan,46
2000,8,Yukon,0
2000,9,Alberta,12
2000,9,British Columbia,86
2000,9,Manitoba,0
2000,9,New Brunswick,44
2000,9,Newfoundland and Labrador,7
2000,9,Northwest Territories,0
2000,9,Nova Scotia,18
2000,9,Ontario,38
2000,9,Prince Edward Island,0
2000,9,Quebec,44
2000,9,Saskatchewan,15
2000,9,Yukon,0
2000,10,Alberta,16
2000,10,British Columbia,51
2000,10,Manitoba,1
2000,10,New Brunswick,30
2000,10,Newfoundland and Labrador,1
2000,10,Northwest Territories,0
2000,10,Nova Scotia,8
2000,10,Ontario,83
2000,10,Prince Edward Island,0
2000,10,Quebec,25
2000,10,Saskatchewan,11
2000,10,Yukon,0
2000,11,Alberta,5
2000,11,British Columbia,8
2000,11,Manitoba,0
2000,11,New Brunswick,0
2000,11,Newfoundland and Labrador,0
2000,11,Northwest Territories,0
2000,11,Nova Scotia,1
2000,11,Ontario,7
2000,11,Prince Edward Island,0
2000,11,Quebec,4
2000,11,Saskatchewan,0
2000,11,Yukon,0
2000,12,Alberta,1
2000,12,British Columbia,1
2000,12,Manitoba,0
2000,12,New Brunswick,0
2000,12,Newfoundland and Labrador,0
2000,12,Northwest Territories,0
2000,12,Nova Scotia,0
2000,12,Ontario,0
2000,12,Prince Edward Island,0
2000,12,Quebec,0
2000,12,Saskatchewan,0
2000,12,Yukon,0
2001,1,Alberta,4
2001,1,British Columbia,6
2001,1,Manitoba,0
2001,1,New Brunswick,0
2001,1,Newfoundland and Labrador,1
2001,1,Northwest Territories,0
2001,1,Nova Scotia,0
2001,1,Ontario,1
2001,1,Prince Edward Island,0
2001,1,Quebec,0
2001,1,Saskatchewan,4
2001,1,Yukon,0
2001,2,Alberta,2
2001,2,British Columbia,1
2001,2,Manitoba,0
2001,2,New Brunswick,0
2001,2,Newfoundland and Labrador,0
2001,2,Northwest Territories,0
2001,2,Nova Scotia,0
2001,2,Ontario,0
2001,2,Prince Edward Island,0
2001,2,Quebec,0
2001,2,Saskatchewan,1
2001,2,Yukon,0
2001,3,Alberta,28
2001,3,British Columbia,30
2001,3,Manitoba,0
2001,3,New Brunswick,0
2001,3,Newfoundland and Labrador,0
2001,3,Northwest Territories,0
2001,3,Nova Scotia,4
2001,3,Ontario,1
2001,3,Prince Edward Island,0
2001,3,Quebec,0
2001,3,Saskatchewan,3
2001,3,Yukon,0
2001,4,Alberta,79
2001,4,British Columbia,130
2001,4,Manitoba,1
2001,4,New Brunswick,36
2001,4,Newfoundland and Labrador,0
2001,4,Northwest Territories,0
2001,4,Nova Scotia,36
2001,4,Ontario,52
2001,4,Prince Edward Island,0
2001,4,Quebec,98
2001,4,Saskatchewan,121
2001,4,Yukon,1
2001,5,Alberta,292
2001,5,British Columbia,257
2001,5,Manitoba,3
2001,5,New Brunswick,169
2001,5,Newfoundland and Labrador,30
2001,5,Northwest Territories,0
2001,5,Nova Scotia,139
2001,5,Ontario,115
2001,5,Prince Edward Island,7
2001,5,Quebec,296
2001,5,Saskatchewan,158
2001,5,Yukon,8
2001,6,Alberta,184
2001,6,British Columbia,98
2001,6,Manitoba,0
2001,6,New Brunswick,43
2001,6,Newfoundland and Labrador,36
2001,6,Northwest Territories,49
2001,6,Nova Scotia,31
2001,6,Ontario,267
2001,6,Prince Edward Island,3
2001,6,Quebec,127
2001,6,Saskatchewan,200
2001,6,Yukon,30
2001,7,Alberta,201
2001,7,British Columbia,329
2001,7,Manitoba,0
2001,7,New Brunswick,47
2001,7,Newfoundland and Labrador,34
2001,7,Northwest Territories,71
2001,7,Nova Scotia,67
2001,7,Ontario,373
2001,7,Prince Edward Island,6
2001,7,Quebec,109
2001,7,Saskatchewan,116
2001,7,Yukon,20
2001,8,Alberta,91
2001,8,British Columbia,262
2001,8,Manitoba,0
2001,8,New Brunswick,116
2001,8,Newfoundland and Labrador,63
2001,8,Northwest Territories,6
2001,8,Nova Scotia,129
2001,8,Ontario,666
2001,8,Prince Edward Island,13
2001,8,Quebec,324
2001,8,Saskatchewan,154
2001,8,Yukon,9
2001,9,Alberta,55
2001,9,British Columbia,135
2001,9,Manitoba,1
2001,9,New Brunswick,53
2001,9,Newfoundland and Labrador,10
2001,9,Northwest Territories,2
2001,9,Nova Scotia,47
2001,9,Ontario,109
2001,9,Prince Edward Island,6
2001,9,Quebec,41
2001,9,Saskatchewan,74
2001,9,Yukon,0
2001,10,Alberta,56
2001,10,British Columbia,59
2001,10,Manitoba,1
2001,10,New Brunswick,29
2001,10,Newfoundland and Labrador,5
2001,10,Northwest Territories,0
2001,10,Nova Scotia,28
2001,10,Ontario,10
2001,10,Prince Edward Island,10
2001,10,Quebec,8
2001,10,Saskatchewan,44
2001,10,Yukon,0
2001,11,Alberta,22
2001,11,British Columbia,13
2001,11,Manitoba,0
2001,11,New Brunswick,3
2001,11,Newfoundland and Labrador,0
2001,11,Northwest Territories,0
2001,11,Nova Scotia,8
2001,11,Ontario,2
2001,11,Prince Edward Island,1
2001,11,Quebec,2
2001,11,Saskatchewan,0
2001,11,Yukon,0
2001,12,Alberta,10
2001,12,British Columbia,0
2001,12,Manitoba,0
2001,12,New Brunswick,0
2001,12,Newfoundland and Labrador,1
2001,12,Northwest Territories,0
2001,12,Nova Scotia,0
2001,12,Ontario,0
2001,12,Prince Edward Island,0
2001,12,Quebec,0
2001,12,Saskatchewan,0
2001,12,Yukon,0
2002,1,Alberta,10
2002,1,British Columbia,3
2002,1,Manitoba,0
2002,1,New Brunswick,0
2002,1,Newfoundland and Labrador,0
2002,1,Northwest Territories,0
2002,1,Nova Scotia,0
2002,1,Ontario,0
2002,1,Prince Edward Island,0
2002,1,Quebec,0
2002,1,Saskatchewan,2
2002,1,Yukon,0
2002,2,Alberta,4
2002,2,British Columbia,3
2002,2,Manitoba,0
2002,2,New Brunswick,0
2002,2,Newfoundland and Labrador,0
2002,2,Northwest Territories,0
2002,2,Nova Scotia,0
2002,2,Ontario,0
2002,2,Prince Edward Island,0
2002,2,Quebec,1
2002,2,Saskatchewan,3
2002,2,Yukon,0
2002,3,Alberta,3
2002,3,British Columbia,5
2002,3,Manitoba,0
2002,3,New Brunswick,0
2002,3,Newfoundland and Labrador,0
2002,3,Northwest Territories,0
2002,3,Nova Scotia,5
2002,3,Ontario,1
2002,3,Prince Edward Island,0
2002,3,Quebec,1
2002,3,Saskatchewan,3
2002,3,Yukon,0
2002,4,Alberta,35
2002,4,British Columbia,140
2002,4,Manitoba,1
2002,4,New Brunswick,31
2002,4,Newfoundland and Labrador,5
2002,4,Northwest Territories,0
2002,4,Nova Scotia,23
2002,4,Ontario,26
2002,4,Prince Edward Island,2
2002,4,Quebec,53
2002,4,Saskatchewan,35
2002,4,Yukon,0
2002,5,Alberta,264
2002,5,British Columbia,161
2002,5,Manitoba,4
2002,5,New Brunswick,97
2002,5,Newfoundland and Labrador,30
2002,5,Northwest Territories,2
2002,5,Nova Scotia,111
2002,5,Ontario,105
2002,5,Prince Edward Island,13
2002,5,Quebec,128
2002,5,Saskatchewan,292
2002,5,Yukon,17
2002,6,Alberta,588
2002,6,British Columbia,245
2002,6,Manitoba,0
2002,6,New Brunswick,42
2002,6,Newfoundland and Labrador,24
2002,6,Northwest Territories,38
2002,6,Nova Scotia,31
2002,6,Ontario,85
2002,6,Prince Edward Island,0
2002,6,Quebec,84
2002,6,Saskatchewan,345
2002,6,Yukon,30
2002,7,Alberta,358
2002,7,British Columbia,410
2002,7,Manitoba,0
2002,7,New Brunswick,37
2002,7,Newfoundland and Labrador,13
2002,7,Northwest Territories,41
2002,7,Nova Scotia,26
2002,7,Ontario,536
2002,7,Prince Edward Island,6
2002,7,Quebec,249
2002,7,Saskatchewan,183
2002,7,Yukon,19
2002,8,Alberta,122
2002,8,British Columbia,596
2002,8,Manitoba,0
2002,8,New Brunswick,76
2002,8,Newfoundland and Labrador,14
2002,8,Northwest Territories,4
2002,8,Nova Scotia,55
2002,8,Ontario,212
2002,8,Prince Edward Island,4
2002,8,Quebec,166
2002,8,Saskatchewan,21
2002,8,Yukon,4
2002,9,Alberta,60
2002,9,British Columbia,108
2002,9,Manitoba,0
2002,9,New Brunswick,22
2002,9,Newfoundland and Labrador,6
2002,9,Northwest Territories,0
2002,9,Nova Scotia,18
2002,9,Ontario,188
2002,9,Prince Edward Island,3
2002,9,Quebec,205
2002,9,Saskatchewan,5
2002,9,Yukon,0
2002,10,Alberta,22
2002,10,British Columbia,86
2002,10,Manitoba,0
2002,10,New Brunswick,10
2002,10,Newfoundland and Labrador,1
2002,10,Northwest Territories,0
2002,10,Nova Scotia,0
2002,10,Ontario,8
2002,10,Prince Edward Island,1
2002,10,Quebec,11
2002,10,Saskatchewan,2
2002,10,Yukon,0
2002,11,Alberta,21
2002,11,British Columbia,32
2002,11,Manitoba,0
2002,11,New Brunswick,2
2002,11,Newfoundland and Labrador,0
2002,11,Northwest Territories,0
2002,11,Nova Scotia,1
2002,11,Ontario,1
2002,11,Prince Edward Island,0
2002,11,Quebec,1
2002,11,Saskatchewan,0
2002,11,Yukon,0
2002,12,Alberta,6
2002,12,British Columbia,6
2002,12,Manitoba,0
2002,12,New Brunswick,0
2002,12,Newfoundland and Labrador,0
2002,12,Northwest Territories,0
2002,12,Nova Scotia,0
2002,12,Ontario,0
2002,12,Prince Edward Island,0
2002,12,Quebec,0
2002,12,Saskatchewan,0
2002,12,Yukon,0
2003,1,Alberta,14
2003,1,British Columbia,5
2003,1,Manitoba,0
2003,1,New Brunswick,0
2003,1,Newfoundland and Labrador,0
2003,1,Northwest Territories,0
2003,1,Nova Scotia,0
2003,1,Ontario,28
2003,1,Prince Edward Island,0
2003,1,Quebec,0
2003,1,Saskatchewan,0
2003,1,Yukon,0
2003,2,Alberta,4
2003,2,British Columbia,3
2003,2,Manitoba,0
2003,2,New Brunswick,0
2003,2,Newfoundland and Labrador,0
2003,2,Northwest Territories,0
2003,2,Nova Scotia,0
2003,2,Ontario,25
2003,2,Prince Edward Island,0
2003,2,Quebec,0
2003,2,Saskatchewan,0
2003,2,Yukon,0
2003,3,Alberta,1
2003,3,British Columbia,19
2003,3,Manitoba,0
2003,3,New Brunswick,0
2003,3,Newfoundland and Labrador,0
2003,3,Northwest Territories,0
2003,3,Nova Scotia,2
2003,3,Ontario,37
2003,3,Prince Edward Island,0
2003,3,Quebec,0
2003,3,Saskatchewan,0
2003,3,Yukon,0
2003,4,Alberta,34
2003,4,British Columbia,99
2003,4,Manitoba,1
2003,4,New Brunswick,18
2003,4,Newfoundland and Labrador,2
2003,4,Northwest Territories,0
2003,4,Nova Scotia,75
2003,4,Ontario,95
2003,4,Prince Edward Island,2
2003,4,Quebec,39
2003,4,Saskatchewan,48
2003,4,Yukon,3
2003,5,Alberta,267
2003,5,British Columbia,144
2003,5,Manitoba,0
2003,5,New Brunswick,89
2003,5,Newfoundland and Labrador,32
2003,5,Northwest Territories,6
2003,5,Nova Scotia,100
2003,5,Ontario,121
2003,5,Prince Edward Island,7
2003,5,Quebec,254
2003,5,Saskatchewan,135
2003,5,Yukon,13
2003,6,Alberta,215
2003,6,British Columbia,272
2003,6,Manitoba,0
2003,6,New Brunswick,38
2003,6,Newfoundland and Labrador,45
2003,6,Northwest Territories,48
2003,6,Nova Scotia,28
2003,6,Ontario,288
2003,6,Prince Edward Island,0
2003,6,Quebec,193
2003,6,Saskatchewan,73
2003,6,Yukon,30
2003,7,Alberta,328
2003,7,British Columbia,562
2003,7,Manitoba,0
2003,7,New Brunswick,29
2003,7,Newfoundland and Labrador,6
2003,7,Northwest Territories,86
2003,7,Nova Scotia,30
2003,7,Ontario,133
2003,7,Prince Edward Island,0
2003,7,Quebec,78
2003,7,Saskatchewan,221
2003,7,Yukon,20
2003,8,Alberta,257
2003,8,British Columbia,1132
2003,8,Manitoba,1
2003,8,New Brunswick,26
2003,8,Newfoundland and Labrador,16
2003,8,Northwest Territories,19
2003,8,Nova Scotia,16
2003,8,Ontario,204
2003,8,Prince Edward Island,1
2003,8,Quebec,91
2003,8,Saskatchewan,146
2003,8,Yukon,4
2003,9,Alberta,59
2003,9,British Columbia,198
2003,9,Manitoba,0
2003,9,New Brunswick,27
2003,9,Newfoundland and Labrador,21
2003,9,Northwest Territories,1
2003,9,Nova Scotia,13
2003,9,Ontario,31
2003,9,Prince Edward Island,2
2003,9,Quebec,53
2003,9,Saskatchewan,15
2003,9,Yukon,2
2003,10,Alberta,57
2003,10,British Columbia,40
2003,10,Manitoba,0
2003,10,New Brunswick,3
2003,10,Newfoundland and Labrador,3
2003,10,Northwest Territories,0
2003,10,Nova Scotia,8
2003,10,Ontario,18
2003,10,Prince Edward Island,1
2003,10,Quebec,12
2003,10,Saskatchewan,20
