latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
54.79789,-101.94058,338.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),precipitation_sum (mm),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_min (%)
1990-01-01,-14.3,-10.6,79,0.00,191,0.17,0.0,18.0,12.9,75
1990-01-02,-16.5,-10.8,78,0.00,340,0.13,0.0,17.1,9.9,71
1990-01-03,-19.6,-19.3,78,1.90,338,0.08,9.0,12.5,5.3,73
1990-01-04,-24.9,-21.4,75,0.00,288,0.09,0.0,13.3,11.3,68
1990-01-05,-27.5,-25.1,72,0.00,269,0.09,0.0,14.5,10.6,66
1990-01-06,-20.9,-10.5,78,3.70,184,0.13,8.0,16.8,11.1,74
1990-01-07,-18.0,-11.0,75,0.00,33,0.16,0.0,22.2,12.5,70
1990-01-08,-17.6,-16.2,77,0.00,87,0.13,0.0,16.7,9.7,69
1990-01-09,-15.0,-10.9,82,0.00,185,0.13,0.0,13.2,10.1,76
1990-01-10,-11.6,-10.9,86,1.00,72,0.12,6.0,13.7,11.0,79
1990-01-11,-11.2,-10.4,80,0.70,320,0.21,4.0,20.1,16.2,69
1990-01-12,-18.5,-14.2,77,0.00,271,0.15,0.0,18.2,11.3,73
1990-01-13,-18.0,-16.5,79,0.00,101,0.13,0.0,14.4,11.2,71
1990-01-14,-18.7,-15.6,79,0.00,66,0.09,0.0,9.4,5.1,71
1990-01-15,-16.7,-9.6,81,0.00,244,0.14,0.0,14.3,10.2,77
1990-01-16,-10.0,-9.0,83,0.00,295,0.15,0.0,13.8,9.2,76
1990-01-17,-12.4,-10.4,82,0.00,284,0.18,0.0,18.2,12.5,71
1990-01-18,-20.1,-14.1,76,0.00,349,0.12,0.0,17.4,8.0,70
1990-01-19,-20.2,-18.7,77,0.80,72,0.11,5.0,11.8,6.7,69
1990-01-20,-21.5,-17.0,77,1.10,123,0.12,7.0,17.8,12.5,75
1990-01-21,-11.9,-5.3,85,2.40,261,0.19,7.0,14.5,10.3,79
1990-01-22,-9.5,-5.9,82,0.30,324,0.19,3.0,14.7,9.6,76
1990-01-23,-10.6,-8.7,87,1.40,143,0.13,7.0,14.1,12.0,83
1990-01-24,-11.6,-8.7,83,0.00,329,0.18,0.0,15.4,7.5,76
1990-01-25,-12.1,-9.0,85,0.00,157,0.18,0.0,16.8,9.8,79
1990-01-26,-8.8,-7.3,83,4.30,156,0.27,9.0,22.0,16.1,68
1990-01-27,-22.4,-12.6,67,0.00,322,0.22,0.0,23.4,17.2,58
1990-01-28,-28.7,-26.6,70,0.00,100,0.08,0.0,8.5,6.1,61
1990-01-29,-29.4,-27.3,67,1.60,14,0.10,9.0,16.0,12.3,55
1990-01-30,-34.6,-32.2,66,0.00,293,0.08,0.0,15.1,12.4,54
1990-01-31,-34.1,-32.0,64,0.00,274,0.09,0.0,15.7,14.0,50
1990-02-01,-35.8,-32.5,65,0.00,280,0.07,0.0,10.8,7.6,53
1990-02-02,-32.2,-26.4,66,0.30,127,0.10,3.0,13.0,10.1,62
1990-02-03,-27.5,-22.1,72,0.00,111,0.13,0.0,14.5,9.3,64
1990-02-04,-19.5,-14.8,76,0.00,113,0.19,0.0,15.5,9.7,67
1990-02-05,-18.6,-14.0,78,0.00,229,0.23,0.0,12.2,7.6,70
1990-02-06,-11.2,-9.9,82,0.00,230,0.27,0.0,15.0,11.5,71
1990-02-07,-14.9,-11.8,81,0.00,86,0.16,0.0,12.6,9.9,74
1990-02-08,-14.6,-11.6,82,0.00,119,0.20,0.0,13.0,9.5,77
1990-02-09,-13.8,-12.2,79,2.00,326,0.26,12.0,18.2,11.8,62
1990-02-10,-20.5,-17.2,75,0.00,298,0.20,0.0,13.7,6.4,58
1990-02-11,-19.7,-14.8,74,0.00,183,0.23,0.0,10.2,5.2,63
1990-02-12,-19.2,-16.2,73,9.60,12,0.20,17.0,27.8,20.2,62
1990-02-13,-27.6,-23.2,65,0.00,303,0.17,0.0,21.3,16.2,54
1990-02-14,-26.6,-20.9,68,0.00,244,0.21,0.0,17.6,14.6,55
1990-02-15,-28.3,-23.2,64,0.00,350,0.17,0.0,14.4,7.0,48
1990-02-16,-30.8,-28.2,62,0.00,346,0.14,0.0,9.1,6.7,47
1990-02-17,-29.6,-22.9,62,0.00,203,0.18,0.0,9.4,7.8,54
1990-02-18,-24.1,-18.7,70,0.00,272,0.24,0.0,18.6,12.6,56
1990-02-19,-21.9,-15.8,73,0.00,227,0.23,0.0,12.9,10.4,63
1990-02-20,-10.8,-2.5,80,0.00,203,0.56,0.0,13.5,9.2,66
1990-02-21,-6.9,-3.8,76,0.00,296,0.53,0.0,21.3,16.2,57
1990-02-22,-16.7,-10.6,71,0.00,20,0.29,0.0,13.8,8.8,59
1990-02-23,-19.9,-17.2,68,0.00,13,0.29,0.0,14.0,8.9,53
1990-02-24,-22.8,-18.7,65,0.00,325,0.30,0.0,17.7,12.4,50
1990-02-25,-19.9,-12.4,69,1.50,169,0.31,7.0,15.0,11.4,62
1990-02-26,-11.1,-9.0,73,1.30,309,0.53,5.0,26.7,17.1,50
1990-02-27,-14.4,-9.5,70,0.00,284,0.52,0.0,16.8,10.2,52
1990-02-28,-8.2,4.1,77,0.00,215,0.92,0.0,21.5,12.7,46
1990-03-01,0.5,3.3,61,0.00,290,1.41,0.0,30.6,23.7,46
1990-03-02,-13.1,-5.2,64,0.00,317,0.71,0.0,27.8,17.2,50
1990-03-03,-13.9,-10.1,70,0.00,119,0.49,0.0,13.3,9.6,60
1990-03-04,-12.4,-8.8,75,0.00,133,0.47,0.0,14.6,12.9,65
1990-03-05,-9.1,-4.2,70,0.00,152,0.71,0.0,15.8,13.3,58
1990-03-06,-7.0,0.1,76,0.00,162,0.87,0.0,14.8,13.4,58
1990-03-07,0.0,4.5,83,0.00,186,1.04,0.0,16.3,12.1,70
1990-03-08,1.5,2.7,88,0.00,162,0.66,0.0,22.3,17.3,79
1990-03-09,-1.1,2.2,86,13.40,224,0.43,13.0,35.0,20.6,68
1990-03-10,-6.8,-1.9,73,0.00,271,0.99,0.0,28.9,14.3,51
1990-03-11,-1.4,2.0,77,0.70,111,0.83,4.0,15.6,13.7,68
1990-03-12,-1.4,1.3,85,0.50,50,0.42,4.0,16.3,14.9,78
1990-03-13,-5.2,-2.1,83,0.00,14,0.56,0.0,16.9,12.6,71
1990-03-14,-3.7,-0.2,84,0.00,69,0.75,0.0,7.0,3.8,71
1990-03-15,-3.8,-1.0,83,0.00,40,0.58,0.0,17.7,12.2,69
1990-03-16,-3.5,-0.5,81,0.00,355,0.78,0.0,24.3,19.3,66
1990-03-17,-5.0,-1.2,73,0.20,333,0.75,2.0,26.3,22.4,58
1990-03-18,-10.1,-4.1,69,0.00,318,1.00,0.0,21.1,14.1,47
1990-03-19,-3.9,0.7,75,0.00,255,1.05,0.0,18.1,15.7,57
1990-03-20,-8.4,-2.3,68,0.10,53,0.91,1.0,14.8,12.3,48
1990-03-21,-10.2,-8.0,72,0.70,77,0.66,5.0,9.2,5.2,55
1990-03-22,-13.5,-8.4,64,0.10,316,0.62,1.0,23.1,18.2,49
1990-03-23,-16.2,-10.3,64,0.00,297,0.73,0.0,20.2,16.0,49
1990-03-24,-6.8,-1.3,64,0.20,277,1.20,1.0,26.9,21.6,53
1990-03-25,-9.7,-2.9,63,0.30,332,0.98,1.0,22.8,18.0,46
1990-03-26,-12.5,-7.1,64,0.00,308,1.05,0.0,7.8,4.9,29
1990-03-27,-11.8,-4.0,62,0.00,126,1.26,0.0,10.3,6.6,37
1990-03-28,-7.7,1.1,72,0.00,181,1.20,0.0,11.5,9.3,59
1990-03-29,-0.4,6.0,80,0.40,199,1.27,2.0,18.2,13.2,61
1990-03-30,3.6,8.0,76,0.00,251,1.89,0.0,14.8,13.0,53
1990-03-31,0.9,5.5,79,0.20,323,1.08,2.0,14.9,11.6,62
1990-04-01,-5.8,-0.2,74,0.00,63,1.50,0.0,12.8,7.2,45
1990-04-02,-3.2,4.5,69,0.00,160,1.42,0.0,18.1,14.4,52
1990-04-03,1.7,3.4,79,3.10,288,1.37,7.0,20.4,14.8,62
1990-04-04,-4.7,1.8,72,0.00,359,1.18,0.0,18.4,17.1,53
1990-04-05,-9.0,-4.7,69,0.00,345,1.17,0.0,16.9,13.7,47
1990-04-06,-7.2,2.6,65,0.00,165,1.55,0.0,10.6,8.6,42
1990-04-07,-0.4,1.7,76,1.00,311,1.41,6.0,17.3,13.5,52
1990-04-08,-2.6,1.4,72,0.00,354,1.40,0.0,14.0,7.7,55
1990-04-09,-6.6,-0.9,69,0.00,340,1.14,0.0,18.8,11.9,49
1990-04-10,-9.0,-4.6,70,0.00,313,1.10,0.0,16.6,11.9,51
1990-04-11,-4.5,2.3,75,0.00,302,1.50,0.0,14.5,10.5,57
1990-04-12,-0.9,3.0,72,0.20,284,1.48,2.0,16.6,10.7,52
1990-04-13,-4.4,0.2,70,0.00,336,1.39,0.0,15.2,7.7,43
1990-04-14,-3.1,2.1,66,0.20,293,1.68,2.0,17.0,9.5,48
1990-04-15,-1.7,1.8,71,0.30,305,1.37,2.0,25.0,13.1,49
1990-04-16,-5.5,0.1,68,0.00,316,1.43,0.0,20.5,13.2,49
1990-04-17,-1.7,5.5,69,0.00,272,2.29,0.0,11.3,7.4,49
1990-04-18,3.3,11.1,67,0.00,166,2.34,0.0,16.1,12.6,50
1990-04-19,4.9,9.1,77,0.00,300,1.93,0.0,17.7,13.5,61
1990-04-20,0.9,7.3,75,0.10,109,1.95,1.0,16.3,11.6,56
1990-04-21,4.4,18.3,76,0.40,179,2.82,1.0,15.0,7.0,33
1990-04-22,7.3,16.5,74,3.20,125,2.33,8.0,20.3,13.4,46
1990-04-23,6.7,15.2,80,0.20,38,2.87,2.0,12.8,8.2,54
1990-04-24,6.4,14.4,77,0.00,51,1.87,0.0,14.8,12.2,58
1990-04-25,2.6,9.4,76,1.20,66,0.92,5.0,18.5,14.9,60
1990-04-26,-4.8,-0.4,75,15.10,49,0.85,24.0,18.8,16.4,68
1990-04-27,-7.2,-1.9,76,0.20,54,1.20,2.0,14.0,11.6,61
1990-04-28,-4.7,-1.8,75,10.90,48,0.69,15.0,23.2,15.9,62
1990-04-29,-5.8,-3.3,77,14.60,20,1.03,24.0,22.1,17.3,61
1990-04-30,-5.0,0.5,73,0.60,347,1.29,4.0,21.3,16.6,49
1990-05-01,-1.9,2.5,70,0.00,313,1.47,0.0,18.3,12.8,47
1990-05-02,-1.7,4.6,70,0.20,293,2.26,1.0,16.5,10.5,40
1990-05-03,2.3,10.4,72,0.20,224,2.59,2.0,14.8,8.1,39
1990-05-04,4.4,10.5,76,0.90,58,2.82,3.0,8.9,5.0,43
1990-05-05,5.2,14.0,73,0.00,197,2.83,0.0,15.1,10.1,52
1990-05-06,6.0,10.5,77,0.90,57,2.32,4.0,22.1,14.9,56
1990-05-07,1.6,6.9,75,4.70,77,1.32,14.0,24.3,21.7,52
1990-05-08,2.0,6.2,59,0.00,44,2.63,0.0,18.2,15.2,40
1990-05-09,3.3,11.3,58,0.00,234,2.97,0.0,12.7,8.2,32
1990-05-10,5.6,10.9,65,0.60,315,2.93,2.0,17.0,8.9,37
1990-05-11,2.0,7.5,54,0.00,324,2.56,0.0,18.5,12.6,32
1990-05-12,3.3,8.9,55,0.00,314,2.81,0.0,20.5,11.0,32
1990-05-13,4.0,11.2,55,0.00,325,3.21,0.0,12.2,7.4,28
1990-05-14,7.5,14.4,53,0.00,237,3.58,0.0,10.9,7.9,32
1990-05-15,7.9,13.7,76,1.10,45,2.08,6.0,16.6,8.2,38
1990-05-16,5.0,9.2,78,0.00,17,2.32,0.0,20.5,17.2,34
1990-05-17,3.4,10.8,53,0.00,25,3.61,0.0,16.6,9.2,36
1990-05-18,8.1,17.4,54,0.00,173,4.05,0.0,16.1,11.9,30
1990-05-19,9.2,16.9,67,1.20,187,1.93,5.0,14.4,7.7,32
1990-05-20,7.2,12.7,86,2.00,85,1.39,6.0,11.8,8.9,69
1990-05-21,11.4,19.0,74,0.00,125,3.96,0.0,14.1,9.2,33
1990-05-22,13.0,20.2,61,0.00,94,4.09,0.0,9.7,5.8,36
1990-05-23,14.5,20.7,62,0.00,133,4.77,0.0,15.9,9.7,36
1990-05-24,14.5,20.9,58,0.00,138,5.13,0.0,20.7,13.6,34
1990-05-25,15.9,23.2,50,0.00,130,5.69,0.0,15.8,12.0,25
1990-05-26,17.3,25.0,45,0.00,180,5.40,0.0,9.7,5.6,23
1990-05-27,18.1,25.1,47,0.00,336,5.34,0.0,19.2,9.9,24
1990-05-28,10.0,17.8,51,0.00,96,4.67,0.0,18.7,14.7,23
1990-05-29,11.7,20.1,44,0.00,141,5.20,0.0,15.3,12.3,24
1990-05-30,16.5,26.1,49,0.00,155,5.76,0.0,15.2,11.0,25
1990-05-31,19.8,26.0,52,1.40,160,5.06,3.0,13.4,10.2,26
1990-06-01,12.0,23.7,84,2.80,30,1.19,8.0,20.7,12.7,48
1990-06-02,5.9,8.7,58,0.00,38,2.85,0.0,18.1,14.9,44
1990-06-03,7.5,15.1,55,0.00,351,4.10,0.0,15.0,8.6,28
1990-06-04,11.1,16.0,52,0.00,160,3.50,0.0,15.4,11.0,28
1990-06-05,12.2,18.1,54,0.00,42,3.69,0.0,13.8,11.3,29
1990-06-06,13.7,18.4,56,0.10,310,4.23,1.0,19.7,12.5,28
1990-06-07,12.7,19.9,50,0.00,99,4.72,0.0,12.9,9.1,27
1990-06-08,15.3,22.8,51,0.00,179,5.30,0.0,12.8,9.0,26
1990-06-09,15.6,22.6,59,0.80,9,5.09,2.0,15.3,9.0,21
1990-06-10,18.7,25.9,56,0.00,150,5.55,0.0,21.2,14.2,23
1990-06-11,17.5,25.0,80,13.70,120,2.33,14.0,19.8,14.4,41
1990-06-12,17.6,23.8,48,0.00,193,4.87,0.0,16.2,11.6,32
1990-06-13,9.6,19.1,79,2.30,22,1.45,10.0,21.6,15.1,41
1990-06-14,9.4,14.9,59,0.00,333,3.36,0.0,19.4,10.2,34
1990-06-15,14.7,23.3,52,0.00,226,5.69,0.0,20.8,15.4,23
1990-06-16,18.5,24.5,44,0.00,219,6.66,0.0,18.3,14.8,26
1990-06-17,19.5,24.5,56,0.00,181,4.79,0.0,10.6,8.0,31
1990-06-18,19.0,25.2,67,0.60,229,5.11,3.0,13.3,10.0,29
1990-06-19,20.2,25.1,51,2.10,285,5.02,4.0,11.0,5.9,28
1990-06-20,18.3,22.6,65,0.20,322,4.74,1.0,13.5,10.4,42
1990-06-21,16.6,21.9,76,0.70,339,3.60,4.0,13.4,9.7,44
1990-06-22,16.3,22.6,63,0.00,45,4.93,0.0,10.9,6.5,35
1990-06-23,18.4,24.8,61,0.00,155,4.85,0.0,16.7,14.3,35
1990-06-24,21.1,28.7,65,1.50,177,5.03,3.0,13.6,9.1,38
1990-06-25,21.1,26.2,73,5.30,24,4.38,7.0,12.8,6.8,41
1990-06-26,19.8,23.8,71,0.00,131,3.97,0.0,14.2,10.4,50
1990-06-27,17.9,22.5,81,2.90,124,2.64,11.0,21.6,13.9,57
1990-06-28,16.6,21.8,83,19.70,102,2.48,10.0,15.3,8.9,54
1990-06-29,16.7,21.9,87,5.40,140,2.16,12.0,12.3,8.1,54
1990-06-30,19.5,26.4,78,0.20,223,4.55,1.0,13.3,9.2,44
1990-07-01,20.8,26.0,75,4.60,220,3.87,6.0,20.5,14.0,46
1990-07-02,17.9,24.0,72,0.00,12,3.81,0.0,13.6,8.3,38
1990-07-03,13.3,20.9,74,14.20,61,1.88,12.0,22.8,17.8,37
1990-07-04,10.9,15.4,78,7.50,58,2.14,11.0,22.8,15.2,46
1990-07-05,14.8,18.2,62,0.00,211,3.05,0.0,10.0,5.8,47
1990-07-06,15.8,18.2,71,0.00,159,2.79,0.0,14.3,9.8,52
1990-07-07,15.1,19.9,78,2.70,102,2.75,10.0,12.8,7.2,52
1990-07-08,16.6,20.4,77,3.90,298,3.70,3.0,16.3,10.5,56
1990-07-09,15.8,20.8,68,0.00,355,4.14,0.0,12.8,8.0,37
1990-07-10,18.3,23.2,63,0.00,160,4.31,0.0,11.5,8.1,38
1990-07-11,19.7,25.3,67,0.10,177,4.87,1.0,10.7,7.7,38
1990-07-12,21.1,27.5,62,0.00,206,5.92,0.0,17.9,14.5,41
1990-07-13,22.8,28.6,58,0.00,199,6.44,0.0,18.3,15.8,39
1990-07-14,21.9,28.3,52,0.00,270,5.83,0.0,24.1,15.7,27
1990-07-15,17.0,20.7,64,0.20,273,4.22,2.0,20.3,17.1,41
1990-07-16,16.9,20.9,62,0.00,279,4.14,0.0,18.8,14.6,38
1990-07-17,16.4,20.2,65,0.10,303,3.32,1.0,18.1,11.4,42
1990-07-18,15.2,18.1,67,1.40,285,3.68,4.0,16.6,14.2,50
1990-07-19,14.8,18.8,76,5.90,309,3.00,8.0,16.8,13.1,60
1990-07-20,14.8,17.7,71,0.10,335,2.40,1.0,16.7,12.2,55
1990-07-21,17.1,22.9,65,0.00,281,3.98,0.0,13.4,7.9,32
1990-07-22,20.0,25.6,58,0.00,265,4.84,0.0,12.5,10.3,36
1990-07-23,22.3,27.9,60,1.10,245,5.05,1.0,12.6,7.6,38
1990-07-24,20.7,25.1,68,0.80,289,4.36,2.0,13.4,10.5,49
1990-07-25,19.0,24.6,59,0.00,56,5.17,0.0,13.7,8.4,30
1990-07-26,20.8,27.9,63,1.10,132,4.82,1.0,12.5,10.0,31
1990-07-27,20.5,23.2,92,5.30,123,1.51,10.0,19.1,12.7,74
1990-07-28,18.2,22.7,89,3.90,311,1.98,11.0,29.8,14.7,59
1990-07-29,15.6,18.8,58,0.00,325,3.57,0.0,24.3,17.9,37
1990-07-30,18.9,26.4,58,0.00,260,5.30,0.0,23.0,14.9,34
1990-07-31,22.2,28.8,58,0.00,242,5.60,0.0,18.4,12.1,38
1990-08-01,22.7,28.2,65,1.50,172,4.07,4.0,12.0,8.5,42
1990-08-02,21.1,26.0,73,2.50,303,4.10,5.0,15.2,10.4,32
1990-08-03,17.5,24.1,56,0.00,311,3.96,0.0,18.4,16.4,40
1990-08-04,17.7,23.5,59,0.20,259,4.17,1.0,17.2,9.2,39
1990-08-05,20.7,27.0,62,0.30,219,4.47,1.0,11.8,6.6,29
1990-08-06,23.5,31.2,55,0.00,189,5.58,0.0,14.1,11.0,34
1990-08-07,25.3,31.0,47,0.00,212,6.09,0.0,15.7,11.6,21
1990-08-08,21.1,28.7,49,0.00,299,4.69,0.0,20.4,15.1,25
1990-08-09,15.4,18.8,61,0.00,353,2.53,0.0,16.7,11.0,44
1990-08-10,16.9,21.5,58,0.00,229,3.55,0.0,10.4,6.4,40
1990-08-11,17.3,21.9,57,0.00,18,4.23,0.0,15.4,9.9,28
1990-08-12,19.4,25.8,51,0.00,217,3.93,0.0,16.1,9.0,28
1990-08-13,19.1,25.1,72,12.30,273,3.10,12.0,22.0,15.4,36
1990-08-14,15.7,18.7,67,0.70,315,3.34,5.0,21.3,14.9,45
1990-08-15,16.6,21.2,58,0.00,129,3.47,0.0,15.0,7.3,37
1990-08-16,15.5,20.6,64,0.00,357,3.17,0.0,12.7,9.0,39
1990-08-17,13.9,17.3,57,0.00,26,3.79,0.0,10.3,8.6,40
1990-08-18,13.7,17.9,61,0.00,112,3.73,0.0,14.5,12.4,41
1990-08-19,15.8,21.4,65,0.60,164,3.35,1.0,14.2,9.6,42
1990-08-20,18.1,22.5,68,0.00,210,2.89,0.0,16.6,9.3,45
1990-08-21,20.9,29.4,65,0.00,216,4.61,0.0,14.5,11.5,38
1990-08-22,23.4,29.2,65,0.00,163,4.52,0.0,17.5,12.0,41
1990-08-23,20.7,25.0,70,3.80,221,3.86,2.0,17.0,12.0,44
1990-08-24,18.3,23.3,65,0.00,274,3.29,0.0,13.9,11.5,43
1990-08-25,15.2,19.6,53,0.00,330,3.64,0.0,12.2,10.6,36
1990-08-26,14.9,17.9,57,0.00,314,2.36,0.0,12.5,5.3,38
1990-08-27,15.1,19.8,70,2.90,243,2.74,11.0,15.2,6.1,41
1990-08-28,16.6,22.4,65,0.70,254,3.47,3.0,15.1,9.4,33
1990-08-29,19.2,25.2,60,0.00,266,3.88,0.0,17.2,11.5,38
1990-08-30,20.1,25.7,63,0.00,206,3.26,0.0,11.6,7.5,36
1990-08-31,15.5,23.3,90,28.50,22,0.63,17.0,29.7,12.9,47
1990-09-01,11.1,14.2,74,2.60,42,1.27,3.0,22.0,10.0,60
1990-09-02,15.2,22.6,79,2.90,155,2.78,5.0,17.1,11.7,54
1990-09-03,17.0,21.9,71,1.70,308,2.88,6.0,18.7,10.3,41
1990-09-04,15.4,21.3,61,0.00,259,3.82,0.0,23.1,14.4,32
1990-09-05,17.6,20.9,56,0.00,249,3.93,0.0,20.8,15.1,42
1990-09-06,11.9,17.2,59,0.00,5,2.42,0.0,15.3,10.5,43
1990-09-07,15.1,24.8,67,0.00,207,3.51,0.0,22.0,15.6,38
1990-09-08,14.5,22.6,53,0.00,317,3.39,0.0,21.0,17.3,36
1990-09-09,10.9,13.4,65,1.30,284,2.26,2.0,18.1,11.0,42
1990-09-10,12.1,18.7,70,0.00,222,2.19,0.0,13.3,9.2,45
1990-09-11,11.4,17.4,83,2.50,351,0.85,3.0,14.3,9.5,55
1990-09-12,7.7,8.7,75,3.50,105,1.05,6.0,25.4,15.5,68
1990-09-13,7.2,10.2,87,1.50,54,0.80,5.0,20.9,12.6,71
1990-09-14,12.1,17.7,76,0.00,260,2.26,0.0,20.0,14.1,55
1990-09-15,10.9,15.4,69,0.00,355,2.32,0.0,18.4,11.1,47
1990-09-16,11.3,16.1,70,0.00,163,2.53,0.0,17.7,12.8,47
1990-09-17,13.2,21.1,67,0.30,169,3.03,1.0,18.9,17.1,43
1990-09-18,10.8,18.1,68,0.60,287,2.07,4.0,25.5,21.3,52
1990-09-19,8.6,11.5,67,0.00,323,1.81,0.0,18.9,10.4,55
1990-09-20,7.7,10.6,87,10.20,78,0.60,18.0,12.9,9.6,63
1990-09-21,6.9,8.7,76,0.00,45,1.20,0.0,15.5,8.8,61
1990-09-22,8.0,12.7,66,0.00,310,1.74,0.0,15.5,9.0,53
1990-09-23,12.3,19.8,69,0.00,228,2.51,0.0,15.3,11.0,49
1990-09-24,15.3,22.6,68,0.00,269,2.78,0.0,18.7,12.4,43
1990-09-25,16.2,21.6,58,0.00,281,3.31,0.0,18.5,14.2,32
1990-09-26,13.0,18.9,63,0.00,289,2.37,0.0,27.4,18.1,45
1990-09-27,8.3,10.6,72,1.80,330,1.18,10.0,20.9,13.2,58
1990-09-28,6.2,7.8,77,2.60,42,0.97,12.0,11.0,8.0,50
1990-09-29,6.9,10.9,71,0.00,168,1.75,0.0,22.7,14.6,49
1990-09-30,9.3,14.6,70,0.70,210,2.17,2.0,19.5,13.8,45
1990-10-01,8.9,12.2,68,0.00,304,1.91,0.0,13.1,11.0,45
1990-10-02,5.9,10.4,82,6.60,91,0.57,11.0,27.2,18.5,58
1990-10-03,4.3,5.3,91,11.40,262,0.63,21.0,26.0,20.7,75
1990-10-04,3.1,5.1,84,5.40,318,0.83,22.0,23.9,20.4,63
1990-10-05,1.1,4.1,76,0.00,333,0.76,0.0,20.8,15.0,62
1990-10-06,0.4,2.6,72,0.50,316,1.05,3.0,21.2,17.9,51
1990-10-07,0.8,3.3,74,0.70,316,0.90,7.0,13.6,10.5,49
1990-10-08,2.6,4.5,61,0.20,269,0.86,1.0,6.3,3.4,46
1990-10-09,2.4,8.5,84,1.30,172,0.72,4.0,16.8,13.9,65
1990-10-10,5.1,6.6,91,6.50,167,0.39,13.0,13.0,9.7,76
1990-10-11,1.6,4.8,91,16.50,307,0.44,23.0,30.2,21.8,72
1990-10-12,-1.6,1.8,74,0.00,193,0.76,0.0,18.9,11.0,56
1990-10-13,0.5,1.7,87,6.20,68,0.53,14.0,20.5,12.6,74
1990-10-14,-0.2,1.5,86,1.10,8,0.52,8.0,10.8,7.2,74
1990-10-15,-0.9,0.8,85,2.20,278,0.61,6.0,17.0,13.8,66
1990-10-16,-2.4,-0.1,80,0.20,304,0.55,2.0,16.1,12.4,70
1990-10-17,-0.8,0.3,87,2.10,87,0.52,10.0,8.8,6.9,74
1990-10-18,-1.6,0.9,83,0.00,142,0.54,0.0,27.0,15.8,68
1990-10-19,-0.1,0.6,87,0.00,107,0.43,0.0,22.1,17.0,81
1990-10-20,-0.7,0.4,88,0.50,75,0.43,5.0,12.4,7.8,74
1990-10-21,-0.8,1.8,86,1.10,160,0.67,4.0,12.2,6.9,63
1990-10-22,-2.1,-0.1,87,2.00,102,0.37,9.0,17.3,16.0,80
1990-10-23,-0.0,1.8,90,2.70,196,0.49,15.0,16.5,12.8,75
1990-10-24,-0.4,0.9,90,0.00,165,0.41,0.0,19.0,10.2,76
1990-10-25,0.9,3.9,81,0.00,170,0.76,0.0,20.1,11.7,72
1990-10-26,0.7,3.9,89,0.10,24,0.53,1.0,17.4,12.6,81
1990-10-27,-1.4,1.6,75,0.00,314,0.69,0.0,23.5,18.8,66
1990-10-28,-1.9,2.8,82,0.00,132,0.55,0.0,25.0,16.0,70
1990-10-29,2.3,4.1,70,0.00,257,1.15,0.0,23.3,18.1,61
1990-10-30,-2.0,1.8,84,0.00,61,0.46,0.0,17.3,9.7,71
1990-10-31,-1.3,0.0,85,0.60,88,0.43,3.0,19.9,15.2,77
1990-11-01,-2.4,-0.9,90,8.10,40,0.21,24.0,14.4,13.0,84
1990-11-02,-3.9,-3.2,88,19.40,6,0.22,24.0,18.7,15.1,85
1990-11-03,-5.1,-3.7,82,0.90,341,0.34,3.0,19.0,14.8,72
1990-11-04,-5.1,-3.0,81,0.00,160,0.34,0.0,16.8,10.5,70
1990-11-05,-3.4,-3.1,88,3.50,227,0.30,18.0,18.3,12.6,75
1990-11-06,-7.3,-4.7,83,0.60,292,0.28,4.0,17.0,14.4,74
1990-11-07,-8.0,-1.6,81,0.00,187,0.37,0.0,20.6,14.2,67
1990-11-08,-3.6,-0.3,89,0.90,225,0.34,6.0,13.8,9.9,75
1990-11-09,-7.4,-0.6,77,0.00,274,0.39,0.0,19.8,17.1,69
1990-11-10,-9.8,-8.2,82,0.10,284,0.25,1.0,17.7,13.3,75
1990-11-11,-14.7,-8.2,77,0.00,315,0.26,0.0,21.1,15.6,67
1990-11-12,-17.0,-13.1,74,0.00,23,0.17,0.0,12.5,7.3,60
1990-11-13,-7.9,-2.2,78,1.20,127,0.42,4.0,20.6,15.0,68
1990-11-14,-4.1,-0.3,84,0.00,262,0.36,0.0,19.3,12.4,71
1990-11-15,-3.4,-1.7,86,0.00,247,0.33,0.0,16.7,12.7,76
1990-11-16,-6.2,-2.0,87,0.00,228,0.28,0.0,12.9,9.5,75
1990-11-17,-2.5,-1.1,88,0.00,228,0.27,0.0,14.3,9.2,83
1990-11-18,-4.2,-2.3,90,0.00,275,0.24,0.0,15.6,10.4,75
1990-11-19,-5.4,-3.0,87,0.00,168,0.25,0.0,13.5,8.5,77
1990-11-20,-4.6,-3.0,90,0.00,60,0.18,0.0,15.5,11.8,86
1990-11-21,-4.6,-2.9,90,8.50,59,0.17,15.0,19.0,15.4,88
1990-11-22,-6.4,-3.2,86,10.20,302,0.23,24.0,24.0,19.3,78
1990-11-23,-13.1,-9.8,75,2.30,305,0.30,9.0,23.2,20.3,67
1990-11-24,-18.0,-16.6,78,0.00,306,0.15,0.0,16.7,12.6,66
1990-11-25,-22.2,-18.4,75,0.00,285,0.14,0.0,16.4,13.2,65
1990-11-26,-22.6,-20.3,77,0.00,249,0.10,0.0,10.0,7.0,67
